respid,age,totinc,retinc,hlth,atr_w,atr_r
864,62,56678.827444334005,46035.942422352964,1,0.1314015917509332,0.09065137083402192
881,69,22543.804880416974,22543.804880416974,1,0.07797774611681908,0.07797774611681908
897,70,33172.903202628804,33172.903202628804,1,0.017051805402174047,0.017051805402174047
919,70,35066.84002018666,35066.84002018666,1,0.08552490666124067,0.08552490666124067
940,63,30642.690821471708,42084.74676774985,1,0.13320617672202775,0.05732778023992225
941,68,37046.34705030214,37046.34705030214,1,0.13673933478939035,0.13673933478939035
944,66,50659.39681810645,50659.39681810645,1,0.17866911935925495,0.17866911935925495
950,65,51511.503337473245,51511.503337473245,1,0.10794076514533318,0.10794076514533318
974,66,42698.80289093564,42698.80289093564,1,0.10287469826986911,0.10287469826986911
983,68,21403.71896336835,21403.71896336835,2,0.09685652780248777,0.09685652780248777
985,70,13137.163906191281,13137.163906191281,1,0.13741101973788028,0.13741101973788028
990,69,32517.17292266161,32517.17292266161,1,0.030280757527211394,0.030280757527211394
999,70,39080.5217301609,39080.5217301609,1,0.11950934028755333,0.11950934028755333
1006,61,43862.37180785237,27663.442601820363,1,0.14711631744237583,0.0476269305836721
1011,64,47517.32333588929,13599.25653439567,1,0.09327162331150175,1.8222002725504053e-05
1014,67,41625.58314253898,41625.58314253898,1,0.0023728507614896124,0.0023728507614896124
1019,69,36129.33679539363,36129.33679539363,1,0.11189321408248198,0.11189321408248198
1031,62,36788.5896367992,43295.00137522318,1,0.15124596364031187,0.11911028980069902
1033,67,70148.92326663485,54648.36191720718,1,0.17306863886369694,0.10540136889175336
1035,62,44209.9678662177,49933.09886330369,1,0.11403580845003115,0.1020778319273248
1041,67,42148.707667114446,42148.707667114446,1,0.12711043325330595,0.12711043325330595
1047,60,38337.36688032184,24079.73217705673,1,0.11484678877352247,0.020649632621888556
1048,70,22000.0,22000.0,1,0.0,0.0
1066,69,33266.42043091326,35152.39677268683,1,0.044485881565042955,0.03192532311576428
1068,61,81668.57036187999,37034.57459573205,1,0.1826239721783534,0.07568091750110807
1078,70,24276.58716541037,24276.58716541037,3,0.020779742241303946,0.020779742241303946
1105,60,34728.37500475482,40202.34309254317,1,0.09714265390574396,0.03371936605413109
1111,61,31231.034993688285,18466.750393361857,1,0.16302560627303594,0.1449497827772049
1112,60,47856.630519727885,40857.083500934736,1,0.09594810196020569,0.08165327293707898
1114,66,70940.24649144975,70940.24649144975,1,0.010996548971890788,0.010996548971890788
1119,65,42249.78220154588,42249.78220154588,1,0.14796513861036398,0.14796513861036398
1145,68,48243.80891835776,52791.786616750345,1,0.1703087259675842,0.15521994763423827
1149,65,70613.67340301597,70613.67340301597,1,0.01109390606010824,0.01109390606010824
1169,63,52625.02990837339,52625.02990837339,1,0.098667878836295,0.098667878836295
1179,60,3072.4321584314325,3907.188950184624,1,0.08119303723936973,0.07083965958883152
1188,64,40392.066344341765,40392.066344341765,1,0.11772547113662575,0.11772547113662575
1200,67,5000.0,5000.0,1,0.0,0.0
1209,61,33938.20354465007,33938.20354465007,1,0.10173303702186029,0.10173303702186029
1211,69,35166.474426875735,35166.474426875735,1,0.08677469087416512,0.08677469087416512
1212,66,33833.60261269549,25100.400096928035,1,0.08768200625287148,0.029217508389241007
1227,69,29667.15959848291,29667.15959848291,1,0.12643515033067698,0.12643515033067698
1238,62,37821.8200743546,37821.8200743546,1,0.11164856127517807,0.11164856127517807
1248,69,19000.0,19000.0,1,0.0,0.0
1257,67,39489.85250854459,39489.85250854459,1,0.08097083565322642,0.08097083565322642
1265,69,63470.53333084645,53094.563351364595,1,0.17153542208896935,0.14310418076880668
1268,65,46546.32297829729,45862.33021945279,1,0.17350742471781577,0.16718659995631782
1281,62,19513.53854212011,27081.381602157653,1,0.08491717434265802,0.0009614510191857427
1290,62,72436.59776404397,29554.114477232557,1,0.2220365538283901,0.08569752396359172
1303,69,8951.358965054415,8951.358965054415,1,0.14116054523339333,0.14116054523339333
1316,60,15172.0,15172.0,1,0.0,0.0
1320,63,45058.40738533376,22133.699086988705,1,0.12923329000513753,0.0148534994123231
1323,68,32482.217066979596,32482.217066979596,1,0.14369710002789704,0.14369710002789704
1324,60,48671.89412782234,48671.89412782234,1,0.09582509333541987,0.09582509333541987
1332,67,35764.229574944715,25049.296173823044,1,0.09916379415131235,0.028784141754091944
1355,68,30664.746819974393,30664.746819974393,1,0.06658954062494717,0.06658954062494717
1364,61,34551.14263121654,16800.0,1,0.09199981555936337,0.0
1370,68,37607.64078817278,37607.64078817278,1,0.110328405196813,0.110328405196813
1374,69,50334.476235570946,50334.476235570946,1,0.18108360286074351,0.18108360286074351
1389,69,42137.79235125465,42137.79235125465,1,0.13786463832194018,0.13786463832194018
1404,69,33029.288946279565,33029.288946279565,1,0.0610322393909927,0.0610322393909927
1412,63,31663.63549352615,31663.63549352615,1,0.09362848172073585,0.09362848172073585
1421,65,25660.68814401001,25660.68814401001,2,0.15733126604384376,0.15733126604384376
1423,61,65381.359815731965,65381.359815731965,1,0.14821843505587967,0.14821843505587967
1439,65,47957.53231136009,34551.14263121654,1,0.1693954531756786,0.09199981555936337
1449,66,52618.820561916305,30707.37273342811,1,0.04771509637298192,0.010913298601291147
1472,65,51588.93804757326,51588.93804757326,1,0.09348256363598197,0.09348256363598197
1477,64,43316.98930475578,43316.98930475578,1,0.1441630304599921,0.1441630304599921
1506,61,35238.36815545209,35238.36815545209,1,0.09604112205198369,0.09604112205198369
1540,66,20500.0,20500.0,1,0.0,0.0
1591,68,38759.14190780539,38759.14190780539,1,0.11748529066181652,0.11748529066181652
1592,60,49332.13528951527,17829.707904581144,1,0.10895119379116582,0.13749285277195153
1660,61,50659.39681810645,50659.39681810645,1,0.17866911935925495,0.17866911935925495
1685,64,12539.804213747046,12539.804213747046,1,0.0,0.0
1719,63,50309.50503216043,58353.23441774866,1,0.19633524870344157,0.12790318342301601
1761,63,65065.665585157345,46506.29502637703,1,0.1681211487216987,0.09201291739700157
1771,66,32717.211515739884,32717.211515739884,1,0.057440930372746786,0.057440930372746786
1788,62,32756.02892110761,25614.770024545232,1,0.08037492884820865,0.03360598424879529
1799,65,34484.90372042613,34484.90372042613,1,0.1665045757559177,0.1665045757559177
1805,62,39379.833183218696,29597.884991419993,1,0.12140517806299289,0.059743800622536467
1842,61,44346.67115383419,28691.477426677076,1,0.11734127696149807,0.0931058654499611
1852,66,48362.970672481206,34338.2779855998,1,0.1707711969038133,0.0907569324011489
1869,62,40291.048404927285,36344.609026843405,1,0.12106528585454121,0.12152091556861959
1884,62,13700.0,10800.0,1,0.0,0.0
1892,61,32756.02892110761,32756.02892110761,1,0.08037492884820865,0.08037492884820865
1914,67,22943.467388054985,22943.467388054985,1,0.026570920088651497,0.026570920088651497
1929,68,36009.153155137305,54221.19119969498,1,0.11557509586568147,0.014758614539023834
1931,64,49958.362709291854,49958.362709291854,1,0.11471706476447853,0.11471706476447853
1955,63,141080.54817632728,153217.6452795839,1,0.27026732387880287,0.28443428330525145
1967,64,44171.88197876271,44171.88197876271,1,0.2138196682186591,0.2138196682186591
1978,61,66163.58400759137,66163.58400759137,1,0.17593423534701114,0.17593423534701114
2039,65,48423.93862492245,48423.93862492245,1,0.15999636057108496,0.15999636057108496
2048,69,51934.81156308265,51934.81156308265,1,0.18313629874640458,0.18313629874640458
2049,61,33938.20354465007,33938.20354465007,1,0.10173303702186029,0.10173303702186029
2061,70,26237.85268179071,26237.85268179071,1,0.24168329385565268,0.24168329385565268
2086,70,13822.232613413487,13822.232613413487,1,0.010387794616807909,0.010387794616807909
2089,63,82191.2967486567,35715.13541220537,1,0.13387099129998242,0.017388836690967795
2136,68,28418.3941701039,28418.3941701039,1,0.058120493719884835,0.058120493719884835
2137,61,11154.260469466697,11154.260469466697,1,0.06912189533053044,0.06912189533053044
2142,60,35166.474426875735,35166.474426875735,1,0.08677469087416512,0.08677469087416512
2231,68,52684.72157498196,52684.72157498196,1,0.1368261534735954,0.1368261534735954
2306,70,23500.0,23500.0,1,0.0,0.0
2334,63,42317.26882713923,40220.56164288346,1,0.14296518040616157,0.0976976439417591
2362,60,32279.261637594238,30798.37753667874,1,0.1495954609234746,0.15334025844269067
2365,67,12179.75961131513,12179.75961131513,2,0.028345369373673816,0.028345369373673816
2367,60,70403.71089757302,49182.190977448736,1,0.07566190405342622,0.042694596217421256
2371,66,35723.50820536031,35723.50820536031,1,0.10598214331344069,0.10598214331344069
2392,67,18400.0,18400.0,1,0.0,0.0
2398,66,3176.4427540386987,3176.4427540386987,1,0.1629727012805674,0.1629727012805674
2436,67,16330.615671490013,16330.615671490013,1,0.06862430564467585,0.06862430564467585
2442,68,26547.858590453525,26547.858590453525,1,0.08322525578798344,0.08322525578798344
2447,65,7953.885880667518,7953.885880667518,1,0.0025989414899529645,0.0025989414899529645
2454,64,37679.615972202715,37679.615972202715,1,0.12109303138055147,0.12109303138055147
2457,66,36626.825252138064,36626.825252138064,1,0.10434487643664674,0.10434487643664674
2465,66,30209.029592600666,30209.029592600666,1,0.06365055091737354,0.06365055091737354
2479,69,19500.0,19500.0,1,0.0,0.0
2487,63,35238.36815545209,27858.422602458173,1,0.09604112205198369,0.04883171128650288
2500,65,46961.743984903,22200.0,1,0.1301132838209704,0.0
2502,63,58386.639505436004,37907.79609979374,1,0.13952847546236735,0.0805345149586875
2528,65,32304.947479064263,32304.947479064263,1,0.07735850176369796,0.07735850176369796
2549,67,28798.81149683341,28798.81149683341,1,0.12699668114832624,0.12699668114832624
2596,68,36515.002310092095,29949.683363399137,1,0.10366901440101597,0.0619878899270279
2598,64,37697.59697180828,37697.59697180828,2,0.10805832164535306,0.10805832164535306
2611,61,5750.0,5750.0,1,0.0,0.0
2623,70,53654.4452931927,53654.4452931927,1,0.14242825003751058,0.14242825003751058
2636,63,39379.833183218696,39379.833183218696,1,0.12140517806299289,0.12140517806299289
2659,69,10216.543702340658,10216.543702340658,1,0.0959481676909536,0.0959481676909536
2676,63,78363.16397495808,78363.16397495808,1,0.07978308205493485,0.07978308205493485
2685,69,39080.5217301609,39080.5217301609,1,0.11950934028755333,0.11950934028755333
2686,61,9327.210031079881,12446.365474506365,1,0.08526417338917215,0.008086807082403799
2709,67,32456.96624711,32456.96624711,1,0.07837234192169998,0.07837234192169998
2726,65,13600.0,13600.0,2,0.0,0.0
2728,69,57647.736782927175,64157.69355575394,2,0.13299080909853486,0.012923962556743919
2745,64,45671.50158788194,45671.50158788194,1,0.08955088013814208,0.08955088013814208
2758,62,33252.169373544915,33252.169373544915,1,0.011073936414903153,0.011073936414903153
2768,65,28364.79486115171,19769.53970895275,1,0.11633370676064389,0.024846796028201248
2783,68,33120.708485133946,33120.708485133946,1,0.08283162212964398,0.08283162212964398
2804,65,30920.88997863,30920.88997863,1,0.010516479994340846,0.010516479994340846
2829,67,8348.822840057708,8348.822840057708,1,7.073024467558315e-06,7.073024467558315e-06
2866,65,39960.85402794751,25925.362026182578,1,0.1251156956104189,0.036279727148046406
2868,68,11565.932488674041,11565.932488674041,1,0.14042116454480452,0.14042116454480452
2869,70,23421.134604619496,23421.134604619496,1,0.07570796546343352,0.07570796546343352
2870,64,27165.5807936968,21200.0,1,0.04456682796394083,0.0
2874,69,12703.481891941867,12703.481891941867,1,0.04839679648972106,0.04839679648972106
2877,67,8399.81901962643,8399.81901962643,1,7.181683895897104e-06,7.181683895897104e-06
2894,68,33284.31473788803,33284.31473788803,1,0.022841787335364853,0.022841787335364853
2923,70,28615.232109634624,28615.232109634624,1,0.05354259164678421,0.05354259164678421
2958,60,38829.80914132015,11000.0,1,0.16952501636018968,0.0
3014,66,7199.900099384239,7199.900099384239,1,4.624978945848472e-06,4.624978945848472e-06
3018,62,32756.02892110761,32756.02892110761,1,0.08037492884820865,0.08037492884820865
3050,62,36412.34894461604,36412.34894461604,1,0.11032094405241134,0.11032094405241134
3069,64,31184.097914106147,30132.897414481336,1,0.0430985301490479,0.03245827002150334
3076,66,13688.934118485806,13688.934118485806,1,0.03890652193124916,0.03890652193124916
3098,65,33809.98521968067,33809.98521968067,1,0.036470346354223276,0.036470346354223276
3103,62,42651.56705457355,42651.56705457355,1,0.14059448621052573,0.14059448621052573
3104,64,30463.948926572386,30463.948926572386,1,0.06529180783280578,0.06529180783280578
3105,64,13364.188240219251,13364.188240219251,1,0.0,0.0
3127,68,21000.0,21000.0,1,0.0,0.0
3136,61,26241.29927497399,26241.29927497399,1,0.08349362735331937,0.08349362735331937
3140,60,31970.627716060182,28531.03926696103,1,0.049000777850075436,0.012515987526278808
3144,70,30485.10677548867,30485.10677548867,1,0.15640589582105946,0.15640589582105946
3145,65,25416.14523817539,25416.14523817539,1,0.020860436344667055,0.020860436344667055
3153,65,49395.781630681166,30797.08285190308,1,0.17430072658682225,0.06744721025980555
3160,68,22173.99599192355,22173.99599192355,2,0.00511733925942368,0.00511733925942368
3197,64,61352.681935106426,12034.250427787805,1,0.13348936026619632,0.03478465472354937
3198,65,36517.18658079722,39814.33758650446,1,0.11231587688831618,0.11948962860888412
3201,67,34678.844227881295,42617.93193196307,1,0.1373846959066213,0.098281893184512
3202,66,14209.627739310079,10661.899191647277,1,0.05958380701090503,0.05453671799677349
3214,69,37175.93626301358,37175.93626301358,1,0.029636065178207695,0.029636065178207695
3235,60,19000.0,19000.0,1,0.0,0.0
3237,68,38166.914526059954,43053.90472788748,1,0.12192116530374775,0.12489492840292711
3242,66,57570.682282860136,65493.745269605075,1,0.18836051298596548,0.17094359339090798
3254,68,9538.00345823459,9538.00345823459,1,0.0547847061308173,0.0547847061308173
3271,66,13300.0,13300.0,1,0.0,0.0
3274,62,49120.70242656341,49120.70242656341,1,0.04202535921678836,0.04202535921678836
3319,67,13000.0,13000.0,1,0.0,0.0
3326,70,23975.346482548048,23975.346482548048,2,0.01978353314044166,0.01978353314044166
3330,69,15333.952306508247,15333.952306508247,1,0.10308282668067688,0.10308282668067688
3338,68,26652.49009766684,26652.49009766684,1,0.04143701822882094,0.04143701822882094
3340,68,41947.852790478726,41947.852790478726,1,0.13686092211368084,0.13686092211368084
3343,62,48885.81619454649,43255.54391372067,1,0.17255344680209644,0.14383192361386726
3362,65,64901.67702802851,64901.67702802851,1,0.08141855624652862,0.08141855624652862
3365,68,22996.397103799995,22996.397103799995,1,0.011748924127108491,0.011748924127108491
3381,61,68164.10822944963,56934.662967505654,1,0.17800702618309525,0.13260632304864217
3390,68,10199.171012091483,13000.0,1,0.05618795809045141,0.0
3398,68,93657.02865820141,35916.957011174556,1,0.22581136287303985,0.10894360314390704
3405,68,7097.33099962318,9299.746879120035,2,0.07479379472930958,9.072336458983088e-06
3406,62,29070.002484710614,29070.002484710614,1,0.05640040168463137,0.05640040168463137
3434,67,19200.0,19200.0,1,0.0,0.0
3435,69,31867.203915076407,31867.203915076407,1,0.1331603278395583,0.1331603278395583
3442,66,19220.56761377762,19220.56761377762,1,0.06336457457494322,0.06336457457494322
3446,61,31995.846358887688,19600.0,1,0.07530547856459442,0.0
3452,68,41411.854930580885,41411.854930580885,1,0.13404418383371253,0.13404418383371253
3457,60,55644.72253316651,34551.14263121654,1,0.1954016124124886,0.09199981555936337
3474,61,39379.833183218696,39379.833183218696,1,0.12140517806299289,0.12140517806299289
3488,66,55063.54089403924,32592.588288953884,1,0.12389378067991434,0.022784367036312
3491,63,68348.79485232504,45216.89524228904,1,0.1491509701656403,0.11320930548274202
3501,69,53797.44501985741,29917.040461484037,1,0.11423097130383848,0.009938652239397648
3505,67,44351.0337589759,44351.0337589759,1,0.1497848693216198,0.1497848693216198
3522,67,43711.030499357774,43711.030499357774,1,0.1714881216466938,0.1714881216466938
3531,68,39860.24592193729,39860.24592193729,1,0.05519929747773754,0.05519929747773754
3532,63,62574.02967657546,62574.02967657546,1,0.1580944264832766,0.1580944264832766
3541,63,33074.9396414761,33074.9396414761,1,0.020988632816887037,0.020988632816887037
3550,66,47454.77922067432,47454.77922067432,1,0.04178013256621892,0.04178013256621892
3557,70,24260.242910759982,24260.242910759982,1,0.12267289029615419,0.12267289029615419
3564,67,21820.69965780736,21820.69965780736,1,0.002300243349478217,0.002300243349478217
3572,66,19545.255368423484,19545.255368423484,1,0.10972519451377913,0.10972519451377913
3586,69,16000.0,16000.0,1,0.0,0.0
3587,63,44159.5125030539,25353.089954927378,1,0.14873642498183007,0.03136731655122197
3601,63,35334.47811137312,35334.47811137312,1,0.08889365520518253,0.08889365520518253
3631,65,34273.80287363936,34273.80287363936,1,0.016949387552183684,0.016949387552183684
3633,62,42195.38725015647,42195.38725015647,1,0.13816957442360966,0.13816957442360966
3642,67,29853.465710354547,29853.465710354547,1,0.06137284377801194,0.06137284377801194
3656,61,28374.87603753211,14975.24607949284,1,0.11623381519184112,0.06769702688775805
3663,62,34551.14263121654,26128.979019583257,1,0.09199981555936337,0.038042538583658025
3680,67,35892.47668061399,35892.47668061399,1,0.09992942123637125,0.09992942123637125
3692,67,41897.15095548238,33110.5637074682,1,0.13212007249851446,0.10741764645738464
3695,65,38601.15990526563,38601.15990526563,1,0.13488200416928475,0.13488200416928475
3698,69,18353.0,18353.0,1,0.0,0.0
3699,63,29025.141404039776,29025.141404039776,1,0.056117572951021114,0.056117572951021114
3715,67,39103.08361356993,39103.08361356993,1,0.09333643230913546,0.09333643230913546
3721,61,56800.886562208,46049.24969963314,1,0.09508968680064939,0.06222638269299308
3729,64,8599.803716686405,8599.803716686405,1,7.607798845367433e-06,7.607798845367433e-06
3750,68,34125.00269639463,34125.00269639463,1,0.040101504664877836,0.040101504664877836
3751,70,6221.314779579326,6221.314779579326,1,0.0,0.0
3771,60,35196.34844707178,35196.34844707178,1,0.02093280735045891,0.02093280735045891
3777,67,45183.241264009936,45183.241264009936,1,0.015079486362309642,0.015079486362309642
3785,67,38277.70563396106,38277.70563396106,2,0.03913019251528584,0.03913019251528584
3795,70,45822.68598126584,45822.68598126584,2,0.04641249701211972,0.04641249701211972
3802,66,27391.27905003442,28711.19098091026,1,0.1664894980037835,0.08683760082538405
3807,65,58754.8386700394,58382.85943826919,1,0.1348007342680545,0.13417985580761776
3822,62,40281.53603112266,40281.53603112266,1,0.10797867417683601,0.10797867417683601
3826,69,15000.0,15000.0,1,0.0,0.0
3899,64,75819.6598523523,75819.6598523523,1,0.0268168039426176,0.0268168039426176
3908,69,45631.483865109825,45631.483865109825,1,0.10124578872359537,0.10124578872359537
3910,69,2783.6438395278083,2783.6438395278083,1,0.20372479383556072,0.20372479383556072
3914,62,41581.25409791695,41581.25409791695,1,0.1200617514390644,0.1200617514390644
3924,63,6721.043796722996,6721.043796722996,1,0.03076454868881854,0.03076454868881854
3926,65,37424.23395063316,37424.23395063316,1,0.10920183530472294,0.10920183530472294
3930,65,43494.25969958469,43494.25969958469,1,0.1060591618525459,0.1060591618525459
3931,63,40497.71252975127,40497.71252975127,1,0.05987490864208844,0.05987490864208844
3935,64,44960.48487646856,44960.48487646856,1,0.09023612951055884,0.09023612951055884
3944,69,26779.686665930636,25943.63714221008,1,0.019491429338130993,0.01720974562199584
3961,61,48320.07891459261,48320.07891459261,1,0.13043171796026462,0.13043171796026462
3975,63,54084.021189734834,54084.021189734834,1,0.11942072003961156,0.11942072003961156
3983,70,35565.40052585259,35565.40052585259,1,0.109947884053553,0.109947884053553
3996,60,26652.49009766684,26652.49009766684,1,0.04143701822882094,0.04143701822882094
4003,68,28167.355608329995,28167.355608329995,1,0.0036441248129150706,0.0036441248129150706
4035,65,19000.0,19000.0,1,0.0,0.0
4036,62,51678.937502359906,51678.937502359906,1,0.1086766538583416,0.1086766538583416
4060,66,36520.944020087365,26000.0,1,0.10429826364662288,0.0
4074,69,20877.805492560976,20877.805492560976,1,0.07513779516375513,0.07513779516375513
4078,69,34645.01744165981,34645.01744165981,1,0.11088882898912296,0.11088882898912296
4085,63,40665.08036248288,40665.08036248288,1,0.061112692395466336,0.061112692395466336
4096,69,47174.257047374456,47174.257047374456,1,0.1288790172043878,0.1288790172043878
4111,62,72227.63250825065,32132.521553869366,1,0.024055807009603726,0.07014042178192839
4113,70,40965.29000990973,40965.29000990973,1,0.11495400016335337,0.11495400016335337
4132,62,52408.43566290794,52408.43566290794,2,0.09902199683447874,0.09902199683447874
4134,66,6309.590017573568,6309.590017573568,1,0.06564624061610619,0.06564624061610619
4139,68,15643.126113496328,10037.908758693935,1,0.22871607116905723,0.22108764526218574
4177,68,61984.18347247619,61984.18347247619,1,0.1276069829892503,0.1276069829892503
4182,68,28113.888809915876,28113.888809915876,1,0.20040218670701263,0.20040218670701263
4191,65,71381.79103876618,30917.81413684715,1,0.2201593373919051,0.07852672486368124
4205,70,33092.06678187615,33092.06678187615,1,0.09347809867780713,0.09347809867780713
4210,65,63733.268787849476,63733.268787849476,1,0.16362422742819374,0.16362422742819374
4212,67,25500.0,25500.0,1,0.0,0.0
4221,70,33014.82113586405,33014.82113586405,1,0.0274709245036554,0.0274709245036554
4231,60,41937.34472900259,38229.833346967505,1,0.013882535380848656,0.0546175817417539
4232,65,28225.933836437263,28225.933836437263,1,0.10188706125712782,0.10188706125712782
4249,63,97567.71639607282,22000.0,1,0.21593615701868932,0.0
4252,65,6058.295417502537,7199.900182755686,1,0.048978885441145315,4.621119302695758e-06
4264,60,29383.393518816552,29383.393518816552,1,0.08960175473658205,0.08960175473658205
4270,68,29991.830584180865,29991.830584180865,1,0.008186253765328368,0.008186253765328368
4272,70,30583.201215331206,30583.201215331206,1,0.09013932535836658,0.09013932535836658
4273,67,13093.954811529436,21000.0,1,0.11405225835833877,0.0
4279,67,22271.918706473985,24829.043919811807,1,0.07753052755386156,0.04530793020699808
4292,65,34378.05598696438,34378.05598696438,1,0.0770200519152473,0.0770200519152473
4309,61,33279.98135710613,33279.98135710613,1,0.09970267455563152,0.09970267455563152
4334,67,64933.689043277205,46716.10639682403,1,0.07979402165125155,0.040607305026117924
4352,65,55553.391039039,55553.391039039,1,0.09012669257867409,0.09012669257867409
4369,61,31244.00551504437,31244.00551504437,1,0.04097961702109657,0.04097961702109657
4389,63,73811.70151722133,73811.70151722133,1,0.22153277042770578,0.22153277042770578
4392,62,50495.23870012998,37998.44834783006,1,0.1925788992936382,0.1060224086844329
4394,68,20541.0,20541.0,3,0.0,0.0
4412,68,41632.00672767298,41632.00672767298,1,0.21420350121763337,0.21420350121763337
4503,62,25335.139176749497,10401.142137084667,1,0.06859903328257616,0.02602562331485682
4537,60,28688.357444905723,28688.357444905723,1,1.8920620655713776e-05,1.8920620655713776e-05
4542,65,42010.86627858464,31752.266528966844,1,0.17188817264034972,0.04657087104158415
4547,70,26081.881444286668,26081.881444286668,1,0.037634082942119645,0.037634082942119645
4551,70,39715.180879243366,39715.180879243366,1,0.14460132374943782,0.14460132374943782
4585,63,14342.678110044497,14342.678110044497,1,0.07802694886678473,0.07802694886678473
4587,61,5650.0,5650.0,1,0.0,0.0
4589,65,39205.49614801146,39205.49614801146,1,0.11483976491070728,0.11483976491070728
4620,65,24209.433449299595,18722.279449289064,1,0.11659605573090702,0.10082506987091976
4622,66,145407.4752164991,145407.4752164991,1,0.28163606236409333,0.28163606236409333
4654,64,67401.83301227579,67401.83301227579,1,0.1665720076027697,0.1665720076027697
4670,69,16200.0,16200.0,1,0.0,0.0
4673,61,37821.8200743546,37821.8200743546,1,0.11164856127517807,0.11164856127517807
4697,67,54425.79584165001,54425.79584165001,1,0.03548944337554451,0.03548944337554451
4701,61,55385.123229906196,37336.75038657489,1,0.14572604443016365,0.11464426030758504
4722,66,18700.0,18700.0,2,0.0,0.0
4727,65,76668.25256108209,17098.0405356949,1,0.19190892109164115,0.09889514227224983
4736,67,20600.0,20600.0,1,0.0,0.0
4738,63,17442.66268478613,17442.66268478613,1,0.009361301626280509,0.009361301626280509
4746,61,87681.80856704392,87681.80856704392,1,0.23592570659791692,0.23592570659791692
4775,70,22240.06471481084,22240.06471481084,1,0.007861689008821825,0.007861689008821825
4815,68,41992.73198454045,41992.73198454045,1,0.07738704801786357,0.07738704801786357
4816,70,13100.0,13099.32621641978,1,0.0,1.714443867206218e-05
4826,61,33938.20354465007,33938.20354465007,1,0.10173303702186029,0.10173303702186029
4868,70,63581.36842034697,63581.36842034697,1,0.1747222849795053,0.1747222849795053
4893,65,16300.0,16300.0,2,0.0,0.0
4901,66,40442.97798782361,40442.97798782361,1,0.04869899606090727,0.04869899606090727
4904,68,55041.36403431793,55041.36403431793,1,0.15426265884307777,0.15426265884307777
4919,69,51089.77117022519,51089.77117022519,1,0.04361447654005866,0.04361447654005866
4922,63,39708.49340867947,50147.3258332203,1,0.16918557835856318,0.09362078187709041
4932,60,95563.13033757375,23218.3193086098,1,0.23941226376509178,0.11009426556451414
4936,64,44121.260365876704,35684.547619263845,1,0.19617707739417645,0.16400303789366266
4943,67,36030.512118049555,36029.8808672053,1,0.10075529044441266,0.10075150937468126
4945,70,37813.306033119494,37813.306033119494,1,0.1115959879532802,0.1115959879532802
4957,67,26945.759512742272,26945.759512742272,1,0.0006275035277445848,0.0006275035277445848
4968,60,95461.19521241063,95461.19521241063,1,0.2794101752136411,0.2794101752136411
4970,60,52055.767989408036,52055.767989408036,1,0.1493369568938757,0.1493369568938757
4984,64,44233.15399594884,44233.15399594884,1,0.14913916769950372,0.14913916769950372
4991,65,15582.154599743952,15582.154599743952,1,0.0001876490760676753,0.0001876490760676753
4995,66,33173.98846010733,33173.98846010733,1,0.0627105868523236,0.0627105868523236
4998,68,4216.4529958834,4216.4529958834,1,0.07074009823975216,0.07074009823975216
5000,60,73352.82658867582,30074.361595911163,1,0.013888670774444339,0.03028299742807486
5015,67,30920.88997863,30920.88997863,1,0.010516479994340846,0.010516479994340846
5041,67,37211.27277081196,37211.27277081196,1,0.0779766172522913,0.0779766172522913
5104,65,79550.80685429099,79550.80685429099,1,0.2578437006984628,0.2578437006984628
5105,67,36819.55596280758,36819.55596280758,1,0.10551274407542195,0.10551274407542195
5110,69,47102.03351467465,47102.03351467465,1,0.041562063461218164,0.041562063461218164
5130,63,8999.771960921362,8999.771960921362,1,8.445801719029629e-06,8.445801719029629e-06
5141,64,54986.78278421498,54986.78278421498,1,0.22869310137182927,0.22869310137182927
5155,70,50816.124972858015,50816.124972858015,1,0.1792148785794492,0.1792148785794492
5156,64,46437.3105692832,26659.441589899485,1,0.14609027424266108,0.07074689347825475
5164,63,47517.32333588929,47517.32333588929,1,0.09327162331150175,0.09327162331150175
5231,60,21439.82296154824,21439.82296154824,1,0.018436632858288487,0.018436632858288487
5236,62,39570.649371216205,7115.750661872785,1,0.12080827797785798,0.08738000493237927
5262,64,29308.68108756335,29308.68108756335,1,0.12522447713985896,0.12522447713985896
5267,64,45722.59191039658,45722.59191039658,1,0.015547090548927864,0.015547090548927864
5281,65,37821.8200743546,37821.8200743546,1,0.11164856127517807,0.11164856127517807
5291,65,39903.788716053874,39903.788716053874,1,0.12474946424447318,0.12474946424447318
5317,61,110935.77702454364,53000.26291314197,1,0.3143641969281054,0.24308648854788412
5321,67,8970.0,8970.0,1,0.0,0.0
5322,62,13000.0,12500.0,1,0.0,0.0
5344,63,22420.564574948123,22420.564574948123,1,0.0070946051850944445,0.0070946051850944445
5351,68,49297.80675459105,49297.80675459105,1,0.10019214554041164,0.10019214554041164
5353,64,35735.79748854031,35735.79748854031,1,0.05931084787939257,0.05931084787939257
5354,69,27580.893712910827,27580.893712910827,1,0.11119385132339682,0.11119385132339682
5356,69,41713.47177700165,41713.47177700165,1,0.06896644305783922,0.06896644305783922
5366,69,70414.28084562194,52285.393774600474,1,0.10903984521328992,0.05798753950641708
5372,61,45216.89524228904,37533.9669359691,1,0.11320930548274202,0.019097654139283368
5392,70,30726.142051726372,30726.142051726372,1,0.11492283018655582,0.11492283018655582
5404,70,34529.988509593495,30153.608821464804,1,0.16196266692921482,0.15446845806040096
