respid,xi,xi_sp,miss_psurv85,sp_miss_psurv85
6629,-4.117642162242553,-2.068290891710129,0.0,0.0
6631,-1.678794668264757,-2.5615184909260416,0.0,0.0
6638,-0.6460656273866567,-0.5758830220381155,0.0,0.0
6656,-1.2831921093654524,-1.056096731445935,0.0,0.0
6673,-9.0,-9.0,1.0,1.0
6678,2.178010744126614,1.843834418595493,0.0,0.0
6697,-1.1525742667880132,-9.0,0.0,-9.0
6712,-0.9599953808646128,-9.0,0.0,-9.0
6713,-4.00058435873008,-2.9537913622674328,0.0,0.0
6716,0.8123811192089122,-2.598059330924776,0.0,0.0
6717,-1.2830563351592783,-2.1336179900023717,0.0,0.0
6729,-1.9345831773430486,-1.7021040772854157,0.0,0.0
6740,-1.1195741559270571,-0.5190247470209386,0.0,0.0
6747,-0.7854637407399094,-2.2774991680676338,0.0,0.0
6759,-0.48830996792172054,0.03851401695897232,0.0,0.0
6765,-2.838305074565547,-2.4939535804610222,0.0,0.0
6801,-0.8945766316879602,-9.0,0.0,-9.0
6810,1.1374650682842848,-1.6223720428271848,0.0,0.0
6823,-0.3471244844127681,-0.03455079568421667,0.0,0.0
6845,-0.31783060429820564,1.1478564113553,0.0,0.0
6852,-2.806087400312116,-2.6435740033874113,0.0,0.0
6854,0.997408632448866,-0.6174399889073672,0.0,0.0
6871,0.296025009699156,-2.265684105039433,0.0,0.0
6873,0.37493490986113076,-9.0,0.0,-9.0
6878,-1.6221417162363032,-9.0,0.0,-9.0
6892,-2.0471917308275365,-1.2264761713815497,0.0,0.0
6900,-1.9316112728210149,-9.0,0.0,-9.0
6906,-1.644134333939365,-1.7082517026453266,0.0,0.0
6967,-0.3138005753149484,0.1851755309423914,0.0,0.0
6983,-3.714483327435353,-3.4541241002981833,0.0,0.0
6987,-0.7522608058825695,-1.5609993757880114,0.0,0.0
6993,-2.4338471188689534,-9.0,0.0,-9.0
7002,-1.5846325158874024,-0.5078363700462992,0.0,0.0
7029,1.9479946212410069,0.7549442622532966,0.0,0.0
7036,-2.1474621476491724,-0.8153066045017585,0.0,0.0
7057,0.7991067078287494,-9.0,0.0,-9.0
7063,-1.5492632144646021,-9.0,0.0,-9.0
7069,-3.383007938135321,-0.7058745941766783,0.0,0.0
7078,1.3292463289972565,-0.38688416751360477,0.0,0.0
7087,-9.0,-9.0,1.0,1.0
7094,0.07401461243791112,0.13007957128443806,0.0,0.0
7143,-0.32327621810479523,0.2757867848467544,0.0,0.0
7147,-2.1573978561931026,-2.161061219794465,0.0,0.0
7175,-2.234453491633345,-9.0,0.0,-9.0
7179,-2.278415966509745,-1.9036822638828779,0.0,0.0
7180,-3.1673533837289813,-3.046350023429097,0.0,0.0
7185,-1.7266692644362163,-2.926025292563379,0.0,0.0
7192,-1.7916410791994455,-2.0705874747931485,0.0,0.0
7201,0.8261910305426274,-9.0,0.0,-9.0
7210,-9.0,-9.0,1.0,1.0
7246,-0.36264063634566973,-9.0,0.0,-9.0
7287,-0.37210032183901187,-0.9607078564314109,0.0,0.0
7291,-9.0,-9.0,1.0,1.0
7312,-3.3242115609978344,-9.0,0.0,-9.0
7332,-0.25025914368639607,-9.0,0.0,-9.0
7344,-1.4939924820903205,-9.0,0.0,-9.0
7345,2.2633925419956804,-9.0,0.0,-9.0
7363,-2.300878583630284,-9.0,0.0,-9.0
7387,-1.2481264584606375,-9.0,0.0,-9.0
7390,-1.0052838667265362,-0.26772497276663626,0.0,0.0
7391,-2.276047950382522,-2.5646138496958173,0.0,0.0
7392,-3.6597274960742707,-2.032473411393287,0.0,0.0
7393,-1.3980270792045864,-0.7379659913524571,0.0,0.0
7396,-2.8180689350958223,-9.0,0.0,-9.0
7409,-2.9047410307012735,-2.4168748151680832,0.0,0.0
7429,-2.981077723727593,-1.9840240968174307,0.0,0.0
7441,1.3656682320463978,-0.7562631689977026,0.0,0.0
7449,-0.5337759189391469,-9.0,0.0,-9.0
7468,-2.372804891011858,-2.776980934471571,0.0,0.0
7474,-1.828608163685628,-0.4333755936475843,0.0,0.0
7488,-9.0,-9.0,1.0,1.0
7491,0.1808579377890448,0.7801555027080714,0.0,0.0
7496,-0.8521075897986728,-0.6959928569603642,0.0,0.0
7529,-3.488465518089665,-9.0,0.0,-9.0
7532,-3.102590018929222,-2.514734583493184,0.0,0.0
7536,-3.542197208918043,-2.3723342024472833,0.0,0.0
7538,-1.2896147140376641,-1.1429220309106751,0.0,0.0
7540,-1.3372767575758497,-1.418647271008191,0.0,0.0
7545,-0.9421351408766242,-0.8619161604315468,0.0,0.0
7558,-9.0,0.11988837474928483,1.0,0.0
7567,-0.944890324127978,-0.0903811208678044,0.0,0.0
7589,-0.2497828668431086,0.0616558024411149,0.0,0.0
7595,-2.4525392375571715,-0.46310761894301283,0.0,0.0
7607,-1.237833704999376,-0.9483935200325916,0.0,0.0
7621,0.051979081480802165,0.785419168190378,0.0,0.0
7688,-1.861603870614602,-9.0,0.0,-9.0
7698,-3.2689614161685103,-2.8657400957104664,0.0,0.0
7699,-2.7063848765352074,-2.002595152704883,0.0,0.0
7730,-2.637323277480177,-2.248810983397507,0.0,0.0
7766,-1.5560398542347473,-1.2745137507301854,0.0,0.0
7790,-1.6096117230191873,-0.5539360314310392,0.0,0.0
7791,-3.5358987357176055,-2.8604176344294943,0.0,0.0
7815,-9.0,-9.0,1.0,1.0
7836,0.010762205536296563,0.7193450361757837,0.0,0.0
7852,-0.09978661614727526,-0.5755437759540003,0.0,0.0
7854,-2.6534834614835456,-1.3134156671748782,0.0,0.0
7860,-0.11122088009114546,-9.0,0.0,-9.0
7863,-0.9505336366123291,-0.4142731351760154,0.0,0.0
7870,0.0400156908405353,0.2827921992676747,0.0,0.0
7873,-1.7194296280466512,-0.5260259332356354,0.0,0.0
7907,0.08331494994248811,0.21919318830747386,0.0,0.0
7908,0.9113760277779628,-9.0,0.0,-9.0
7911,-2.5747975139449006,-0.6471777983672846,0.0,0.0
7966,-3.9252746876859135,-2.4316071023562684,0.0,0.0
7979,-9.0,-9.0,1.0,-9.0
7987,-2.935474137431808,-2.3773569345356536,0.0,0.0
7999,-2.2591169301316243,-0.34220019296093396,0.0,0.0
8003,-0.28622284284629707,-0.48503925842434553,0.0,0.0
8006,-0.041267903164526006,-0.7312360236317005,0.0,0.0
8008,-1.2040296642668442,1.3672102365921794,0.0,0.0
8009,-2.4100192579595046,-9.0,0.0,-9.0
8033,-0.0425029012434291,-9.0,0.0,-9.0
8039,-9.0,-9.0,1.0,-9.0
8049,0.24194550481046376,0.7073724369680752,0.0,0.0
8051,-2.2707337267193406,-1.2391645216164786,0.0,0.0
8053,-1.280839290413446,-9.0,0.0,-9.0
8072,-1.7522567400357227,-9.0,0.0,-9.0
8077,-0.9149644877268607,-0.45071568685104635,0.0,0.0
8099,-9.0,-9.0,1.0,1.0
8111,-3.165379445589985,-9.0,0.0,-9.0
8122,-0.5839554028427053,-0.31596380090845816,0.0,0.0
8126,-1.9679587730295436,-9.0,0.0,-9.0
8127,-3.2172928529198592,-2.4621357232636614,0.0,0.0
8144,-1.5803970415979343,-0.3581067338132412,0.0,0.0
8170,-0.30142407456261394,-1.617033452015781,0.0,0.0
8174,-2.669334190822723,-2.2479868958532947,0.0,0.0
8181,-9.0,-9.0,1.0,1.0
8196,0.36124970643701537,-1.4634305791176598,0.0,0.0
8204,-1.7500489829060033,-1.5932890407822589,0.0,0.0
8206,-1.8315173011837207,-9.0,0.0,-9.0
8224,-1.1923792575680296,-1.2251688560799237,0.0,0.0
8226,-2.9180219159203986,-2.4116722333024856,0.0,0.0
8231,-1.3869492823121334,-1.2709174969825303,0.0,0.0
8232,-2.343614685750489,-9.0,0.0,-9.0
8234,-2.067849173981079,-1.5390905989054107,0.0,0.0
8249,-0.6672213035468023,-0.6599458439595687,0.0,0.0
8258,-0.4450903238706816,-2.232282362645069,0.0,0.0
8263,-0.5241517820758586,-0.7939125768985423,0.0,0.0
8264,-1.6951362238934602,-9.0,0.0,-9.0
8270,-1.1600062490418117,0.4789150279282188,0.0,0.0
8282,-2.618331179855842,-2.8271013095219057,0.0,0.0
8287,-9.0,-9.0,1.0,1.0
8289,-1.3084294481201815,-9.0,0.0,-9.0
8290,-1.0650748432270543,-0.13891156301003468,0.0,0.0
8304,-2.174512509024979,-1.1677128002046717,0.0,0.0
8305,-2.430275913514356,-9.0,0.0,-9.0
8310,-2.215284301923067,-1.4483809825511025,0.0,0.0
8318,-2.6416550879439864,-2.3523744776796485,0.0,0.0
8319,-1.5671771398930623,-2.4738346491939605,0.0,0.0
8322,-9.0,-9.0,1.0,1.0
8325,0.48997173968034174,1.390068170009385,0.0,0.0
8326,-3.1124435306475253,-9.0,0.0,-9.0
8333,-3.042785344623514,-2.95739460440682,0.0,0.0
8338,-3.0208600699301154,-1.1594648174144135,0.0,0.0
8377,-0.5874060182304472,-1.2820220702373943,0.0,0.0
8390,0.3814093955977643,-9.0,0.0,-9.0
8393,-2.93584698074992,-9.0,0.0,-9.0
8401,-2.2614022488309073,-1.289374086738584,0.0,0.0
8416,-1.9849089335863084,-9.0,0.0,-9.0
8417,-9.0,-9.0,1.0,1.0
8418,-1.5103409426142957,-1.1797441540104854,0.0,0.0
8420,-1.476306217876662,-0.4825162417485215,0.0,0.0
8424,-1.0897170303336818,-0.7691625233388623,0.0,0.0
8430,-2.896273354174902,-3.7254807863166213,0.0,0.0
8434,-1.0202420726394354,0.4722381923114496,0.0,0.0
8439,-2.161703281327177,-0.5714300310505059,0.0,0.0
8440,-1.82596685206357,-1.2807296708192526,0.0,0.0
8460,-3.1737676815030484,-9.0,0.0,-9.0
8461,-9.0,-9.0,1.0,1.0
8467,-1.6230906530143443,-1.5888529707759487,0.0,0.0
8474,-3.3200985090096147,-9.0,0.0,-9.0
8475,-3.046018133819406,-9.0,0.0,-9.0
8486,-1.9623465970119323,-2.490911660681583,0.0,0.0
8503,-0.3108718462497796,0.022376520344692497,0.0,0.0
8504,-1.6754301724589429,-1.789006652117228,0.0,0.0
8505,1.8280811708766627,-2.536584712821697,0.0,0.0
8510,-2.3445064722110405,-0.8794667822224154,0.0,0.0
8513,-2.43096766225798,-2.667677365717293,0.0,0.0
8529,-1.9015678433571641,-2.669328751270398,0.0,0.0
8532,0.09360375673574796,0.394557541786867,0.0,0.0
8538,-1.020971235132383,-9.0,0.0,-9.0
8556,0.686187861598738,-9.0,0.0,-9.0
8561,-1.9821472515512708,-1.6766690358398766,0.0,0.0
8574,-0.7739316195385348,-0.4544904240705591,0.0,0.0
8576,-2.822961018914269,-2.2662326577170755,0.0,0.0
8612,-1.2859473069472602,-2.2176895234806886,0.0,0.0
8614,-2.241087440248662,-2.0532882579181093,0.0,0.0
8623,-9.0,-9.0,1.0,1.0
8637,-0.8658151183923057,-9.0,0.0,-9.0
8648,-9.0,-9.0,1.0,1.0
8649,-1.3549149750447584,-1.8946457865728623,0.0,0.0
8669,-3.342908326807211,-9.0,0.0,-9.0
8698,-1.7462209925022796,-0.8535253390096696,0.0,0.0
8718,-2.8258635546106863,-3.1263492259965378,0.0,0.0
8719,-1.7355547001215783,-1.1657010579196652,0.0,0.0
8721,-3.1068879873932125,-2.989706420149781,0.0,0.0
8734,-0.7863618093443803,-9.0,0.0,-9.0
8749,-0.6146603019593161,-9.0,0.0,-9.0
8765,-2.6551845194969026,-1.90296952328777,0.0,0.0
8767,-2.9834368370128153,-9.0,0.0,-9.0
8781,-1.2819489058930618,0.010749664053861881,0.0,0.0
8783,-1.844902949519497,-0.3391691359729057,0.0,0.0
8786,-1.6460535462649377,-0.44525634326111446,0.0,0.0
8790,0.851808752272271,-9.0,0.0,-9.0
8810,-2.1427625853659484,-2.272238553577523,0.0,0.0
8818,-9.0,-9.0,1.0,1.0
8822,-9.0,-9.0,1.0,-9.0
8823,-9.0,-9.0,1.0,1.0
8832,-0.331207480316287,-0.6081389790036031,0.0,0.0
8848,-2.246757760027862,-1.8194066906142512,0.0,0.0
8858,0.5796826652455811,-9.0,0.0,-9.0
8862,-9.0,-9.0,1.0,1.0
8880,-2.856865334541343,-9.0,0.0,-9.0
8901,-2.3712350695411817,-2.6312368327886713,0.0,0.0
8902,-0.8025025727606073,-9.0,0.0,-9.0
8911,-9.0,-9.0,1.0,-9.0
8912,-0.3456914333026639,-1.2460284830613966,0.0,0.0
8917,-2.87392189652312,-9.0,0.0,-9.0
8942,-0.8216263501148703,-0.7075602625523145,0.0,0.0
8946,-1.1914973053638989,-1.0432901821482463,0.0,0.0
8953,-0.5575019120691036,0.011250015006700574,0.0,0.0
8958,-1.6683806715578928,-2.0983446470082723,0.0,0.0
8970,-1.1945295436304444,-9.0,0.0,-9.0
8984,-9.0,-9.0,1.0,1.0
8986,-1.0337322373332731,-0.7111811398670772,0.0,0.0
8997,-0.079947556673302,-9.0,0.0,-9.0
9062,-1.2343744666927037,-1.6580939303215336,0.0,0.0
9071,0.06462064074737203,-0.3514828864482748,0.0,0.0
9115,-1.4717341157977273,-9.0,0.0,-9.0
9161,-2.7486542785480266,-2.113845242638213,0.0,0.0
9171,-0.48955157466467863,-0.3966700509000388,0.0,0.0
9180,-9.0,-9.0,1.0,1.0
9192,-9.0,-9.0,1.0,1.0
9193,-0.10486104310171754,0.032841690328873956,0.0,0.0
9198,-2.5063437619440654,-1.394380335838057,0.0,0.0
9217,0.3879215942169081,-9.0,0.0,-9.0
9232,-1.645446539579865,-0.6559147037686991,0.0,0.0
9241,-2.40709856972402,-9.0,0.0,-9.0
9242,-1.7914294366614085,-1.4653096557454204,0.0,0.0
9244,-0.7005365704877025,-9.0,0.0,1.0
9246,-2.488975249631885,-9.0,0.0,-9.0
9270,-1.624309111151661,-1.0683120632861625,0.0,0.0
9291,-2.912358346464486,-9.0,0.0,-9.0
9296,-2.60030556598519,-0.8929952417573368,0.0,0.0
9331,-9.0,-9.0,1.0,1.0
9342,-1.4503768246734245,-0.43144897315828956,0.0,0.0
9353,-1.9918553204715255,-1.7570470406701515,0.0,0.0
9367,-2.160051667711975,-1.5721686856869637,0.0,0.0
9370,-1.132107051804677,-9.0,0.0,-9.0
9390,-3.5740667098159964,-2.5353493090082404,0.0,0.0
9426,-9.0,-9.0,1.0,1.0
9440,0.3744545503877037,0.18953259598655836,0.0,0.0
9448,-3.015529684509738,-2.9318164616739075,0.0,0.0
9450,-1.322925200004378,-9.0,0.0,-9.0
9453,-0.6077962276631784,-9.0,0.0,-9.0
9460,-1.7609391915071846,-1.6696462845610425,0.0,0.0
9481,-1.667541783196715,-0.8846605048345563,0.0,0.0
9486,-3.641846652047109,-2.9942224349109403,0.0,0.0
9492,-1.444563379416927,-1.3335357766414742,0.0,0.0
9512,-3.7584505437131965,-2.031958021291803,0.0,0.0
9552,-1.6539674435443408,-1.6726087851629043,0.0,0.0
9558,-1.94173231208252,-2.1089030745407884,0.0,0.0
9560,1.8469461095611748,0.6337800139106812,0.0,0.0
9564,0.9874360655113354,-1.5768526494497122,0.0,0.0
9578,-2.7054180324644923,-2.5318495307115723,0.0,0.0
9616,-1.3453389436704608,-9.0,0.0,-9.0
9637,-1.8537077751039956,-1.0524750465761419,0.0,0.0
9659,-0.42149258489538355,-1.0125126175245962,0.0,0.0
9684,-2.1404984944876424,-0.7223506279746023,0.0,0.0
9689,-2.4771840294203336,-0.50549685196692,0.0,0.0
9713,-0.22782596638226768,-2.1394964947346287,0.0,0.0
9717,0.20511646832301797,-0.3018918682741508,0.0,0.0
9726,-3.1262095337300773,-9.0,0.0,-9.0
9735,-3.28242351551594,-9.0,0.0,-9.0
9737,-2.2105454638673296,-1.988076252390126,0.0,0.0
9743,-0.8910171419953581,-1.2512810785095545,0.0,0.0
9779,-2.557636150805197,-2.4874144747770535,0.0,0.0
9792,-1.4323069583576655,-9.0,0.0,-9.0
9798,-0.8029157708733857,-1.6469054311142661,0.0,0.0
9857,-3.549734264419305,-3.334040436131385,0.0,0.0
9894,-2.4847500586631126,-2.1652536212778304,0.0,0.0
9909,-3.0354383743090763,-9.0,0.0,-9.0
9925,-2.340548247583665,-1.95470447152359,0.0,0.0
9936,-0.31885340154303604,-0.03854946825445286,0.0,0.0
9939,-0.8992058231803997,-9.0,0.0,-9.0
9957,-1.8769735665406637,-0.8882931360902971,0.0,0.0
9961,-0.9812420696912088,0.35183472442893143,0.0,0.0
9985,-2.4012110344288655,-9.0,0.0,-9.0
10008,-3.1061549549108944,-2.4806592356429618,0.0,0.0
10032,-0.31884513392708175,-1.219909667700014,0.0,0.0
10043,-0.8644141500107445,-9.0,0.0,-9.0
10066,-2.765795295402659,-9.0,0.0,-9.0
10072,-9.0,-9.0,1.0,1.0
10104,-0.449960913243951,-9.0,0.0,-9.0
10119,-2.05957904764336,-1.446591735532244,0.0,0.0
10120,0.15677764694708635,-0.7881134533075723,0.0,0.0
10145,-1.7721457656441484,-9.0,0.0,-9.0
10169,0.027588525934347612,-0.2628993549617487,0.0,0.0
10187,-2.1267648181892835,-9.0,0.0,-9.0
10209,-2.446315003107993,-9.0,0.0,-9.0
10213,1.6820795647160136,-2.095514527096906,0.0,0.0
10214,0.2567074487220044,0.47679590406649514,0.0,0.0
10215,-1.8760697873784042,-1.334656173783753,0.0,0.0
10224,1.330288691804148,-0.7295050577928259,0.0,0.0
10229,-3.5747964347606493,-9.0,0.0,-9.0
10240,0.14275971055671247,-0.5752675628428833,0.0,0.0
10245,-1.6362792511275512,-1.4889639809957596,0.0,0.0
10283,-2.9133020675944303,-1.895226617758425,0.0,0.0
10290,-1.1352654756319673,-0.5919971054740799,0.0,0.0
10302,-0.7224657572838367,-9.0,0.0,-9.0
10313,-1.541195789297554,-2.013084418995003,0.0,0.0
10316,-2.2523260940958907,-9.0,0.0,-9.0
10326,-0.4764889960129743,-1.383079027470376,0.0,0.0
10327,-2.5808974414028736,-9.0,0.0,-9.0
10338,-1.5021682959125287,-9.0,0.0,-9.0
10346,-3.1775351856786305,-3.3275557319469398,0.0,0.0
10356,-2.792821653004596,-2.3903593749574554,0.0,0.0
10386,-2.6321766363130954,-2.797663972773808,0.0,0.0
10396,-1.4639006826056822,-0.6721142438676035,0.0,0.0
10399,-1.6420918332803227,-1.6933147916169136,0.0,0.0
10403,-3.3064831519008266,-9.0,0.0,-9.0
10404,1.2989663812466061,-9.0,0.0,-9.0
10405,-0.9203379735131784,-0.7870961476348164,0.0,0.0
10407,-2.8992875432962575,-1.6192154952481557,0.0,0.0
10409,-3.343557263404803,-9.0,0.0,-9.0
10424,-2.5751647761149132,-9.0,0.0,-9.0
10431,-1.198995743004537,-0.9413351856293704,0.0,0.0
10442,-0.2716823178428264,-0.00013278034678894003,0.0,0.0
10460,-1.0132167016863642,-1.3738040367009303,0.0,0.0
10462,-0.20881962450018976,0.4818763771882559,0.0,0.0
10486,-0.760951017412884,-9.0,0.0,-9.0
10498,-9.0,-9.0,1.0,-9.0
10503,-2.7011521237260436,-2.736954043781478,0.0,0.0
10525,-0.7858726294890013,-0.4208439116396368,0.0,0.0
10532,-2.989256172381997,-9.0,0.0,-9.0
10541,-9.0,-9.0,1.0,-9.0
10551,1.0616893222635266,-9.0,0.0,-9.0
10553,-3.084076374455188,-2.1911127358943205,0.0,0.0
10556,-1.1137330782089452,0.02310619823747787,0.0,0.0
10565,-2.4366464727241546,-9.0,0.0,-9.0
10577,-0.7035522781830328,-9.0,0.0,-9.0
10589,-0.6641406636680915,-1.059212363065447,0.0,0.0
10594,-2.366459308391679,-1.3014559068942333,0.0,0.0
10603,0.2766994618913907,-9.0,0.0,-9.0
10605,-0.010707718534604107,0.09604237717311441,0.0,0.0
10648,-2.4995000129040714,-9.0,0.0,-9.0
10667,0.8354562486163376,-9.0,0.0,-9.0
10700,-3.175184773052595,-9.0,0.0,-9.0
10721,-0.20076665686263437,-0.9309445567930413,0.0,0.0
10723,-1.2787539722391132,-0.9319531298887802,0.0,0.0
10738,-1.0069614588108313,-0.9690146357926357,0.0,0.0
10740,-0.1494752107352158,-9.0,0.0,-9.0
10746,-0.5355617778657527,-1.2547977853207883,0.0,0.0
10791,1.4671807333273752,-2.702926587743004,0.0,0.0
10797,1.943238391452147,-0.8448868504785492,0.0,0.0
10807,-1.058418932346523,-9.0,0.0,-9.0
10812,-0.06537342770993096,-9.0,0.0,-9.0
10813,-2.8078726774982816,-1.3523234429979794,0.0,0.0
10822,-2.4135759234023055,-1.304224053675829,0.0,0.0
10826,-3.7274949154802823,-2.616870792698207,0.0,0.0
10854,-1.6197747207237077,-9.0,0.0,-9.0
10862,-0.43216979660465804,0.7436746361534383,0.0,0.0
10872,-1.21937249528857,0.1612301974003495,0.0,0.0
10897,-2.5269491590636575,-2.065320779435558,0.0,0.0
10900,-3.1823306691599798,-2.9906174251016595,0.0,0.0
10920,0.3827349100264011,0.6589210957307594,0.0,0.0
10927,-1.4069963142760074,-9.0,0.0,-9.0
10929,-2.47544735153243,-2.12097534115891,0.0,0.0
10935,-9.0,-9.0,1.0,1.0
10948,-3.775145885280119,-9.0,0.0,-9.0
10978,-1.7173101238865875,-0.5421340638932041,0.0,0.0
10981,-0.9967982640266573,-9.0,0.0,-9.0
10997,-0.9527384562076556,-1.3196804932463149,0.0,0.0
11002,-2.1627095185898546,-2.107440502474271,0.0,0.0
11007,0.42436659514896596,-0.7854103339963724,0.0,0.0
11011,-2.6362117374669807,-2.825727772186642,0.0,0.0
11012,0.4695779294365911,-9.0,0.0,-9.0
11016,-3.7944244864023577,-2.455008817961775,0.0,0.0
11035,-2.4716965540884046,-2.191197080007831,0.0,0.0
11044,-1.4186523165519052,-9.0,0.0,-9.0
11049,-2.6058317065723005,-2.0923389653820315,0.0,0.0
11067,-0.7813569433918298,-2.3216972368448867,0.0,0.0
11073,-3.1163655145799165,-1.9326214222717386,0.0,0.0
11076,-1.7118978319491827,-0.15512005675015786,0.0,0.0
11087,-1.7496446776986831,0.8736651930710108,0.0,0.0
11105,-0.9812702320131194,-2.4976865783107898,0.0,0.0
11110,-0.6916133243118774,-9.0,0.0,-9.0
11111,-9.0,-9.0,1.0,1.0
11116,-2.4175794808053377,-9.0,0.0,-9.0
11139,-0.688174352657401,-1.4696095895326577,0.0,0.0
11157,-0.824849694486555,-9.0,0.0,-9.0
11164,-1.7754390798685353,-1.4696873502016872,0.0,0.0
11182,-1.2784632220189505,-9.0,0.0,-9.0
11189,0.44889254343555857,-1.2865688654135685,0.0,0.0
11197,-1.4444450537672668,-0.40662277110160894,0.0,0.0
11205,-0.7901636858661226,-0.070551642249694,0.0,0.0
11209,-3.0281050941107295,-9.0,0.0,-9.0
11245,-1.2412907607946957,-9.0,0.0,-9.0
11255,-0.04777004237841708,-0.3425865009272291,0.0,0.0
11291,-2.788822438847139,-9.0,0.0,1.0
11299,-1.6933751476227983,-0.8163858360478137,0.0,0.0
11321,-0.4152311182126207,-0.564774375982761,0.0,0.0
11332,-2.5548324300811194,-9.0,0.0,-9.0
11340,0.08877535234170852,-1.613790793738793,0.0,0.0
11342,0.012444495007310718,-9.0,0.0,-9.0
11379,-0.8526607377257293,0.8074848235043051,0.0,0.0
11395,-1.8744329894368243,-9.0,0.0,-9.0
11425,-2.8463707264128026,-2.7387422747779016,0.0,0.0
11432,-2.0434193567082013,-2.391250233318856,0.0,0.0
11441,-3.0729496557181557,-1.0481874386319572,0.0,0.0
11453,-9.0,-9.0,1.0,1.0
11464,0.02432861939729017,-0.9397648151656989,0.0,0.0
11472,-1.3551745340701908,-0.48618435220001727,0.0,0.0
11489,-3.1627312978176687,-9.0,0.0,-9.0
11492,-3.522045060573378,-9.0,0.0,-9.0
11507,-0.9045783735262445,0.2989439954525146,0.0,0.0
11512,-3.6683407516768574,-2.6870176438234905,0.0,0.0
11529,-1.3385457767033904,-0.9727561397610228,0.0,0.0
11538,-0.4634596770247556,0.3488767073602971,0.0,0.0
11555,-0.082137738080147,-0.5061331875525938,0.0,0.0
11557,-1.0781950723927272,-0.9675899974045294,0.0,0.0
11616,-0.6176408020510593,-0.41881374565375107,0.0,0.0
11626,2.0906594853733096,-9.0,0.0,-9.0
11632,-3.0674992180773137,-2.153900895970705,0.0,0.0
11651,-2.8010257556863305,-1.7186423091117917,0.0,0.0
11652,-3.209737040538913,-9.0,0.0,-9.0
11660,1.0409329476143945,-9.0,0.0,-9.0
11681,-0.6271861053534389,-1.702482140032137,0.0,0.0
11719,-0.8545812887650305,-2.831430367496592,0.0,0.0
11720,-2.811525183434567,-1.6851909325104408,0.0,0.0
11727,-1.7629782716488578,-9.0,0.0,-9.0
11729,-0.538726862962955,0.07363977408310701,0.0,0.0
11732,-1.5763770027741622,-0.8709009660953636,0.0,0.0
11738,-1.684228902469634,0.38225399898810786,0.0,0.0
11762,-0.844181364555951,-0.7880022948355317,0.0,0.0
11794,-2.5379663672342194,-9.0,0.0,-9.0
11802,-2.6183498685483024,-2.762836653689013,0.0,0.0
11805,-0.8166740208902108,-0.187909015575945,0.0,0.0
11853,0.10472598513803806,0.20449644682700938,0.0,0.0
11866,-2.664571567930077,-2.267781849682348,0.0,0.0
11879,-2.1227132082838702,-9.0,0.0,-9.0
11880,-1.3663461230112202,-1.9639088431149103,0.0,0.0
11917,-1.1374503568147059,-9.0,0.0,-9.0
11932,-2.466760827145663,-2.748994727284869,0.0,0.0
11938,-2.9979081461777874,-1.2286497232899845,0.0,0.0
11949,-3.315569809165379,-2.306142284818482,0.0,0.0
12011,-2.4057731443286725,-9.0,0.0,-9.0
12028,-1.4480621586273434,-1.7685013417925457,0.0,0.0
12049,-1.2411725879219258,-2.127607309684338,0.0,0.0
12061,0.04436897449104789,0.798498296237826,0.0,0.0
12073,-2.2287889499597306,-2.243085413263608,0.0,0.0
12088,-2.4087356527687103,-1.407826825107844,0.0,0.0
12096,-3.0102087621727582,-1.1325732363128833,0.0,0.0
12099,-1.7483025640355074,-1.701427441949011,0.0,0.0
12133,-3.1150225901877318,-3.389627904589571,0.0,0.0
12139,-1.1426264681197273,-0.29320984746739154,0.0,0.0
12147,-2.828155431047942,-3.1887945900259584,0.0,0.0
12181,-1.5533414696569539,-1.2764359819909339,0.0,0.0
12183,-1.379141707759195,-1.7734097122230212,0.0,0.0
12223,-0.9922460542379075,-9.0,0.0,-9.0
12228,-2.7822760097120507,-2.761126573231494,0.0,0.0
12236,-1.154202609144748,-1.7354220264198195,0.0,0.0
12244,-1.2491653271163659,-0.501342109423072,0.0,0.0
12250,-2.774053001067611,-1.8345746015471953,0.0,0.0
12256,-1.5939416547340757,-1.3514672816522895,0.0,0.0
12279,-1.2548983850983322,-0.9773920385506409,0.0,0.0
12297,-1.7362933594386523,-2.203463628196072,0.0,0.0
12300,-2.362392091793072,-3.350026762062069,0.0,0.0
12328,-1.0629372319418142,-0.2271754623773796,0.0,0.0
12346,0.7811335634593062,0.1226262131490868,0.0,0.0
12347,-0.7711912982167527,-0.7682755330920826,0.0,0.0
12350,-3.8799238860546335,-2.6548711405115113,0.0,0.0
12390,-1.067817765006332,-1.6796204543502877,0.0,0.0
12399,-2.508809979654299,-1.912291794666113,0.0,0.0
12421,-1.7783961320771773,-9.0,0.0,-9.0
12432,-9.0,-9.0,1.0,1.0
12463,-0.34765829229126954,-1.2472743733658294,0.0,0.0
12472,-3.395375584943789,-2.25811828210019,0.0,0.0
12500,-1.0019332852029175,-2.1092812349220478,0.0,0.0
12505,-1.2523745592316913,0.10658905090031516,0.0,0.0
12529,-0.09319089865540414,-1.6044583679067899,0.0,0.0
12549,-1.721048803144847,-1.0483779142108836,0.0,0.0
12557,-1.8199998504784687,-1.833645649750135,0.0,0.0
12564,-1.8395347680599574,-0.7670307887643315,0.0,0.0
12647,-2.705306611988441,-2.389082858387061,0.0,0.0
12662,-2.0364677278275676,-2.26754495086308,0.0,0.0
12672,-3.229653818082813,-2.8767202200900757,0.0,0.0
