respid,,0,1,2,3,4,5,6,7,8
94,3,-0.009418942511357775,-0.013147488663739491,0.0004908092248595564,-0.0016959633093727164,-8.396810746713611e-05,0.0005483320214549892,1.4592612904028854,0.0,0.0
94,4,0.01685976349433127,0.040931251434755955,-0.0015381376609890916,-0.0014693427516365707,0.0003409922039177004,-0.0017672555342740368,-4.425402548830682,-0.0,-0.0
94,5,-0.031111913112447095,-0.20457059073386571,0.0128790815123736,-0.004278732346207903,-0.0025249685509098896,0.00517767419494497,0.0,2.326540738042411,0.0
94,6,0.07298568738267619,0.4209784471687072,-0.02217558285888543,0.012426420981093143,0.003959855887636365,-0.012159677664769218,-0.0,-4.773660498885178,-0.0
94,7,-0.020054801744273654,-0.07690294859946656,0.010389233082164218,-0.004972549123849479,-0.0022691843154509783,-0.0014264453229717586,0.0,0.6383230027923901,0.0
94,8,-0.021818972525955434,-0.1395049078312116,-0.0010927317328768282,-0.0031751395096479835,0.0008342969815000599,0.008408448787244893,0.0,1.8087967580503772,0.0
94,9,0.008421890461754455,0.04567580912835655,-0.009070270166541827,0.010594631308369351,0.0002389533609176153,0.0025325364378520066,-0.0,-0.0,-1.3901839184914024
94,10,0.008239362207784762,-0.0478669505289686,-0.053977387821230176,0.002082922943846821,0.0001089047435565149,0.022245251551922248,0.0,0.0,1.5429439241176652
94,11,-0.025171517003402807,0.05070650912625262,0.1168602954980391,-0.014263721026530616,-0.0004325609759270321,-0.046924582488422344,-0.0,-0.0,-1.6675649937301245
94,12,0.008510264333516648,-0.048515367726681406,-0.05381263751130793,0.0015861667736205563,8.47028704120678e-05,0.022146794498301144,0.0,0.0,1.5148049881038617
109,1,0.012407432674332862,0.11472549586027946,0.016946619517399508,0.03929826040416362,0.005051556693780324,-0.010395569609300548,-7.452206991163145,-0.0,-0.0
109,2,-0.002619169600648341,-0.044259898770993004,-0.007270783491941656,0.06942560167033651,-0.003715023211281476,0.009226398148265424,10.840796359643,0.0,0.0
109,3,-0.022906418165047345,-0.05137065591034883,-0.005293633001737796,-0.051330436926996785,-0.0006896262547129161,0.002424863721275927,1.2614612208154412,0.0,0.0
109,4,0.013118155089975046,-0.01909494117893762,-0.004382203024067,-0.05739342514715639,-0.0006469072291737099,-0.0012556922605877485,-4.650050589295297,-0.0,-0.0
109,5,0.0871016727466145,-0.007734561305317022,0.03300499116926092,0.05041726160587289,-0.004797332625594564,-0.015244365310362882,-0.0,-0.6561547148453215,-0.0
109,6,-0.004890200133722544,0.3298613860946986,-0.07419271715325415,-0.010603669109432444,-0.005553430060256658,0.011555052487066673,-0.0,-3.6055983124454727,-0.0
109,7,0.047558487364929285,-0.2789129069424856,0.06171955159173236,0.007033133275768932,-0.01122599899705534,-0.00567571126763866,0.0,3.7382733793815746,0.0
109,8,-0.12976995997920904,-0.04321391784689598,-0.020531825610514698,-0.0468467257708216,0.021576761678049335,0.009365024088159313,0.0,0.5234796479092196,0.0
109,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,1,0.0052822719809331176,-0.01999346035397309,-0.0017357229598058408,-0.03676818529085857,0.0002441833221733525,-9.737838174705969e-05,-3.083153145039212,-0.0,-0.0
127,2,0.0024112756045330253,0.025724788881541224,-0.0006684089099914802,0.02458297385793395,-4.4985308533806993e-05,-1.8673472490515761e-06,-0.6302402744788154,-0.0,-0.0
127,3,-0.00042629069458427477,-0.009469404998671549,-0.00048130972367388386,-0.012305078609525786,6.105398825395625e-05,-3.8299051256796e-05,-0.7794783464082755,-0.0,-0.0
127,4,-0.007267256890708395,0.003738076471276885,0.0028854415932977324,0.0244902900424504,-0.00026025200189350173,0.00013754477973249024,4.492871765926303,0.0,0.0
127,5,-0.019871136019977698,-0.39789578908031026,-0.0020473072029347783,-0.2880396584685474,-0.0009543785060850406,-0.00023166795010132188,-0.0,-0.42109470909518976,-0.0
127,6,-0.06973513054786551,-0.36760278195324675,0.002993354827895977,-0.15228418743795658,0.0009735434097768446,0.0006263283114371632,0.0,1.2559778181668086,0.0
127,7,-0.06659366975636516,-0.3752507846788155,0.007453975051086025,-0.13836078224249704,-0.0018727983608357588,0.0010623104812479411,0.0,2.1037907665388182,0.0
127,8,0.15619993632420837,1.140749355710291,-0.008400022671883889,0.5786846281496949,0.0018536334578378442,-0.001456970843971561,-0.0,-2.938673875610437,-0.0
127,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,1,-0.000562663674246594,0.0004453040188326373,-0.0005283734997273137,-0.00094201887687953,-6.068265790033777e-05,0.00029240262169015485,0.2326686350006426,0.0,0.0
159,2,0.0004600481297994951,-0.0008501456368742443,0.0005390658551485128,0.0007497729665427443,3.997892542191572e-05,-0.00028550922182013494,-0.18888694525083594,-0.0,-0.0
159,3,-0.0007198605248351363,-0.00022745938613524805,-0.000522201054533461,-0.0011832155228687358,-7.600724953940596e-05,0.00030483509648807083,0.293502564550586,0.0,0.0
159,4,0.0008224760693689713,0.0006323010042635913,0.0005115086991989981,0.0013754614332922575,9.6710982017828e-05,-0.00031172849640145883,-0.33728425430039266,-0.0,-0.0
159,5,0.02461227025987028,-0.06112696075092488,-0.0010144502318037985,-0.023154826706006656,-0.003030879174199807,0.00048046335191648243,0.0,0.13309798117134264,0.0
159,6,-0.0182543030809168,0.07488204241401508,0.0018935067590264418,0.02817196965085311,0.003323356043138936,-0.0013487839796433307,-0.0,-0.36142047170932656,-0.0
159,7,0.033680551949494264,-0.021843986893615993,-0.0014652604914122678,-0.005151117806606598,-0.001969036249327427,-0.000247881740134126,-0.0,-0.2993853952335037,-0.0
159,8,-0.04003851912862122,0.008088905230352328,0.0005862039638426797,0.000133974861066255,0.0016765593795209364,0.0011162023673405574,0.0,0.5277078857714876,0.0
159,9,0.005987599591486536,0.02132780455403604,0.007184790215206126,0.0038662102595787835,0.0006777400574781155,-0.003242946476286756,-0.0,-0.0,-1.093340256506778
159,10,-0.006723151805415605,-0.0026260172932002224,-0.0052086754742664,-0.004830611496572934,-0.0008646072708479168,0.0025861304330659918,0.0,0.0,1.126007791118795
159,11,-0.0004633570868358208,0.0103379590082886,0.005702145312110224,0.004496426324351356,0.0003075729045369166,-0.002152834793615367,-0.0,-0.0,-0.05814392243090083
159,12,0.0011989093009383625,-0.029039746268983473,-0.0076782600529415315,-0.0035320250873572055,-0.00012070569123216744,0.002809650836998762,0.0,0.0,0.02547638781888395
171,1,0.0016305820081316533,0.011977269638412112,-0.001192015499501542,-0.0008321141416536836,0.00016581130947435072,0.0001535874188246522,-0.9650529320694972,-0.0,-0.0
171,2,0.005716639632502573,0.019820727296254725,-0.0006218173760619283,0.006948833011777288,0.00025037711175179833,-0.00033636514962243064,-1.655071286962027,-0.0,-0.0
171,3,4.92864335281673e-05,0.0012828410412071833,-0.00028141051476929246,0.0016046336233713208,3.959156075900028e-05,0.0003085306901455531,0.4349848824758169,0.0,0.0
171,4,-0.007396508074422602,-0.03308083797622097,0.0020952433902460266,-0.007721352493494925,-0.00045577998215862165,-0.00012575295943451081,2.1851393365557072,0.0,0.0
171,5,0.18471990937407587,-0.0969467814387892,-0.062234208234035464,0.1258905536455357,-0.006870649013612783,0.029707679480295287,0.0,1.243363072936127,0.0
171,6,-0.16848699069815787,0.13944222975736942,0.05955621394382326,-0.14465118344242356,0.007666906995384969,-0.03126010031107018,-0.0,-2.076962855812461,-0.0
171,7,0.17617264765346083,-0.13348664195389492,-0.06045356623907149,0.15429827114610273,-0.0077289963901217,0.03121734471478454,0.0,1.9746192262081124,0.0
171,8,-0.19240556632937886,0.0909911936353147,0.06313156053205926,-0.13553764134921487,0.006932738408349514,-0.029664923886785207,-0.0,-1.1410194433317784,-0.0
171,9,-0.005253591257511903,0.07104292740981594,0.023993287997549347,0.04279688558903732,0.0011668050340155056,-0.00916383951655303,-0.0,-0.0,-0.47190873221947527
171,10,-0.0020747402726395414,-0.048429112068509854,-0.01842854899930524,-0.017885260102795675,-0.001260746987363781,0.008071103736739804,0.0,0.0,1.7274390778696187
171,11,-0.0003246763559394683,0.08131895509952414,0.0334269279186894,0.035398373131323435,0.0015963670683960538,-0.013701918619157814,-0.0,-0.0,-1.8681120220721823
171,12,0.007653007885917439,-0.10393277044065673,-0.03899166691676004,-0.06030999861739161,-0.0015024251147008336,0.014794654399317984,0.0,0.0,0.6125816764220389
222,1,-0.02958546911346893,-0.04469411504365305,0.003916147850446805,-0.019298654926197534,-0.0005446398824993093,-2.705994942009404e-05,3.5075167293296587,0.0,0.0
222,2,0.045047787688989864,0.04867942821062953,0.004038223377911265,-0.0009166113673630959,0.0007413398145361682,-0.00406314421969034,-5.347527119305347,-0.0,-0.0
222,3,-0.04003497333510131,-0.04684234301138845,-0.00011721113593599063,-0.010600921740433478,-0.0006150382481084904,0.002028373532331207,4.439420747284423,0.0,0.0
222,4,0.024572654759580367,0.04285702984371808,-0.007837160093115969,0.030816188033300215,0.00041833831537774197,0.0020618306353914484,-2.5994103573087344,-0.0,-0.0
222,5,0.057353418687899886,-0.09249411822703778,-0.0006078085805494293,-0.060287676825060414,-0.0030299816475287673,-0.001988721322343512,-0.0,-0.36395017025787624,-0.0
222,6,0.10864872907745403,0.09281159538965243,-0.0049237766808207795,-0.04150931955937409,0.0048414406123020726,-0.006309382979963195,-0.0,-1.840809693568044,-0.0
222,7,-0.10753124397577805,-0.0975151943832797,0.005060692426228641,0.04565320805838268,-0.005355797769168723,0.006526661605610328,0.0,1.8894210479875717,0.0
222,8,-0.05847090379096364,0.09719771721858338,0.00047089283236600993,0.05614378832397015,0.0035443388016198614,0.001771442693226932,0.0,0.31533881583834855,0.0
222,9,-0.012096689126425695,0.003942606726509146,0.0029883568442717885,0.006017574721503548,-0.00012153719211593915,-0.0003360633910043375,0.0,0.0,0.8850040677428019
222,10,-0.038037261539808354,-0.036137203188874034,0.000572484609717705,-0.002687282522201295,-0.0010265082325822128,0.0018063962575753931,0.0,0.0,2.515780539075852
222,11,0.017505218134761247,0.035726217787607206,-0.0013524886193633232,0.019560933953860493,0.00017200956388407904,-1.742837332785463e-05,-0.0,-0.0,-1.0098144381057743
222,12,0.03262873253181975,-0.0035316213252423174,-0.0022083528346261705,-0.0228912261528158,0.0009760358604671281,-0.001452904493243201,-0.0,-0.0,-2.3909701687128795
272,1,0.6977700291607712,0.028315772618303644,-0.0009479623738761765,0.6994550672170806,4.246293733300987e-05,-0.0018522315431424017,-4.667558475740972,-0.0,-0.0
272,2,-0.22978576713628127,-0.02134479615764628,0.00048126665014303066,-0.2317369076972053,5.370344793864667e-05,0.0014480348101142402,3.4584109714935813,0.0,0.0
272,3,-0.23602349699808342,0.03667601191775782,-0.00123428806619863,-0.23485983793453122,1.4684535531994667e-05,-0.002443847912925179,-6.148216062288551,-0.0,-0.0
272,4,-0.23196076502779436,-0.04364698837910907,0.0017009837899317757,-0.232858321586038,-0.00011085092288531938,0.00284804464595334,7.357363566535941,0.0,0.0
272,5,0.02842150946813504,-0.09018525650161811,-0.0030086850455468546,0.013667350728940873,-0.002861347125904245,0.010618590773336932,0.0,2.3078487502603053,0.0
272,6,-0.0346789832961214,0.1044025335017462,0.0048685545206428316,-0.03468071261281125,0.0029269096701867166,-0.015164100358733277,-0.0,-3.244930534739936,-0.0
272,7,0.02322885841593569,-0.02835919959143229,-0.001627703122286661,0.010492650784343915,-0.002364705072033235,0.003092154737815988,0.0,0.6000412349229407,0.0
272,8,-0.016971384584479887,0.0141419225913042,-0.00023216635003375782,0.010520711102995906,0.002299142529832432,0.0014533548503559144,0.0,0.33704054955668994,0.0
272,9,-0.02491130743752928,0.032602790686619976,0.008634224410442037,0.021468222716203297,-9.002125538060123e-05,-0.0028886318234958015,0.0,0.0,0.6434001565965062
272,10,0.002210059824730992,-0.03738341559644809,-0.004297372035305669,-0.05103237137316085,-0.0009118512951655776,-0.00033319368999973337,-0.0,-0.0,-2.2338639555896904
272,11,0.018052855653427624,0.03015802909206444,0.0007295281628794114,0.07532168835450159,0.0014206762696811202,0.0029618156385802226,0.0,0.0,3.644298453037912
272,12,0.00464839195954414,-0.025377404182930215,-0.00506638053801578,-0.04575753969893181,-0.00041880371948188605,0.0002600098740479506,-0.0,-0.0,-2.053834654044728
346,1,-0.0021369328664228027,-0.006043657483408709,-0.00040348010149973684,-0.0017826267203688293,-0.00014577125782497258,0.00032250609301176514,0.5447961101597336,0.0,0.0
346,2,0.0023709651514672303,0.004939461589054117,0.0003509551049080128,0.0020843029925263212,0.0001933103779480638,-0.0003584310504650689,-0.6526816303000054,-0.0,-0.0
346,3,-0.0015418712299986035,-0.004039905673620253,-0.0004175482870051594,-0.0011996792987842286,-6.990657584055038e-05,0.0002622810748101334,0.3534254895635378,0.0,0.0
346,4,0.001307838944954176,0.005144101567931478,0.00047007328351014727,0.0008980030265400006,2.2367455674091038e-05,-0.00022635611740019765,-0.24553996942326606,-0.0,-0.0
346,5,0.0011808643303641564,-0.0014074929233394427,0.00046444357340059966,0.0005330976995347042,3.458675013057188e-06,-0.00028541133939748164,-0.0,-0.025838572215512556,-0.0
346,6,0.005068099615326838,0.015189912380003666,0.0005676800092502265,0.005558286186521654,0.0005226364931110172,-0.0007459808375187559,-0.0,-0.18791585648816067,-0.0
346,7,-0.002760049660523178,-0.00921551664891801,-0.0005238520070852126,-0.003629184099941673,-0.0003657905747397882,0.0005447298171562531,0.0,0.11920548881149529,0.0
346,8,-0.003488914285081079,-0.004566902807659479,-0.0005082715755222456,-0.0024621997860713174,-0.00016030459338428615,0.0004866623598900887,0.0,0.09454893989217794,0.0
346,9,0.0040969208478860986,0.01114935251882859,0.00015755910638681758,0.0034162429740983154,0.0002830382650476082,-0.00039874581761467626,-0.0,-0.0,-0.6568481987370944
346,10,-0.003983219854127029,-0.010854858941040933,-0.00016544244498678529,-0.003318434491084154,-0.0002733512765099033,0.00039087752548572213,0.0,0.0,0.6381073950573537
346,11,0.0040969208478860986,0.01114935251882859,0.00015755910638681758,0.0034162429740983154,0.0002830382650476082,-0.00039874581761467626,-0.0,-0.0,-0.6568481987370944
346,12,-0.004210621841471696,-0.011443846096442776,-0.00014967576761337753,-0.0035140514569390042,-0.00029272525375878544,0.0004066141097436304,0.0,0.0,0.6755890024168352
351,1,-0.5148738715286816,-0.5147637010094464,-0.5148500586166227,-0.5424609408576087,-0.5192900793551947,-0.003207556279610779,-4.66357551188295,-0.0,-0.0
351,2,1.5688867110313918,1.5789570825520958,1.557792037752692,1.5665407623870196,1.5587057922365752,-0.000558827230323633,-2.6280832258009177,-0.0,-0.0
351,3,-0.5349390737631465,-0.5393153730343797,-0.5171361680180592,-0.5335947798643798,-0.5195381902311363,-0.0006606309149032041,1.1696264814032453,0.0,0.0
351,4,-0.5190737657395639,-0.5248780085093108,-0.5258058111176633,-0.49048504166537826,-0.5198775226505914,0.004427014424490672,6.122032256280622,0.0,0.0
351,5,0.003613097080204519,-0.060498949507048476,0.0032468326856965875,-0.01393814971183127,-0.002803259250769296,-0.0011249557251014064,0.0,0.19244642220613528,0.0
351,6,-0.05397903746345855,-0.013306219769082526,-0.0009259467345645865,0.009802848170703538,0.00014901819778145864,0.0024695019293363707,0.0,1.0060054764533,0.0
351,7,-0.02019184551366182,-0.1308728936069703,-0.006390214288276574,-0.02141339923988905,-0.005160939092752059,0.0034693778877548094,0.0,0.7558649492750682,0.0
351,8,0.07055778589448725,0.2046780628817135,0.00406932833540985,0.02554870077997595,0.007815180144699063,-0.0048139240926836635,-0.0,-1.9543168479345034,-0.0
351,9,0.07525803268210174,0.10020562041350432,0.00017127540219430412,0.015248805547429798,-0.0006794941651011576,0.002295041822211741,0.0,0.0,0.8138068263792029
351,10,-0.051974803329940526,-0.08173139819586672,0.0008555672774412936,-0.02571968896053489,-0.00034139654367382194,-0.002817391318160611,-0.0,-0.0,-1.9726706087274302
351,11,0.06941254873660263,0.09266986358558159,-0.0028395413492754424,0.023190610261292207,-0.00056932336900406,0.004620591421977682,0.0,0.0,2.998622694712477
351,12,-0.09269577808806993,-0.11114408580287226,0.0018126986703337342,-0.012719726847493227,0.0015902140777790395,-0.004098241926375756,-0.0,-0.0,-1.8397589123642497
366,1,-0.005737217502986557,-0.005812486621528667,-0.0009453484311333636,-0.0014763837100778552,-0.00020391434235600411,0.0009261637250526643,1.0339306735542877,0.0,0.0
366,2,-0.00027006754159397683,-0.0358007184616399,-7.948386289424736e-05,-0.01374641182307068,-0.00027962131707304216,0.0005266198865871985,1.574705314308666,0.0,0.0
366,3,0.00023048646706491646,0.03160896004036906,0.002089399838561823,0.012486473500647464,0.00024159112835264726,-0.0012024560017837027,-1.3094676945971955,-0.0,-0.0
366,4,0.005776798577342145,0.010004245042452564,-0.0010645675448811565,0.0027363220321541255,0.0002419445307294543,-0.00025032761002963255,-1.2991682932657582,-0.0,-0.0
366,5,0.022526336805606114,0.011281862045964262,0.0016948591120835574,-0.002349684215252612,-0.0006649082971710295,-0.0025090541339034544,-0.0,-0.41196671527489315,-0.0
366,6,-0.027410620354051392,-0.022541744296167284,-0.0036467800001993562,0.0016309998795982492,0.0003891091268637403,0.004021663786712981,0.0,0.5845041913413169,0.0
366,7,0.0172605556576777,-0.026798056209417078,-0.0002857590624197326,-0.02494076425984051,-0.0012687759777703367,-0.00038089897061097106,-0.0,-0.04330916909493254,-0.0
366,8,-0.012376272108885476,0.0380579384605742,0.002237679951229421,0.025659448595928554,0.001544575148684779,-0.0011317106815914024,-0.0,-0.12922830697149124,-0.0
366,9,-0.0039851636273943725,0.007717290972930612,0.01633214565428809,-0.004647074079190683,-8.757112795326759e-05,-0.007084592470660288,-0.0,-0.0,-0.6645242463934586
366,10,-0.0025719382696492987,-0.018189511584790208,-0.0078713208468556,-0.005753269529187865,-0.000626846443155249,0.0036660904135371593,0.0,0.0,0.828983245196266
366,11,0.007748239403554401,0.02453945119086642,0.0058894611881799,0.007641040599554171,0.0005920453096525113,-0.003217103561325984,-0.0,-0.0,-1.2279572244769987
366,12,-0.001191137505990314,-0.014067230579006827,-0.014350285995612387,0.0027593030089978483,0.00012237226162947756,0.006635605618796058,0.0,0.0,1.0634982256741914
395,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,5,-0.004048714813409404,-0.041474059127993845,0.0007850031617795404,-0.007304723294299097,-0.0013620016350857076,0.001189298193260413,0.0,0.41215927088672366,0.0
395,6,-0.0006804331834087128,-0.001624764059404704,-0.0013373856799780979,0.0019042973718741416,0.0012604831386986426,-0.0012248648165180676,-0.0,-0.3630709992522885,-0.0
395,7,-0.0007681481825616564,0.03658930282923745,0.00218429552362176,0.002582274112594707,-0.0013928099590332363,0.0022549288214435137,0.0,0.5747258029987758,0.0
395,8,0.005497296177991994,0.0065095203574672125,-0.0016319130075048702,0.0028181518077485808,0.0014943284540325228,-0.0022193622009614167,-0.0,-0.623814074633211,-0.0
395,9,6.48325074181777e-05,0.01722154491651251,0.0205196310526512,-0.005700878565051414,0.0007474710433941211,-0.00926496085615347,-0.0,-0.0,-1.502238366620686
395,10,-0.011828668476654423,-0.03985521377092294,0.0010000702557744212,-0.010999559321017703,-0.0011774612944381868,0.0007674718437156168,0.0,0.0,1.8291102127968148
395,11,0.007441670884719697,0.022136767405256382,-0.005868507810952161,0.008395852613488075,0.000625613771204625,0.0017520290322703411,-0.0,-0.0,-0.9409722435761463
395,12,0.004322165084863494,0.0004969014493275137,-0.015651193497126514,0.008304585273101461,-0.00019562351964014232,0.006745459980514456,0.0,0.0,0.6141003974000174
406,1,-0.06389308231727342,-0.008727492992188779,-0.0013680949546845953,-0.004339578459078286,-0.000600207566286981,0.0023019640436883204,4.661612571855219,0.0,0.0
406,2,0.07076486232271417,0.0920985131297458,-0.0018558455938677552,-0.0011470166677574056,0.0010385471399532165,-0.004185952723334552,-12.024278199568169,-0.0,-0.0
406,3,-0.015707434534648068,0.020852292618306345,-0.005606371365415862,-0.01974839651842919,0.0005606970519822507,0.0008741038285547952,-2.292032963436565,-0.0,-0.0
406,4,0.008835654527472592,-0.10422331275516948,0.008830311915009048,0.025234991643530155,-0.0009990366256484862,0.0010098848507444913,9.654698591149515,0.0,0.0
406,5,-0.09767614898292808,-0.01886261069561357,0.0032712019204517158,0.020608198153526658,-0.001813503117120696,0.00418172189653454,0.0,1.4249086119695882,0.0
406,6,0.08453130546370868,0.018050676814374,-0.00014895757682875654,-0.021274715755748016,0.001695445886462643,-0.004821690677281332,-0.0,-1.266303876372941,-0.0
406,7,-0.1253181183685781,-0.01768260293744106,-0.0003934145370587671,0.032870757415981444,-0.002210611835251619,0.0073626709784502245,0.0,1.855266233538007,0.0
406,8,0.13846296189057306,0.01849453681868063,-0.002728829801013077,-0.032204239810984525,0.0023286690686852296,-0.006722702194927876,-0.0,-2.013870969134654,-0.0
406,9,0.014156239906346067,0.021766941492307176,0.015227274804616163,0.006068699055089554,0.0005065348984006901,-0.006317102591024692,-0.0,-0.0,-0.7677501433519751
406,10,-0.017334770386484566,-0.013713183273297845,-0.007413267731279371,-0.0034219533841944867,1.470949403947763e-06,0.00348141185879669,0.0,0.0,0.9860475430606357
406,11,0.026040709145969117,0.025016022128093725,0.011008826666936143,0.005829674408486251,0.0004507282998222894,-0.005252553059165166,-0.0,-0.0,-1.6087437446769854
406,12,-0.022862178665483675,-0.03306978034710306,-0.018822833739925993,-0.008476420079034375,-0.0009587341476269272,0.008088243791740113,0.0,0.0,1.3904463449683249
415,1,-0.010921485973924836,0.014539060294582738,-0.0019853330493480037,-0.02203088799862529,0.0011920610998306103,-0.0024367022066762445,-4.693190596280871,-0.0,-0.0
415,2,0.013634888572366942,-0.020039178345865327,0.0023838464854875063,0.015845643183687308,-0.0009157213862187595,0.00286325387566233,5.5143460052580195,0.0,0.0
415,3,-0.010763529676577342,-0.005693909627645099,0.0007060372980705053,0.0008890703980315994,-0.00047305428619442974,2.0329542563257696e-05,0.7054188087430902,0.0,0.0
415,4,0.008050127078135239,0.011194027678407268,-0.0011045507335161187,0.005296174418467636,0.0001967145724091068,-0.00044688121154934363,-1.5265742177202384,-0.0,-0.0
415,5,0.10489628688714613,-0.1145833830901166,-0.002017516970154176,0.052429725899694184,-0.009519836080551514,0.009075687726345372,0.0,1.464199041070664,0.0
415,6,-0.02669316356562756,0.001487922332565894,-0.006462864104994636,0.07671370431949764,0.006413379127767626,0.012670739768516624,0.0,1.8143529702290166,0.0
415,7,0.07848907538493544,-0.05310105750788024,-0.0010193697753957398,0.007510914197192408,-0.009093949437759263,0.0014184139741219013,0.0,0.13435185326252252,0.0
415,8,-0.15669219870506623,0.16619651826976778,0.009499750852626221,-0.13665434441811897,0.012200406396267736,-0.023164841467249172,-0.0,-3.412903864562203,-0.0
415,9,6.835190313053685e-05,0.039118115749241233,0.005455619152792967,0.03545139476996556,0.0007349655523070097,-0.0011467079480409481,0.0,0.0,0.4347907696800881
415,10,-0.008334046996960609,-0.06210441473517014,-0.005440468937162323,-0.05635268825951444,0.0009025970498788282,-0.00028581202890509694,-0.0,-0.0,-1.5086427110709941
415,11,0.021031128936976895,0.05823277995503639,-0.0032359768691037068,0.025752986750754433,0.0019487158886555276,0.00034719290428752986,-0.0,-0.0,-1.6216707410196456
415,12,-0.012765433843320293,-0.03524648096858707,0.0032208266532995906,-0.004851693260338186,-0.003586278490147476,0.0010853270726585151,0.0,0.0,2.6955226824105516
417,1,-0.0007469946767917067,-0.0032737226414534383,0.00015069932259546837,-0.0011172584420994502,-1.190860908148461e-05,-1.7958693776867762e-05,0.17001981389875276,0.0,0.0
417,2,0.0007134400401183348,0.0031853942867102187,-0.00015061683861922193,0.0010945038097631005,1.1543673525751806e-05,2.0093428873893537e-05,-0.16409620972158656,-0.0,-0.0
417,3,-0.0011744541738439862,-0.0037657331706467813,0.00020550826869240865,-0.0010819458103744628,-1.7708420277026682e-05,-7.799857938348143e-06,0.24407135973897276,0.0,0.0
417,4,0.001208008810517358,0.003854061525390001,-0.0002055907526686551,0.0011047004427541807,1.8073355832759486e-05,5.665122841322367e-06,-0.24999496391613896,-0.0,-0.0
417,5,0.006864592001342567,-0.007095791780716009,-0.00031038713040748567,-0.0028640575057414792,-0.0001946099696323311,-4.3809348336532043e-05,-0.0,-0.03996756013815528,-0.0
417,6,-0.00674512888984742,0.0033307992898957274,0.00010782625621368057,0.00016458594118660963,0.0002197096174265389,4.994426712479071e-05,0.0,0.03166507168084465,0.0
417,7,-0.005650536213583356,-0.019249336470628098,0.001354153099028532,-0.003186709934127618,-0.00033434587980163405,0.0001625124687598678,0.0,0.2107457654884577,0.0
417,8,0.00553107310230505,0.023014328961318272,-0.0011515922247046229,0.005886181498812592,0.00030924623209416247,-0.0001686473873746541,-0.0,-0.20244327703114706,-0.0
