respid,1,2,3,4,5,6,7,8,9,10,11,12
87,-0.8806480416726499,-0.667872390912439,-0.8536002653363113,2.402120697921401,0.24254926030406992,0.07748934737789631,-0.34156981413869103,0.02153120645672474,-0.031167075277328708,-0.012282807332140256,0.020421043563520133,0.02302883904594883
94,-1.6483775163812362,1.5613822393983063,1.682945946853854,-1.5959506698709234,-0.220413028132101,0.26218591161374916,-0.002699537941792493,-0.039073345539855864,2.1431909187470577,-0.7605778141970232,-0.6252615425825987,-0.7573515619674365
109,0.030071275172559177,-0.03907136297950309,-0.04158633374956383,0.05058642155650774,0.3403991433087892,-0.028986101958217075,0.03336039041720678,-0.34477343176777886,-0.06722750887773732,0.005259560321159718,-0.001318049140763744,0.06328599769734135
127,-0.005045004682278003,0.020334374512459317,-0.013627680628663041,-0.0016616892015182715,1.5357466175815728,-0.6568382619421738,-0.6724377198454056,-0.20647063579399483,0.09419412828313244,-0.11725253252169718,0.06494648169353053,-0.04188807745496577
159,-0.011335540914648086,0.009779429790659187,-0.012724002751670654,0.014280113875659554,0.19726010712550718,-0.09540423968042688,-0.21664997576029826,0.11479410831521844,0.16527715006638086,0.18336104361087596,0.3529469916939265,-0.701585185371184
171,0.0022202312073475628,0.026342510225656417,-0.013116417771997195,-0.015446323661006784,0.04903639493335951,0.04177986595212673,-0.020817007096804487,-0.06999925378868176,0.0032314209156487795,-0.04622334409740274,0.02746734222163493,0.015524580960119029
222,-0.05123486672549048,0.05850401187776767,-0.05536132132067481,0.048092176168397616,0.024788613195797282,0.08755499379013716,-0.08921769853775838,-0.023125908448176066,0.002587798406886676,-0.024291877396831942,0.016751262388357002,0.004952816601588266
272,0.08848460260617876,-0.05903644004176897,0.1280772490035753,-0.15752541156798508,-0.3244873750792031,0.4923991323716571,-0.3086039121021622,0.1406921548097077,0.13800239910932707,-0.06655445364052057,-0.0025634625637093573,-0.06888448290509715
346,-0.0429021725754671,0.04823439399754857,-0.04178320028995182,0.03645097886787035,0.009633172451432321,0.08081467022547931,-0.05069337170085025,-0.03975447097606138,0.019400598079209817,-0.011506216825702702,0.014574518533757828,-0.02246889978726494
351,-2.513252447426799,0.7919844818806122,0.8043691564582066,0.9168988090879803,0.7922216283820067,0.5249105698406376,0.7748789454709811,-2.0920111436936244,-0.1497729842607902,0.16386924931767557,-0.36324578231690646,0.3491495172600211
366,1.5968267491152466,1.5986968383272087,-1.6064632035192927,-1.5890603839231636,0.08722748166890312,-0.14510682733029973,-0.07566054304217402,0.1335398887035702,-0.01798211033479811,-0.0366646564699436,0.04675481653951824,0.00789195026522347
395,0.2941538032838401,0.2941538032838401,1.228341314019512,-1.8166489205871923,0.6442264106125555,-0.9184230537276828,1.0634901556541911,-0.7892935125390643,0.0563042194305521,0.040915005610234666,0.010992580845201284,-0.10821180588598804
406,-0.1182240535273976,0.1781802558769216,-0.04559293628046683,-0.014363266069057174,-0.21050806644592526,0.17346973751329609,-0.2692024100711486,0.3062407390037778,-0.08212623718840707,-0.05706738784424908,0.04181276250289602,0.09738086252976014
415,0.038090032399003375,-0.04659202677803753,-0.032352597285867674,0.04085459166490183,0.005484530716834187,-0.48297764423546824,0.19689065629826508,0.280602457220369,0.023083255182510348,-0.020213706759381337,0.06389272981178647,-0.06676227823491548
417,-0.013687454252483364,0.013652873269491477,-0.014214352657849816,0.014248933640841703,-0.999729311252691,1.7552403450747052,0.3982737440185707,-1.1537847778405859,0.19364549504560138,0.09637292674735716,-0.17212714777031485,-0.11789127402264346
426,-0.01395827314688962,0.1205279485576177,-0.11120193590974793,0.004632260499019848,0.05217925353009051,-0.053780545837853744,-0.2109098554935168,0.21251114780128003,-0.02371145579524078,-0.07089236372142385,0.0018631591268860087,0.09274066038977861
441,0.5160403177418501,0.18509576874373057,0.5563144153329798,-1.2574505018185596,-0.21611003145358473,-0.40104092499093247,0.3173702550932739,0.29978070135124335,0.042357050926946783,-0.02554171526590785,0.07239679790294307,-0.089212133563982
442,0.03277433145275267,-0.1831538826095876,-0.03789276020141123,0.18827231135824615,0.08073612778395732,0.015865597424458644,0.016309158694589126,-0.11291088390300509,-0.02534375239024967,0.012643805688673541,0.020130943683096876,-0.007430996981520747
