,respid,wgt,cma,married,own,wealth_total,mort_balance,home_value,age,totinc,retinc,hlth,sp_age,sp_totinc,sp_retinc,sp_hlth,pref_beq_money,pref_home,pref_live_fast,pref_risk_averse,know_ann,know_ltci,know_rmr,"gamma(2,1)","delta(1,2)","delta(2,2)","delta(3,2)","gamma(3,1)","delta(1,3)","delta(2,3)","delta(3,3)","gamma(4,1)","delta(1,4)","delta(2,4)","delta(3,4)","sp_gamma(2,1)","sp_delta(1,2)","sp_delta(2,2)","sp_delta(3,2)","sp_gamma(3,1)","sp_delta(1,3)","sp_delta(2,3)","sp_delta(3,3)","sp_gamma(4,1)","sp_delta(1,4)","sp_delta(2,4)","sp_delta(3,4)",xi,xi_sp,miss_psurv85,sp_miss_psurv85,mu,zeta,prem_scn_ann_1,prem_scn_ann_2,prem_scn_ann_3,prem_scn_ann_4,prem_scn_ltci_1,prem_scn_ltci_2,prem_scn_ltci_3,prem_scn_ltci_4,int_scn_rmr_1,int_scn_rmr_2,int_scn_rmr_3,int_scn_rmr_4,ben_scn_ann_1,ben_scn_ann_2,ben_scn_ann_3,ben_scn_ann_4,ben_scn_ltci_1,ben_scn_ltci_2,ben_scn_ltci_3,ben_scn_ltci_4,loan_scn_rmr_1,loan_scn_rmr_2,loan_scn_rmr_3,loan_scn_rmr_4,prob_scn_ann_1,prob_scn_ann_2,prob_scn_ann_3,prob_scn_ann_4,prob_scn_ltci_1,prob_scn_ltci_2,prob_scn_ltci_3,prob_scn_ltci_4,prob_scn_rmr_1,prob_scn_rmr_2,prob_scn_rmr_3,prob_scn_rmr_4,nh_0,nh_1,nh_2,hc_0,hc_1,hc_2,g,sig,base_value,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,d_value_1,d_value_2,d_value_3,d_value_4,d_value_5,d_value_6,d_value_7,d_value_8,d_value_9,d_value_10,d_value_11,d_value_12,sigma_ann,sigma_ltc,sigma_rmr,ann,ltc,rmr,delta_ann,delta_ltc,delta_rmr
310,4252,897.8346892314378,1,1,1,150.0055,0.0,1200.0,65,6.744131393808524,7.199966726921916,1,61.0,42.15082121130328,6.999967651174085,1.0,1,1,1,0,0,0,0,0.0826094988570152,-4.366760239627195,-1.689439483975895,-1.8720117836459915,0.1176038954099922,-5.445270246694104,-2.9615494202175507,-1.2977623243609824,0.2275003128990081,-6.956774213895527,-4.914211632393718,-3.623427650386194,0.0715119364676356,-3.493952224940311,-0.7953520641231312,-1.0115156459156829,0.0961284488395461,-5.0230238696956935,-2.3553578554876964,-0.5496899038199843,0.1859698152688711,-6.986998549216442,-4.715274760440639,-3.4302005720793463,-0.8825461707815979,-0.4186054976015661,0,0.0,0.264038909402229,1.0532834614529225,530.0,1325.0,530.0,1325.0,1.464,5.856,0.972,4.884,0.04,0.08,0.06,0.02,26.064,108.6,17.376,130.32,24.0,48.0,24.0,48.0,240.0,480.0,240.0,480.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,32.1619819391635,64.323963878327,2.235097731158449,3.466004859668949,5.9043272610017095,0.0438750794702872,0.036731444540163,946.2708670639884,144.70362614151975,105.78896275439456,126.92198830863768,93.68180048490696,164.37551716619518,145.0028222575592,141.95414748858528,145.52808974351365,142.8387355736662,119.16864601123164,119.61194890989022,114.32967418517998,134.95176866038975,-38.91466338712519,-17.78163783288207,-51.02182565661279,19.671891024675432,0.29919611603943963,-2.749478652934471,0.824463601993898,-1.8648905678535357,-25.534980130288105,-25.091677231629532,-30.373951956339766,-9.751857481130003,0.018053798897356574,0.2030916239615539,0.0264866420702211,,,,4.1977275911995315,4.417886384711471,3.9941878238583404
311,4264,3223.604382708034,3,1,1,110.0,0.0,1000.0,60,35.69911645935683,35.69911645935683,1,60.0,33.914160636388985,33.914160636388985,1.0,1,1,1,1,0,0,0,0.0799342029688608,-3.773646075444238,-1.1374501330674494,-1.30998853992176,0.1034409758051561,-4.374151611160601,-1.810560555605233,-0.3545114525332832,0.177837769241569,-5.578610921089865,-3.5379521244216314,-2.209539096411309,0.0776628827555099,-3.0805996242096554,-0.4732200713825918,-0.559295824856402,0.1032691838647849,-4.359764740778905,-1.745530643197249,-0.0391223041040319,0.2166123555437257,-6.685044493170761,-4.353067525934545,-3.006101149712117,-1.130557699444814,-0.8382582053307612,0,0.0,-1.0,1.5,32.0,80.0,32.0,80.0,1.836,1.476,1.104,4.416,0.02,0.04,0.08,0.06,1.38,5.748,2.76,2.3040000000000003,24.0,48.0,24.0,48.0,150.0,300.0,150.0,300.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.5,0.2,0.2,0.0,41.06251804330393,82.12503608660786,2.8161376072168003,5.255545847748535,8.073122529569831,0.0435109906752037,0.0563232753687836,1144.9093087627475,192.11905478644212,190.89406204643467,192.8125308129661,192.6724060321627,188.39732710894776,191.93417581261943,194.37706964351867,192.8729400624881,190.5275106283909,166.67576395598587,163.88473837903882,157.41598102619494,163.0319291387846,-1.2249927400074512,0.6934760265239674,0.5533512457205916,-3.721727677494357,-0.18487897382269125,2.258014857076546,0.7538852760459918,-1.5915441580512208,-25.44329083045625,-28.2343164074033,-34.70307376024718,-29.08712564765753,0.018053798897356574,0.2030916239615539,0.0264866420702211,,,,1.369595079423345,1.4490231187575742,-0.0846847567901291
312,4270,3922.948378218528,1,1,1,12.0,0.0,750.0,68,30.508031171032837,30.508031171032837,1,70.0,0.0,0.0,1.0,0,1,1,0,0,0,0,0.0707408748236856,-3.2346232482136217,-0.5535987838835865,-0.8398888395945887,0.1117558311161131,-4.33880418518767,-1.7610819488441731,-0.3311912081698477,0.2587171987675923,-7.019590765918021,-4.642750223959531,-3.427898043615597,0.0714145742268319,-3.094516415709477,-0.3817105030434047,-0.5794898368573427,0.098508251879807,-4.691874438980502,-2.033866958688112,-0.2480681770881706,0.2194712471002078,-7.742383237418265,-5.211119412283572,-3.9177774655686304,-1.8770631479340727,-1.1657588360125923,0,0.0,0.0790097303846783,0.443984255598998,27.4,68.5,27.4,68.5,2.436,1.956,2.928,2.928,0.08,0.02,0.04,0.06,2.46,7.38,1.476,2.46,24.0,48.0,24.0,48.0,150.0,300.0,150.0,300.0,0.01,0.01,0.01,0.01,0.1,0.2,0.1,0.2,0.25,0.75,0.5,0.4,0.0,32.1619819391635,64.323963878327,2.235097731158449,3.466004859668949,5.9043272610017095,0.0438750794702872,0.036731444540163,946.2708670639884,61.57097795792647,61.986116682997945,62.035555714975125,61.275966788686496,56.959167614180735,61.03696845211408,63.72895155222017,60.67138261848331,62.77475403932081,57.99405310787483,68.96378814235689,60.73814423286479,64.58192536257219,0.415138725071472,0.46457775704865156,-0.2950111692399773,-4.611810343745738,-0.5340095058123921,2.1579735942936935,-0.8995953394431666,1.203776081394338,-3.576924850051647,7.392810184430417,-0.8328337250616826,3.0109474046457194,0.018053798897356574,0.2030916239615539,0.0264866420702211,,,,4.576943714043145,1.8896569854394565,0.14105650364006384
313,4272,3922.948378218528,1,1,1,620.0,0.0,800.0,70,37.41680910499229,37.41680910499229,1,66.0,34.72764291039266,34.72764291039266,1.0,0,0,1,0,0,0,0,0.0788537931358816,-3.9748408351567655,-1.3108187134043976,-1.3497620087334317,0.1030401923703643,-4.845664318919853,-2.1866795379192747,-0.6317297975301931,0.2617799425992396,-7.752264135909132,-5.4543418375385375,-4.211873881140693,0.0832880465720511,-3.3919045439160174,-0.6986862283490773,-0.8345933327109164,0.1172478314399973,-4.73827962134769,-2.1094945056362384,-0.3979121858126932,0.2144602138717607,-7.200798027534907,-4.736397856746141,-3.346024597724848,-2.694404716192833,-2.364732132785117,0,0.0,-0.4189935064782077,1.5,244.0,610.0,244.0,610.0,1.464,4.884,0.972,5.856,0.02,0.04,0.06,0.08,22.92,34.38,9.168,68.76,24.0,48.0,24.0,48.0,160.0,320.0,160.0,320.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,32.1619819391635,64.323963878327,2.235097731158449,3.466004859668949,5.9043272610017095,0.0438750794702872,0.036731444540163,946.2708670639884,178.43584903802866,185.6728025884007,171.03333042891046,171.75766472227878,203.6793742966613,179.72565485845087,178.8352555171564,180.2014097580902,177.87697707743305,166.3447470184545,170.63338844486324,161.48296347018592,170.4328492762919,7.23695355037205,-7.402518609118204,-6.678184315749888,25.243525258632644,1.2898058204222025,0.39940647912774807,1.7655607200615293,-0.5588719605956101,-12.091102019574151,-7.802460593165421,-16.952885567842742,-8.00299976173676,0.018053798897356574,0.2030916239615539,0.0264866420702211,,,,4.678166313526748,4.742153162361469,4.2981420314607846
314,4273,688.7628253365825,5,1,1,270.0,0.0,425.0,67,17.410680514745195,21.0,1,67.0,74.61720220605085,20.0,1.0,0,0,1,0,0,0,0,0.0848652780586047,-4.381488156987836,-1.6777051590907828,-1.8625285368481583,0.1119113152017642,-5.266012859476318,-2.708545492449644,-1.184251281394926,0.2124481511535378,-6.599812488335487,-4.534040605861645,-3.289885662929573,0.0786461389113287,-3.62722924117933,-0.9452724470125378,-1.1691824776321889,0.1127427557981627,-5.248800541773544,-2.6615918481580696,-0.9275426404160456,0.2313698618937852,-7.922086075524131,-5.58044706479185,-4.179364017649084,-1.212400410508906,-0.4214816158096098,0,0.0,-1.0,1.5,154.0,385.0,154.0,385.0,0.972,2.928,2.436,5.856,0.04,0.08,0.06,0.02,16.068,13.392,13.392,20.088,24.0,48.0,24.0,48.0,85.0,170.0,85.0,170.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,32.031151990632324,64.06230398126465,2.1646502144932884,3.37449443710276,5.753697696170352,0.0358802014094379,0.0857260427109676,509.9286737055783,119.72308255672046,127.20377086001696,106.66053144598092,124.40766067114714,113.57641310949886,120.21390927275615,119.70009298680634,118.68340436768663,116.5416768948386,99.66083686713662,94.90368869189308,96.05346654380573,99.359805558675,7.480688303296503,-13.062551110739534,4.684578114426685,-6.146669447221598,0.4908267160356985,-0.022989569914116714,-1.0396781890338218,-3.181405661881854,-20.062245689583833,-24.819393864827376,-23.66961601291473,-20.36327699804545,0.018053798897356574,0.2030916239615539,0.0264866420702211,,,,4.563327317262075,4.404556608033344,4.006358000409588
315,4279,4942.474513256949,1,1,1,391.7317702928992,0.0,500.0,67,26.45171145517213,27.9279424001126,1,60.0,44.91487262094517,28.16300600382777,1.0,0,1,1,0,0,0,0,0.0989224804635862,-4.13450152507902,-1.4068955506080143,-1.4545813896990207,0.1257799848280646,-4.884574185538391,-2.2119345678132007,-0.7083366964152754,0.2377677475148048,-6.314812032333931,-4.026539242788603,-2.710772575211667,0.0741114034824967,-2.7713847524454875,-0.1175137602190112,-0.3676250686756784,0.1121850922961327,-4.117702916875984,-1.5497441559564096,0.1269479606688903,0.1631083759109738,-4.981555049288447,-2.8374027093004552,-1.3919188742982609,-0.8087045454151041,-1.3706523833818958,0,0.0,0.0200900622699828,0.6592920467033515,113.0,282.5,113.0,282.5,1.464,5.856,0.972,4.884,0.02,0.04,0.06,0.08,9.828,14.748,11.796,9.828,24.0,48.0,24.0,48.0,100.0,200.0,100.0,200.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,32.1619819391635,64.323963878327,2.235097731158449,3.466004859668949,5.9043272610017095,0.0438750794702872,0.036731444540163,946.2708670639884,116.833826637127,118.15603101223236,110.3495353783851,119.85264440865586,106.0842940706658,117.00577649186538,114.1041760817661,117.45943052884716,115.07015752508694,116.10443748090684,115.75680157494216,111.48095966799306,114.85302890346289,1.3222043751053576,-6.484291258741905,3.018817771528859,-10.749532566461198,0.1719498547383722,-2.729650555360905,0.6256038917201607,-1.7636691120400627,-0.7293891562201651,-1.0770250621848447,-5.352866969133942,-1.9807977336641187,0.018053798897356574,0.2030916239615539,0.0264866420702211,,,,4.536928837952494,4.407475074468098,4.53459735041472
316,4292,4851.619932747694,2,0,1,140.0,0.0,235.0,65,42.04591240571641,42.04591240571641,1,,,,,0,0,0,0,0,0,0,0.075417797393174,-2.9563312428006374,-0.2530045508770379,-0.4803013270691583,0.1105307430876647,-4.698347463830033,-2.1081150685575523,-0.6776710790005924,0.256155498306526,-7.430032560004871,-4.998015812645961,-3.995816394556669,,,,,,,,,,,,,,,1,,0.1230728727106097,1.4812205535992655,28.0,70.0,28.0,70.0,3.336,5.5680000000000005,1.668,2.22,0.08,0.06,0.04,0.02,2.124,6.36,0.852,3.18,24.0,48.0,24.0,48.0,47.0,94.0,47.0,94.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.1,0.0,22.780487330677293,45.560974661354585,2.5599765043859644,4.106695190238511,5.361358762923038,0.0253665757193498,0.0331219292329464,458.263575575476,53.49585895242898,53.74764623897765,53.32799244654382,52.7467551555418,50.850785245062255,52.21860969334743,51.75357070068273,53.4287690290773,54.19747991350805,47.75132079551115,47.91188547496139,51.52504505414591,51.91281562078367,0.25178728654866944,-0.16786650588516494,-0.7491037968871836,-2.645073707366727,-1.2772492590815503,-1.7422882517462526,-0.06708992335168062,0.7016209610790654,-5.744538156917834,-5.583973477467595,-1.970813898283069,-1.5830433316453139,0.018053798897356574,0.2030916239615539,0.0264866420702211,,,,4.580179172838009,4.474026140689395,3.897100037618476
317,4309,8497.513381368772,6,1,1,200.0,0.0,375.0,61,41.3720205685591,41.3720205685591,1,70.0,41.3720205685591,41.3720205685591,1.0,0,1,0,1,0,0,0,0.0751706574133114,-2.6346104908020447,-0.0521539987516376,0.001835951726898,0.0897182177900405,-3.738006681891495,-1.132904542672819,0.6105127923773492,0.2056390073229751,-5.290323877628015,-3.0350432080268392,-1.6789534766268694,0.0731154923371408,-3.8453759982488656,-1.143402619857573,-1.4607130077010275,0.1033008831997558,-4.513269184761076,-1.8499319838793544,-0.3995829897096309,0.1709160332268433,-5.912703569457704,-3.7867114471888015,-2.384655126778252,0.0446537948791367,1.0048846855852818,0,0.0,-0.0431335397656283,1.5,40.0,100.0,40.0,100.0,2.556,2.556,0.852,4.248,0.04,0.06,0.02,0.08,3.2880000000000003,2.736,2.736,4.116,24.0,48.0,24.0,48.0,56.25,112.5,56.25,112.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,24.936924647364517,49.87384929472903,2.536366587941094,5.239878687317201,8.900934583201554,0.026107100346319,0.0254617632609707,506.9088536304884,81.7424341611554,81.62666300069355,77.94410068676406,81.2712279226371,78.8443841733902,80.98548922324521,81.85501510578337,82.10712627923249,80.75334481019613,81.27728338456156,80.49124805748478,81.85439541748886,79.11186673534539,-0.11577116046184699,-3.7983334743913417,-0.471206238518306,-2.898049987765205,-0.7569449379101911,0.11258094462796464,0.36469211807708746,-0.9890893509592757,-0.46515077659384474,-1.2511861036706193,0.11196125633345844,-2.630567425810014,0.018053798897356574,0.2030916239615539,0.0264866420702211,,,,4.5622467670636295,4.5307011556742935,4.567077494948024
318,4334,1278.4983244321725,1,1,1,338.2907588483456,400.31974357351,932.1195060966986,67,76.42404846545669,50.688596505322536,1,66.0,11.970031687360688,12.43305197300364,1.0,0,0,0,0,1,1,1,0.0857017704223,-3.5828700070032173,-0.9069791906579452,-1.1713548490561754,0.1196013056774635,-5.330824366539241,-2.713990297011756,-1.1030105731591446,0.2464788068025628,-7.116734086638897,-4.925194750706497,-3.61708797222556,0.0787362753574537,-3.822870861854972,-1.1285306907492103,-1.3736359510023537,0.0988886193449792,-4.670437608349888,-2.0229930249599795,-0.4172117982062827,0.1658175895517415,-5.8147781181786415,-3.668348021609064,-2.327568732973149,-2.2068174660682525,-1.157676132642627,0,0.0,0.9513038072754516,1.5,16.0,40.0,16.0,40.0,3.336,5.5680000000000005,1.668,2.22,0.08,0.02,0.06,0.04,0.768,1.284,1.284,3.84,24.0,48.0,24.0,48.0,80.0,160.0,80.0,160.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,32.1619819391635,64.323963878327,2.235097731158449,3.466004859668949,5.9043272610017095,0.0438750794702872,0.036731444540163,946.2708670639884,168.71519090963224,168.30704620397734,166.87466525432123,168.85839641038925,170.1720957226375,166.37289524069504,165.08272258448994,168.4881327201018,169.4729142375778,141.58273836404047,153.94213988945836,148.80077413855457,146.70580981072067,-0.40814470565490524,-1.840525655311012,0.14320550075700567,1.4569048130052522,-2.342295668937197,-3.6324683251422982,-0.2270581895304531,0.7577233279455697,-27.132452545591775,-14.773051020173881,-19.91441677107767,-22.009381098911575,0.015731091094387563,0.20912139001765945,0.04008231977347704,,,,4.592569210838905,4.310500470112069,3.7551016335008085
319,4352,897.8346892314378,1,1,1,400.0,0.0,1250.0,65,67.57155355644305,67.57155355644305,1,64.0,9.009540474192406,9.009540474192406,1.0,0,0,1,0,1,0,0,0.0825928066850699,-4.1742180803816975,-1.5713567288397543,-1.662306581447037,0.1079718924712868,-5.24628829279265,-2.6521260410769383,-1.1353012851194282,0.2265988646262972,-6.859383288248534,-4.883801117551629,-3.5573468258966257,0.0711797328087703,-3.511899503968645,-0.7853856152040123,-0.8628311608478446,0.0957585059685206,-5.029708352305934,-2.363395809625371,-0.3319579869382408,0.1801033219182677,-6.8271792630539485,-4.554051859756501,-3.0782388849420235,-2.7664398692903327,-1.2518307733805445,0,0.0,0.2604772425762945,0.931013872063622,140.0,350.0,140.0,350.0,2.928,4.884,1.464,1.956,0.04,0.02,0.08,0.06,4.5840000000000005,17.208000000000002,11.472,34.428,24.0,48.0,24.0,48.0,250.0,500.0,250.0,500.0,0.01,0.2,0.75,0.75,0.05,0.15,0.05,0.01,0.01,0.01,0.01,0.01,0.0,32.1619819391635,64.323963878327,2.235097731158449,3.466004859668949,5.9043272610017095,0.0438750794702872,0.036731444540163,946.2708670639884,248.6801433892357,244.11527255577465,243.72349665966405,254.46490086841737,268.9481314023044,246.78860041084715,245.6638363798081,248.987725517306,250.1898833344777,226.941709004456,243.6891894448025,217.70341320834925,235.83044834905195,-4.564870833461043,-4.956646729571645,5.784757479181678,20.267988013068702,-1.891542978388543,-3.0163070094276065,0.30758212807029395,1.5097399452420177,-21.73843438477971,-4.990953944433187,-30.97673018088645,-12.849695040183747,0.015731091094387563,0.2030916239615539,0.0264866420702211,,,,1.011060971593717,2.897734632700119,4.127923205264689
320,4369,3306.360982332038,2,0,1,260.0,0.0,425.0,61,34.506753421069284,34.506753421069284,1,,,,,1,1,1,0,1,0,0,0.0799362206571113,-3.7804580117719495,-1.0448786720324224,-1.3808886852337665,0.1026503308703583,-4.693067737088413,-2.121456988497988,-0.6769153891110857,0.2012475072404622,-6.023444842406075,-3.919613294902373,-2.816374319701171,,,,,,,,,,,,,-3.109381728537516,,0,,0.1726457575665024,0.3262666611018005,60.0,150.0,60.0,150.0,1.836,2.208,0.732,4.416,0.08,0.04,0.06,0.02,2.652,4.416,4.416,13.26,24.0,48.0,24.0,48.0,63.75,127.5,63.75,127.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,22.780487330677293,45.560974661354585,2.5599765043859644,4.106695190238511,5.361358762923038,0.0253665757193498,0.0331219292329464,458.263575575476,92.17164900565707,91.4200413436475,87.82215475802035,93.66419205276252,99.60729321427137,91.94298415086986,93.2352283905271,93.17168602448164,91.0271792793862,86.14984522746494,89.8999375650426,87.6542036996699,92.64224456859958,-0.751607662009576,-4.349494247636727,1.4925430471054426,7.435644208614292,-0.22866485478721188,1.0635793848700246,1.000037018824571,-1.14446972627087,-6.021803778192137,-2.2717114406144674,-4.517445305987167,0.47059556294250626,0.015731091094387563,0.2030916239615539,0.0264866420702211,,,,4.610170907185859,4.630177618803385,4.5134061426944765
321,4389,2341.501344690914,5,1,1,210.0,0.0,350.0,63,125.76932077188371,125.76932077188371,1,60.0,73.05170111522746,73.05170111522746,1.0,1,1,0,0,0,0,0,0.0810923749054456,-3.4184153051081902,-0.8464686530938417,-1.074026988861673,0.0953710554781807,-3.7739812380461912,-1.229598570659997,0.2781330918880859,0.1934254762740775,-5.229715317967175,-3.098874184445393,-1.793623330362456,0.0503334632454799,-1.2256198940047145,1.4859655112710912,1.4854054813100612,0.0984534201748109,-2.6943979632233623,-0.1318430504122411,1.8117943850315683,0.1959848867749905,-4.925883536364612,-2.618296744116705,-0.9187648456259796,-2.261913833446941,-1.9844817221221784,0,0.0,-0.6147429891802638,1.5,242.0,605.0,242.0,605.0,0.732,2.208,1.836,4.416,0.06,0.08,0.04,0.02,7.548,47.16,22.632,28.296,24.0,48.0,24.0,48.0,52.5,105.0,52.5,105.0,0.01,0.01,0.01,0.01,0.5,0.3,0.1,0.01,0.01,0.01,0.01,0.01,0.0,32.031151990632324,64.06230398126465,2.1646502144932884,3.37449443710276,5.753697696170352,0.0358802014094379,0.0857260427109676,509.9286737055783,205.428647187986,196.67003958889293,197.73716848747893,206.1975162329424,186.23240771755795,206.64586562976663,207.26031105169895,205.90860740219009,205.8298393114993,199.41683766163857,198.96576817634696,200.9917918767291,201.98346703062447,-8.758607599093068,-7.691478700507076,0.7688690449564035,-19.196239470428054,1.2172184417806307,1.8316638637129472,0.47996021420408397,0.40119212351331157,-6.0118095263474345,-6.462879011639046,-4.436855311256892,-3.445180157361534,0.018053798897356574,0.2030916239615539,0.0264866420702211,,,,4.437702202693164,2.1094498514432236,4.460324534513284
322,4392,949.5838434120576,3,1,1,500.0,0.0,700.0,62,79.79352017100686,50.55334598901422,1,63.0,68.91258560223321,50.55334598901422,1.0,1,1,1,0,1,0,0,0.0771389264136544,-4.148455506549919,-1.442355343447046,-1.6391661041089998,0.1025488573259647,-5.062958469934348,-2.537925035293936,-0.9517208736575102,0.1770139272621159,-5.964295664577457,-4.0310988942918256,-2.7541715900098467,0.0770969157563213,-3.5064129540856093,-0.7931935863155445,-0.8853054582510819,0.1097667847979205,-5.233549396069388,-2.578312950000748,-0.8005538366691376,0.2120592992608422,-7.001931812274918,-4.718029383906652,-3.466503664418233,0.1024055921637504,0.3835101183337418,0,0.0,1.5,0.7574938578750054,180.0,450.0,180.0,450.0,0.732,2.208,2.208,3.684,0.04,0.08,0.02,0.06,13.632,13.632,8.184000000000001,40.908,24.0,48.0,24.0,48.0,105.0,210.0,105.0,210.0,0.5,0.1,0.1,0.1,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.01,0.0,41.06251804330393,82.12503608660786,2.8161376072168003,5.255545847748535,8.073122529569831,0.0435109906752037,0.0563232753687836,1144.9093087627475,282.58043422504375,284.9835392111431,264.3066375134352,278.6314406325084,295.676505656216,282.50522370604546,281.4040969701951,280.7107007105987,279.5347405277211,270.5697705746037,247.5212486260968,275.8108045975112,256.88408230538147,2.403104986099379,-18.273796711608554,-3.9489935925353734,13.096071431172277,-0.0752105189982899,-1.1763372548486473,-1.8697335144450449,-3.0456936973226334,-12.010663650440051,-35.059185598946954,-6.769629627532538,-25.696351919662277,0.015731091094387563,0.2030916239615539,0.0264866420702211,,,,1.6214759873676952,1.2759116739842844,2.270039125019129
323,4394,3027.395677984212,5,0,1,20.0,166.5294007868571,200.0,68,20.541,20.541,3,,,,,0,1,0,0,0,0,0,0.0729130353665398,-1.6808757278217707,1.0740841164332775,1.0916477766801609,0.1487783143780716,-3.438748792533731,-0.7429881865302045,1.2326217161861466,0.3959944890926825,-8.943306963729738,-5.884229263470581,-3.9901784124826105,,,,,,,,,,,,,-1.38139188310362,,0,,0.0870084701311762,0.572305404817515,10.0,25.0,10.0,25.0,1.668,2.22,3.336,5.5680000000000005,0.02,0.08,0.04,0.06,0.336,1.236,0.996,2.064,24.0,48.0,24.0,48.0,40.0,80.0,40.0,80.0,0.01,0.01,0.01,0.01,0.01,0.99,0.1,0.1,0.1,0.1,0.05,0.25,0.0,32.031151990632324,64.06230398126465,2.1646502144932884,3.37449443710276,5.753697696170352,0.0358802014094379,0.0857260427109676,509.9286737055783,2.448847795085708,2.3259849176490888,2.324759279226465,2.965051398298026,2.3603382836187023,3.251231864526612,4.374461736698139,3.194349790506973,4.185414307612505,2.226282871541911,2.0552830615289728,2.187011440668324,2.064946135473173,-0.12286287743661939,-0.1240885158592433,0.5162036032123178,-0.08850951146700581,0.8023840694409037,1.925613941612431,0.7455019954212649,1.7365665125267968,-0.2225649235437972,-0.3935647335567354,-0.26183635441738407,-0.3839016596125351,0.018053798897356574,0.2030916239615539,0.0264866420702211,,,,4.595935623217083,1.3631425062410383,2.101019446290443
324,4412,1278.4983244321725,1,1,1,150.0,0.0,2000.0,68,69.25955565477932,69.25955565477932,1,70.0,119.41639536303964,119.41639536303964,1.0,1,1,1,0,0,0,0,0.0766836317650929,-3.5694689525191263,-0.921492894716634,-1.0935045890210082,0.1110337545933259,-5.202063978932514,-2.687214475898652,-1.012020846013559,0.2445232060596028,-7.598011713019222,-5.388939011444285,-4.029863735949141,0.0423835014178405,-3.0997750259290258,-0.4312606060157721,-0.7296531266121453,0.0869007667697275,-4.591656815391915,-1.9978745834687188,-0.387002028776736,0.149478716523879,-5.423446675479416,-3.393492144800911,-2.040540751596979,0.5187933979131748,-0.4322214723601172,0,0.0,0.6991170727113226,1.0344119513979968,118.0,295.0,118.0,295.0,2.7840000000000003,2.22,1.668,6.672,0.08,0.02,0.04,0.06,5.844,29.22,9.744,9.744,24.0,48.0,24.0,48.0,800.0,1600.0,800.0,1600.0,0.25,0.6,0.5,0.01,0.01,0.01,0.01,0.01,0.01,0.66,0.01,0.01,0.0,32.1619819391635,64.323963878327,2.235097731158449,3.466004859668949,5.9043272610017095,0.0438750794702872,0.036731444540163,946.2708670639884,347.67073484771663,342.450881610226,345.3280539914853,345.875887616101,329.0023698293216,345.75769495353643,346.732116956945,346.6419394497583,342.71268399850254,315.11758690491547,386.2179591792119,345.97054630225773,361.7591382092747,-5.219853237490611,-2.3426808562313113,-1.7948472316156199,-18.668365018395036,-1.9130398941802014,-0.9386178907716385,-1.0287953979583335,-4.958050849214089,-32.55314794280116,38.54722433149527,-1.7001885454589,14.08840336155805,0.018053798897356574,0.2030916239615539,0.0264866420702211,,,,1.1955739605641154,4.146363315815875,3.402237625141359
