respid,,0,1,2,3,4,5,6,7,8
94,1,8.987497412960009e-05,0.03556404209702213,-0.0019480314923658868,0.012975062278069991,0.00016163502897237336,-0.0001740004924866145,-1.689475326577437,-0.0,-0.0
94,2,-0.002681999849291072,-0.0847797001261863,0.004074192790082254,-0.040691535933834455,-0.00028393643755619813,0.00029028880479953223,3.701565329212059,0.0,0.0
94,3,-0.012398859110251957,0.004245061895405411,0.0023241620801528473,0.016613247126942565,-3.6090661015286685e-05,-2.5884275972609668e-05,1.3091160478629291,0.0,0.0
94,4,0.014990983985413429,0.04497059613375875,-0.004450323377869214,0.01110322652847495,0.00015839206959911145,-9.040403634030801e-05,-3.321206050497551,-0.0,-0.0
94,5,-0.04798904927882929,-0.10278832433541217,0.020118137311619932,0.10470891970704164,-0.0016452712414682933,0.0005457889029614194,0.0,1.9523915237905953,0.0
94,6,0.10959379914687871,0.16357076083051147,-0.04017785952270536,-0.18770744953378046,0.0012505286750563727,-0.0010635056335583926,-0.0,-3.8542557640720077,-0.0
94,7,0.02580187135892142,-0.026188683818761934,0.005690131481966842,0.04214736836968824,-0.0009237437328946107,0.00011158951193634968,0.0,0.4417457395189075,0.0
94,8,-0.08740662122697083,-0.034593752673561795,0.01436959073397581,0.04085116145913226,0.001318486303469868,0.00040612722074229163,0.0,1.4601185007625048,0.0
94,9,-0.012414046335687543,0.015775293688707892,0.06319981681896653,-0.0024492392960984155,0.0002351219116972225,-0.02496319691323162,-0.0,-0.0,-0.4677265387371037
94,10,0.01262226454051829,-0.017088781571576728,-0.06406977721661045,0.0012984281951705645,-0.0002140554650198467,0.025312968789450992,0.0,0.0,0.4929373642666306
94,11,-0.012414046335687543,0.015775293688707892,0.06319981681896653,-0.0024492392960984155,0.0002351219116972225,-0.02496319691323162,-0.0,-0.0,-0.4677265387371037
94,12,0.01220582813103027,-0.014461805806012527,-0.0623298564213226,0.003600050397026266,-0.0002561883583745983,0.024613425037012245,0.0,0.0,0.44251571320757677
109,1,0.007705471083419012,0.09966812438561011,-0.001544952325793769,0.03389889036697902,0.0037790830603734444,-0.002663349614462351,-6.30956232157261,-0.0,-0.0
109,2,-0.011043780377695265,-0.09914893867313256,-0.004350087333404584,-0.009989677224320204,-0.0015214467241619898,0.005904736237460905,7.28449415316236,0.0,0.0
109,3,-0.006760627848517719,-0.008225016687873898,0.006158082248644558,-0.0001181941086669802,-0.0018127122868721866,-0.0014677443684052436,1.9246246830226745,0.0,0.0
109,4,0.010098937142100084,0.007705830975396343,-0.00026304258979314987,-0.02379101903399183,-0.00044492404968621274,-0.0017736422552871998,-2.8995565146124243,-0.0,-0.0
109,5,0.09117912568856744,-0.038668253297957644,0.005021374896441166,-0.019453367386401688,-0.005583038703571574,-0.004063017479405406,-0.0,-0.5858372653300172,-0.0
109,6,-0.07573132554394846,0.1979893390291476,-0.006519997319820447,-0.05190685146150286,0.01617605879800088,-0.007383087363699302,-0.0,-2.4233351663556313,-0.0
109,7,0.08267679617035562,-0.20428601247290953,0.009906957149086182,0.04764768509191163,-0.017152481862625635,0.006105132166478454,0.0,2.4390935535991325,0.0
109,8,-0.09812459631289293,0.04496492674588292,-0.008408334723625233,0.02371253375946236,0.006559461768890217,0.005340972678014032,0.0,0.570078878086516,0.0
109,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,1,0.011922099121819405,0.023921343368649147,-0.001457368817986415,-0.012536657938849725,0.00020275970555316822,-0.00021593164548083796,-2.3398215270753155,-0.0,-0.0
127,2,-0.0009736490854880818,0.005126300194058242,-0.000964905835787455,0.009102528497791085,1.2378381653022073e-05,-2.113944401471723e-05,-0.6596466627802897,-0.0,-0.0
127,3,-0.007263680948041417,0.011050535541137772,-0.0006074335459974045,-0.0005540944482754218,4.161657390228112e-05,-8.352723634280633e-05,-0.6083364746385485,-0.0,-0.0
127,4,-0.00368476908776949,-0.04009817910349822,0.0030297082002916915,0.003988223890027953,-0.0002567546605880544,0.0003205983263587786,3.6078046644941537,0.0,0.0
127,5,-0.036738045614687076,-0.07662380013748193,0.0006532926838387354,0.012324197293939186,-0.0013607912796587127,0.00019369218798304108,0.0,0.4484564603063106,0.0
127,6,-0.12831514462352533,-0.11608276154206897,0.008649915364533634,-0.06520922994079914,0.001168692498332291,0.0007839351334748556,0.0,1.6721227804402545,0.0
127,7,-0.10074315453245662,-0.18018504033545654,0.013693270911607767,-0.08330434065895176,-0.001988306744249435,0.0010783348186604869,0.0,2.2826259564619775,0.0
127,8,0.2657963447671996,0.37289160201292576,-0.02299647896553125,0.13618937330095449,0.0021804055228002994,-0.0020559621394244942,-0.0,-4.403205197208543,-0.0
127,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,1,-0.0007996668396903494,-0.004749768812159841,-0.00013958321443130473,-0.001968881020329369,-7.913932994173256e-05,0.00010117222116502732,0.2186142172020631,0.0,0.0
159,2,0.0006769547807299741,0.004125686114920743,0.00015885103766231923,0.0017405270678720606,6.541419420025285e-05,-9.238223272305111e-05,-0.1712409515885831,-0.0,-0.0
159,3,-0.0009773849628941234,-0.005540099206387954,-0.00012500874250684357,-0.002345895464082176,-0.00010144150545607354,0.00011641326990927124,0.28180696286726814,0.0,0.0
159,4,0.0011000970218111306,0.006164181903627052,0.00010574091923246097,0.002574249416496116,0.00011516664115418517,-0.00012520325835124746,-0.3291802284807481,-0.0,-0.0
159,5,0.027681066958745722,-0.05074518371998848,-0.0032837176016514698,0.0032126253015490876,-0.0030598633741357735,0.001407002631764742,0.0,0.16088860165019625,0.0
159,6,-0.018265070737821798,0.06438746969414377,0.003923657801441216,0.0022322416484699126,0.003239274715821638,-0.0022344051685274646,-0.0,-0.4236856289686308,-0.0
159,7,0.03344889774117843,-0.016238941106389015,0.002443384549549732,0.006738665882938254,-0.0019386241348340325,-0.0017837820380506295,-0.0,-0.3397081939401865,-0.0
159,8,-0.04286489396071457,0.002596655132580672,-0.0030833247482986432,-0.01218353283261031,0.0017592127934951127,0.0026111845755072416,0.0,0.602505221258621,0.0
159,9,0.003750610972144685,-0.0017780442208847889,0.010058752186389852,-0.008926318607188621,0.0008948514051282385,-0.004058149112931564,-0.0,-0.0,-0.9934882199504926
159,10,-3.652528036968139e-05,-0.0582459157051629,0.00252036839905323,-0.039599507073440066,-7.70824831047845e-05,-0.0009235766120635479,0.0,0.0,0.7549936619899285
159,11,-0.0005070000510132983,0.010221888308925911,0.003337931620906245,0.0016333902085486488,0.00018569156407834128,-0.001183904935458252,-0.0,-0.0,-0.17349130135058033
159,12,-0.003207085640978546,0.04980207161751209,-0.015917052206479432,0.0468924354721234,-0.0010034604860584273,0.006165630660366627,0.0,0.0,0.4119858593111445
171,1,0.0015494622121817179,0.0030721447951548293,-0.0010550236998266294,-0.006603667219474973,-2.327859606465754e-06,-0.000127256336024395,-0.9306146861472229,-0.0,-0.0
171,2,0.007442659898451719,0.015220314284261625,-0.0015061263056170835,-0.001691331621977987,0.0002705090894339346,-0.00018735935372604648,-1.5903693875800684,-0.0,-0.0
171,3,-0.0038804094811516194,-0.00489666478866238,0.00046607664273140553,-0.0005913010065958235,-0.00013830175017368052,2.8382969238793795e-05,0.4715928695722056,0.0,0.0
171,4,-0.005111712629568554,-0.013395794290493866,0.0020950733627123075,0.008886299848048784,-0.0001298794800874692,0.000286232720164703,2.0493912041550857,0.0,0.0
171,5,0.03756670792498529,-0.139213796268578,0.011429841134669159,0.05180717991271066,-0.00600108499559937,0.001956714204554011,0.0,1.7172958121126634,0.0
171,6,-0.01953116046671255,0.1809232465843635,-0.016502926974970578,-0.06996121768021446,0.00655807144700482,-0.0031367265951320884,-0.0,-2.6089721903527057,-0.0
171,7,0.030801715950046212,-0.1758921622574405,0.015143370279968591,0.05699220830268636,-0.006796093837690974,0.002896947703945329,0.0,2.3738193117129462,0.0
171,8,-0.04883726340554339,0.1341827119472061,-0.010070284436891619,-0.038838170529631455,0.006239107389061082,-0.0017169353078161362,-0.0,-1.482142933472904,-0.0
171,9,-0.00017960601747177282,-0.000399603300622886,0.002113212057555311,-0.0007145310988937794,3.359593820587842e-05,-0.0007583947041981536,-0.0,-0.0,-0.050508418880838235
171,10,-0.0021184347408220727,0.0031410336769066567,-0.017150744387878225,0.0068766947580733975,-0.0002568199902741597,0.006592277242145616,0.0,0.0,0.9485876774878363
171,11,0.0021311301307003205,0.002939663378692669,0.004438251949290262,-0.0018367138658950675,0.00014688538180901434,-0.0018127914797744225,-0.0,-0.0,-0.43712290581946434
171,12,0.0001669106273333165,-0.005681093755149912,0.010599280380989284,-0.004325449793479708,7.633867028095098e-05,-0.004021091058389881,-0.0,-0.0,-0.4609563527875338
222,1,-0.02791495599951954,-0.043747334620147786,-0.00036061698419076466,-0.0067044655875647665,-0.0006807238134287629,0.0019814058602185547,3.5898605171906013,0.0,0.0
222,2,0.052539540588980575,0.04463926647629845,0.008363591269544557,-0.021442242820191023,0.0011609036051907218,-0.006524458878720551,-5.6204331617322225,-0.0,-0.0
222,3,-0.04443321865721383,-0.05060717817861881,-0.0019893398914283544,-0.002500614001976764,-0.0009943578391236052,0.0032727974788593346,4.7177811374361625,0.0,0.0
222,4,0.019808634069140574,0.049715246323162036,-0.006013634392537658,0.030647322410426444,0.000514178046667757,0.0012702555403365512,-2.6872084928945412,-0.0,-0.0
222,5,0.045193158967893325,-0.0755437839221329,0.0013816839193603323,-0.08249670280097154,-0.0033716503963776563,-0.0032963617939418817,-0.0,-0.46909842584152983,-0.0
222,6,0.085211696762566,0.13880482928885218,0.003641241902441194,-0.06664092944974609,0.005096516120239869,-0.009709603573937464,-0.0,-2.0431152607075873,-0.0
222,7,-0.04466279543424711,-0.1461753667386656,-0.003860818126311116,0.11332447512335529,-0.005610650063991861,0.010778853754001004,0.0,2.1260887787310807,0.0
222,8,-0.08574206029551833,0.0829143213733341,-0.0011621076961843002,0.035813157129443995,0.003885784342905207,0.002227111615960009,0.0,0.38612490781803643,0.0
222,9,-0.012420687026636066,0.0548757325819632,0.0037173136992196816,0.032138547997363764,0.00012696819411822657,-0.0006753245091611902,0.0,0.0,0.4420519411318793
222,10,-0.027080560267150885,-0.00936503003270972,7.966297344008666e-05,0.021930463067060254,-0.0009308374189498369,0.0017762007427368773,0.0,0.0,2.1466640208994647
222,11,0.0153597945612427,0.07788375296635675,-0.0007452260038232071,0.0009689225123621358,0.001771898456431886,-0.0012648679270643726,-0.0,-0.0,-2.4202142388767243
222,12,0.024141452732414147,-0.1233944555159138,-0.003051750668923297,-0.05503793357652594,-0.0009680292320339566,0.0001639916933585811,-0.0,-0.0,-0.16850172315461975
272,1,-0.004563347534569662,0.031198668386245295,0.0018050768713084862,-0.0019720061542050082,-0.0002016318820241558,-0.002867123963246065,-4.008178522890979,-0.0,-0.0
272,2,0.004608543446860125,-0.02496980679861371,-0.0014502382857106697,0.0021869898669812926,0.00023248986277812908,0.0021609187828008913,3.006441095359058,0.0,0.0
272,3,-0.0034428585329870916,0.037952692208409466,0.0016900344707027057,-0.001994380391390216,-0.0001797979168327579,-0.0035609033194328172,-5.364693657829214,-0.0,-0.0
272,4,0.003397662622084407,-0.044181553794653265,-0.002044873055606633,0.00177939668000171,0.00014893993677267403,0.004267108499877992,6.3664310853611354,0.0,0.0
272,5,0.0184568490768644,-0.08743055962545652,-0.0028233827414902986,0.01424976492914176,-0.0033628098666804713,0.009536811043653337,0.0,2.300268410132972,0.0
272,6,0.004984687679288058,0.10744499927550775,-0.009923868488082022,-0.0028975213006710017,0.005104974021286068,-0.006780560157793047,-0.0,-3.067218242900381,-0.0
272,7,0.008964805965627765,-0.023447991809311116,0.007583005225131333,-0.003842871333648023,-0.00364168726008085,-0.001292580299738777,0.0,0.5215532069721291,0.0
272,8,-0.032406342715882164,0.0034335521623823913,0.005164246011726825,-0.007509372293088012,0.0018995231092916451,-0.0014636705788356739,0.0,0.24539662579528,0.0
272,9,0.026173078320358003,0.03078585760953739,0.0052113777440979114,0.02721234916734302,-0.0006240003740283495,-0.0018235989520526406,-0.0,-0.0,-0.23941320622764906
272,10,-0.029812649765190154,-0.02487927629329922,-0.00517271747484116,-0.034309144758548626,0.0003858526165245734,0.0008256624911551213,-0.0,-0.0,-0.9062797395288094
272,11,0.028773663575398786,0.014601975809741539,0.0063299684056883345,0.03932226209230061,-4.945300211001146e-05,-0.00045084770916581357,0.0,0.0,1.9786705040293135
272,12,-0.025134092130132953,-0.020508557125459292,-0.0063686286740777245,-0.03222546650014091,0.000287600759873996,0.0014487841704102775,-0.0,-0.0,-0.8329775582728551
346,1,-0.002025769627218843,-0.0038306828282347323,-0.0006842951101593274,-0.00148623825520916,-0.000140947090110366,0.000489246604166993,0.5178730897312125,0.0,0.0
346,2,0.0024851181498058983,0.005435241587706251,0.0006076158487813843,0.0019226612286635245,0.000161849119349744,-0.00046903801988185107,-0.5890610418845466,-0.0,-0.0
346,3,-0.0019399798436084412,-0.0038270612346714967,-0.0003833580373285849,-0.0015469424642297611,-9.53224168868949e-05,0.00027934963934064805,0.36760658552193526,0.0,0.0
346,4,0.0014806313211081221,0.0022225024751132416,0.000460037298619792,0.0011105194907753968,7.44203876475169e-05,-0.0002995582236257899,-0.2964186333686012,-0.0,-0.0
346,5,0.0009375814661108371,0.0014811741819165112,-7.650871221287492e-05,-0.00016568847452901045,-2.1688115713069944e-06,-1.7096279903913714e-05,-0.0,-0.01996124983703851,-0.0
346,6,0.004643767521558817,0.012197932015498012,0.0006860641173223047,0.003738913935055765,0.0003418829639528775,-0.0006763117885166813,-0.0,-0.1630692981876365,-0.0
346,7,-0.0029263469083704026,-0.009203138356256302,-0.00029576824739363516,-0.002533582293615111,-0.00023596760448385543,0.00035658250154696475,0.0,0.10348099278101586,0.0
346,8,-0.002655002079472723,-0.004475967841158224,-0.00031378715788926703,-0.0010396431670417483,-0.00010374654798445125,0.000336825566743526,0.0,0.07954955524365914,0.0
346,9,0.004084390629356671,0.011186780864147481,0.0001036013330679708,0.0032515011173100956,0.0002401585262254424,-0.0003042028176233891,-0.0,-0.0,-0.6127094297707316
346,10,-0.004099548074447401,-0.011444810492540479,-6.833386634319537e-06,-0.0031342657467667285,-0.0002332619103082023,0.00024925718346974213,0.0,0.0,0.5972266790563978
346,11,0.004084390629356671,0.011186780864147481,0.0001036013330679708,0.0032515011173100956,0.0002401585262254424,-0.0003042028176233891,-0.0,-0.0,-0.6127094297707316
346,12,-0.004069233184092469,-0.010928751235754484,-0.0002003692796750944,-0.0033687364876799904,-0.00024705514214268254,0.00035914845177703597,0.0,0.0,0.6281921804850654
351,1,0.004627911123766815,0.057444839739184676,0.002948590065166012,-0.006256243878510758,0.00010886601897741598,-0.0027067692434656894,-4.211989650900989,-0.0,-0.0
351,2,0.00875889062043611,0.03099244417908986,-0.000841125351314087,0.0013609372288836406,0.0016593805926556902,-0.0009097070881314283,-3.218655208923437,-0.0,-0.0
351,3,-0.016603033569512204,-0.004678085459980386,0.002804266077682804,-0.007465901775277616,-0.0003363381011201038,-8.138305584992622e-05,2.344922817863079,0.0,0.0
351,4,0.0032162318239215,-0.08375919845898805,-0.00491173079153473,0.012361208424904733,-0.0014319085112068917,0.0036978593867531546,5.085722041961347,0.0,0.0
351,5,0.016075220178254912,-0.05939615193815972,0.0064559163522048815,-0.0060651845570219845,-0.002858041056250093,-0.001763557777936797,0.0,0.2005272595815164,0.0
351,6,-0.05726559399732433,-0.05474208549377523,0.0006577643818506118,-0.015767588126824883,0.0002076386729221724,0.0020278349527336204,0.0,0.9972333712168755,0.0
351,7,-0.016964432388022477,-0.1092591720860958,0.0014969806685916074,-0.015314964267598706,-0.004868748539055279,0.002018671255155091,0.0,1.082469393015284,0.0
351,8,0.05815480620674495,0.2233974095183777,-0.008610661403340991,0.03714773695040474,0.007519150921342365,-0.002282948430298859,-0.0,-2.280230023813676,-0.0
351,9,0.06649936110450505,0.16319738208106505,0.004015678391200428,0.04618202813014282,-0.0001655844995840372,0.0011607738027719083,0.0,0.0,1.9574489426087212
351,10,-0.023237845779566776,-0.04783514436501601,0.008691029781959791,-0.045336490352154694,-1.3362037865061181e-05,-0.005669050227863347,-0.0,-0.0,-3.407294443714079
351,11,0.06311250575485872,0.1444777466594327,-0.0005675237127467092,0.049614635863615135,-0.0016094958310564065,0.003966901022944835,0.0,0.0,4.235721678728254
351,12,-0.10637402107979697,-0.25983998437478784,-0.012139184459719619,-0.05046017364090937,0.0017884423698932837,0.0005413754035343832,-0.0,-0.0,-2.785876177622896
366,1,-0.00574419045558383,-0.009253418561602778,-0.0007856836209407802,-0.003600927063474035,-0.0002761102665949089,0.000843628462227075,0.9905856672341073,0.0,0.0
366,2,-0.0015351662691065469,-0.03656927836208357,-0.0015539441625828097,-0.01706559293879195,-0.0001967793018808894,0.0009075118687779103,1.072383892943435,0.0,0.0
366,3,0.0008925519568228623,0.03132204891009849,-5.864877160310921e-05,0.01654301497872046,0.00012772101588148788,-0.000104755937084533,-0.7701419497856534,-0.0,-0.0
366,4,0.006386804767694042,0.014500648013587856,0.0023982765551266993,0.0041235050231985815,0.00034516855207389335,-0.0016463843944408694,-1.292827610391889,-0.0,-0.0
366,5,0.027560279532157225,-0.022770296505963957,0.0049132279252017685,-0.008259931295190315,-0.00028099064949826946,-0.0035260465047759477,-0.0,-0.32733860245085467,-0.0
366,6,-0.030279841770064483,0.005587200423845528,-0.008251915821488875,0.01696287760949433,0.00022147623318646834,0.005561403516873841,0.0,0.4886986819448076,0.0
366,7,0.010649841343177145,-0.010792422281986206,-0.0033451888099833567,-0.01088037020246027,-0.0011038931557044718,0.0010471898401372137,-0.0,-0.04709308795998268,-0.0
366,8,-0.007930279105269888,0.027975518364885262,0.006683876706270463,0.002177423888763408,0.0011634075721897452,-0.003082546851281009,-0.0,-0.11426699153397024,-0.0
366,9,-0.00473121806298521,0.047729286257666696,0.005501970744628547,0.031579083122068585,0.00011611623555035643,-0.0022909562465839306,-0.0,-0.0,-0.5970461510576257
366,10,-0.006237328388850049,0.01233382369483088,-0.003775931561519896,0.016119879060229325,-0.00018968140044761658,0.002253269452794082,0.0,0.0,0.5795753142922848
366,11,0.005681580293043219,0.02193494643733251,0.007005691025560589,0.007178618670333758,0.00040147321786476725,-0.00358706889955207,-0.0,-0.0,-1.0421641881649748
366,12,0.005286966158618567,-0.08199805639000357,-0.008731730208669242,-0.05487758085245819,-0.0003279080531409795,0.003624755693515391,0.0,0.0,1.0596350249303157
395,1,-0.001563810846094693,-0.15809780831432807,0.026159380762946768,-0.0564725544494049,0.0008146800248298723,-0.008833362605265016,5.73105518623078,0.0,0.0
395,2,-0.016595083923189036,0.09314976842696858,-0.019796150233473975,0.05288673793311937,-0.0006043680007838947,0.008959694103131965,-0.5324077324827776,-0.0,-0.0
395,3,0.03475397869212582,-0.028201728539956058,0.013432919702960342,-0.049300921417527725,0.000394055976737917,-0.00908602560134586,-4.6662397212652245,-0.0,-0.0
395,4,-0.016595083923189036,0.09314976842696858,-0.019796150233473975,0.05288673793311937,-0.0006043680007838947,0.008959694103131965,-0.5324077324827776,-0.0,-0.0
395,5,0.03192856120881604,-0.027513184772121054,-0.009633459532865096,0.07322444544044515,-0.005378559700397466,0.011471434521737043,0.0,1.437743330735831,0.0
395,6,-0.029335271092834066,0.023748521010835685,0.01243714584098221,-0.06893399861762628,0.0049494006254535705,-0.011627102730615844,-0.0,-1.2235571173889603,-0.0
395,7,0.018313506838785187,-0.016714584358257234,-0.016539429628648072,0.09710671224905097,-0.005808823269615181,0.016598192542627288,0.0,1.8595040548445674,0.0
395,8,-0.020906796957542717,0.020479248119542603,0.013735743317755398,-0.1013971590746454,0.00623798234178352,-0.016442524339299602,-0.0,-2.073690268191438,-0.0
395,9,0.0068568657043965855,0.04269394091802047,-0.0005471802164147554,-0.0001400818003260973,0.0016362036996120375,-0.0022004587575674694,-0.0,-0.0,-2.8665626693363073
395,10,-0.01629235044514621,-0.10001683761751144,0.008816595214317102,-0.050396699282501116,-0.0007572378675491097,-0.00262573097986607,0.0,0.0,2.4647757416567195
395,11,0.00679638392942633,0.045500132324870206,-0.003472342482470358,0.028413654063960677,0.0002638515803413122,0.0016401968210705273,-0.0,-0.0,-0.5374331801833598
395,12,0.0026391008108028746,0.011822764374100346,-0.0047970725156054606,0.02212312701921348,-0.0011428174125777124,0.0031859929163630114,0.0,0.0,0.9392201078629476
406,1,-0.06786681869264122,-0.02050196320768638,-0.0032284779905022982,-0.0029639371415535183,-0.0007262219159365201,0.0033619660055883567,5.028297534018794,0.0,0.0
406,2,0.08449604937399435,0.08103520801328035,-0.00033553327061230925,-0.017068886135063188,0.0009482803653426685,-0.005330837130057552,-11.65949093390888,-0.0,-0.0
406,3,-0.014681588818982181,0.015570116220636752,-0.008318806177243232,-0.03708132931823371,0.0009108066786889245,0.0017821048428623418,-2.4443981119796625,-0.0,-0.0
406,4,-0.0019476418616770628,-0.07610336102692461,0.011882817438357838,0.057114152593462635,-0.0011328651294828518,0.00018676628299463258,9.07559151186975,0.0,0.0
406,5,-0.10142252693801089,0.009003347919978033,-0.004547711823787992,0.03852643284951718,-0.001301970931066876,0.006930014159745034,0.0,1.4594397494665472,0.0
406,6,0.09133948704331817,-0.0032302777591697303,0.004027830188824133,-0.03455690036069381,0.0005592633828266358,-0.006195032489775264,-0.0,-1.3078226390792551,-0.0
406,7,-0.131092987920578,0.008230965903299747,-0.004360777963730023,0.05154875816204551,-0.0018107981725190567,0.008392743380825074,0.0,1.9064296195539825,0.0
406,8,0.14117602781527072,-0.01400403606133249,0.004880659595918324,-0.05551829065086888,0.002553505720759297,-0.009127725053570401,-0.0,-2.0580467299412746,-0.0
406,9,0.017047888771493103,0.02025472341828094,0.012365600610131365,0.003792413676151351,0.00011614390560410469,-0.005620637203926359,-0.0,-0.0,-1.0459435209434353
406,10,-0.019015727797250248,-0.015096553957621993,-0.006716092632030878,-0.0004750039351436585,-0.0002958034407696264,0.003332074421241726,0.0,0.0,1.1281184751318172
406,11,0.03273726805683164,0.02106250774555618,0.011260770194781998,0.003749822765491961,0.00034539950968803795,-0.005722460273693829,-0.0,-0.0,-1.95147756802724
406,12,-0.030769429031768377,-0.026220677206562067,-0.016910278173576376,-0.007067232506846598,-0.00016573997521640568,0.00801102305533763,0.0,0.0,1.8693026138388582
415,1,0.0012056643496072272,0.024535964041755284,-0.0006269853254636804,-0.0057081986651330565,0.0007073519318889775,-0.0021542135783536587,-3.374612131250558,-0.0,-0.0
415,2,0.00046496201472345783,-0.022023509509833113,4.860354688163148e-05,0.0015684955473327376,7.097290671831402e-05,0.0028594294716743902,3.793655404125005,0.0,0.0
415,3,-0.009522999796715559,-0.009139844648828332,0.0015874680018429508,0.00031504447384200773,-0.0015721354662545648,-0.00012833107666809784,1.0207774051051501,0.0,0.0
415,4,0.007852373432384874,0.006627390116559217,-0.0010090862232609021,0.0038246586436113668,0.0007938106273003286,-0.0005768848166526341,-1.439820677979597,-0.0,-0.0
415,5,0.03732177299986539,-0.10653079136335729,0.004708380013651592,0.00860248496048488,-0.010709237191486308,0.0043433489888000665,0.0,1.3293582320664932,0.0
415,6,-0.08521689469631609,-0.03519859376743817,0.0016414424292010563,0.012186784248413572,0.003757651584335164,0.006757939122192801,0.0,1.6351930576097082,0.0
415,7,0.08790222779733735,-0.04527815492677555,-0.0006453839671016759,0.018934876303000614,-0.006127162810801167,0.0017065570404733996,0.0,0.16936832254550538,0.0
415,8,-0.04000710610019276,0.18700754005340767,-0.00570443847713875,-0.03972414551189907,0.013078748417605366,-0.012807845151119322,-0.0,-3.133919612221707,-0.0
415,9,0.03513790700626629,0.037584243815086404,-0.00042021956851712167,0.03769820573831795,0.001123137587794032,0.0020989908172674987,0.0,0.0,0.7924277910177189
415,10,-0.0883510055147557,-0.09437121527185176,-0.0023265476413458774,-0.08649975532723507,0.00280954954960666,-0.0031239259963566908,-0.0,-0.0,-1.4402620559188044
415,11,0.03457885191585075,0.06573474546356373,0.0031571810214792158,0.025092758752093266,-0.0004216359150710502,-0.001860866491454338,-0.0,-0.0,-1.7158036657299327
415,12,0.018634246592985626,-0.008947774006451414,-0.0004104138112692723,0.023708790837517753,-0.003511051222676586,0.0028858016705435303,0.0,0.0,2.3636379306310182
417,1,-0.0005422561491410377,-0.002366538665900253,0.000111562158079323,-0.0010182208058043957,-1.0585552443279076e-05,1.7185819477585906e-05,0.16091246594551478,0.0,0.0
417,2,0.0005887332090587227,0.0038959565865515767,-0.0002773674647599256,0.0007920761605634262,8.073027619667772e-06,6.033702669439033e-05,-0.15945985114025518,-0.0,-0.0
417,3,-0.000881996974240462,-0.003100877768490509,0.0001387484512265641,-0.0011666443165258417,-1.753097437183493e-05,3.0660588564573876e-05,0.21969577962394737,0.0,0.0
417,4,0.0008355199142794089,0.0015714598478391848,2.705685545403846e-05,0.0013927889617668108,2.0043499238814322e-05,-0.00010818343469318202,-0.22114839442920697,-0.0,-0.0
417,5,0.005919990140549474,0.0014438648564957244,-2.907316683405103e-05,0.0017708167482279739,-0.00012323987689730198,-4.171237565422924e-05,-0.0,-0.03473698336869724,-0.0
417,6,-0.006784372548127026,0.004051898811483282,4.936973590358162e-05,0.00019757222459622356,0.0001600518188035055,4.551044137900139e-05,0.0,0.027124110029658866,0.0
