,respid,wgt,cma,married,own,wealth_total,mort_balance,home_value,age,totinc,retinc,hlth,sp_age,sp_totinc,sp_retinc,sp_hlth,pref_beq_money,pref_home,pref_live_fast,pref_risk_averse,know_ann,know_ltci,know_rmr,"gamma(2,1)","delta(1,2)","delta(2,2)","delta(3,2)","gamma(3,1)","delta(1,3)","delta(2,3)","delta(3,3)","gamma(4,1)","delta(1,4)","delta(2,4)","delta(3,4)","sp_gamma(2,1)","sp_delta(1,2)","sp_delta(2,2)","sp_delta(3,2)","sp_gamma(3,1)","sp_delta(1,3)","sp_delta(2,3)","sp_delta(3,3)","sp_gamma(4,1)","sp_delta(1,4)","sp_delta(2,4)","sp_delta(3,4)",xi,xi_sp,miss_psurv85,sp_miss_psurv85,mu,zeta,prem_scn_ann_1,prem_scn_ann_2,prem_scn_ann_3,prem_scn_ann_4,prem_scn_ltci_1,prem_scn_ltci_2,prem_scn_ltci_3,prem_scn_ltci_4,int_scn_rmr_1,int_scn_rmr_2,int_scn_rmr_3,int_scn_rmr_4,ben_scn_ann_1,ben_scn_ann_2,ben_scn_ann_3,ben_scn_ann_4,ben_scn_ltci_1,ben_scn_ltci_2,ben_scn_ltci_3,ben_scn_ltci_4,loan_scn_rmr_1,loan_scn_rmr_2,loan_scn_rmr_3,loan_scn_rmr_4,prob_scn_ann_1,prob_scn_ann_2,prob_scn_ann_3,prob_scn_ann_4,prob_scn_ltci_1,prob_scn_ltci_2,prob_scn_ltci_3,prob_scn_ltci_4,prob_scn_rmr_1,prob_scn_rmr_2,prob_scn_rmr_3,prob_scn_rmr_4,nh_0,nh_1,nh_2,hc_0,hc_1,hc_2,g,sig,base_value,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,d_value_1,d_value_2,d_value_3,d_value_4,d_value_5,d_value_6,d_value_7,d_value_8,d_value_9,d_value_10,d_value_11,d_value_12,sigma_ann,sigma_ltc,sigma_rmr,ann,ltc,rmr,delta_ann,delta_ltc,delta_rmr
199,3140,967.2736886617232,2,0,1,500.0,0.0,400.0,60,36.06739994236137,29.368020353991508,1,,,,,0,0,0,0,1,1,1,0.0780405321497887,-4.132161161440475,-1.5055731891101898,-1.7772674357426588,0.1073282025827929,-5.112857776878223,-2.5922758435511826,-1.0927946172971716,0.2025176873049663,-6.469216419707001,-4.547922705935117,-3.227561308358325,,,,,,,,,,,,,0.1005986771230413,,0,,1.30703333402789,0.5157775412627743,200.0,500.0,200.0,500.0,1.836,1.476,2.208,2.208,0.02,0.04,0.08,0.06,5.748,43.116,14.376,21.564,24.0,48.0,24.0,48.0,60.0,120.0,60.0,120.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,22.780487330677293,45.560974661354585,2.5599765043859644,4.106695190238511,5.361358762923038,0.0253665757193498,0.0331219292329464,458.263575575476,67.49282059808775,63.13147525078449,74.94042138467267,69.63765365914763,58.08952482538621,66.40246560391432,67.04334916634599,65.720965706339,66.03869776418225,66.49241023070564,65.91913667504645,62.99844064619117,64.0071020609122,-4.361345347303256,7.447600786584928,2.1448330610598845,-9.403295772701533,-1.090354994173424,-0.4494714317417561,-1.7718548917487453,-1.454122833905501,-1.000410367382102,-1.5736839230413011,-4.494379951896576,-3.4857185371755435,0.017451516307580097,0.2446441326146262,0.04417307208978204,,,,4.576917014321541,4.303638344416618,4.478567070510062
200,3144,897.8346892314378,7,1,1,150.0055,0.0,1300.0,70,45.033982309705166,45.033982309705166,1,68.0,58.39090088778628,58.39090088778628,1.0,0,1,0,0,0,0,0,0.0786245511046251,-3.817317891965358,-1.2859152909268767,-1.4979162648965592,0.1031378093422802,-4.9395694381562825,-2.420391520524358,-0.9286860298675392,0.2475051939491566,-6.8825255718387375,-4.8524513272352685,-3.608717737823903,0.0699110499733969,-3.309864138403729,-0.6347925684850982,-0.740395007434901,0.0953774170233633,-4.922408955192287,-2.259193286007845,-0.3570053304164807,0.1886308864559802,-7.00747195356651,-4.666701754621062,-3.254996724103508,,,1,1.0,0.3274891631401472,0.9373287344554296,178.0,445.0,178.0,445.0,2.436,2.928,2.928,1.956,0.04,0.06,0.08,0.02,16.716,16.716,20.064,25.08,24.0,48.0,24.0,48.0,260.0,520.0,260.0,520.0,0.01,0.01,0.1,0.01,0.8,0.8,0.1,0.9,0.01,0.01,0.01,0.01,0.0,22.588588178913746,45.17717635782749,2.5323437587719293,4.062366946087904,5.303487504109683,0.0429280377108032,0.0337495491155457,400.1858597446627,160.0527129635896,157.95475162058875,135.30890347787266,160.13385968363147,140.81514259419413,159.04090288009644,159.378272826906,158.69861362884168,160.07461971748933,155.6262297722083,159.63729149248422,148.6334005159689,167.85575120736596,-2.0979613430008612,-24.74380948571695,0.08114672004185763,-19.237570369395485,-1.0118100834931738,-0.6744401366836144,-1.3540993347479287,0.02190675389971375,-4.4264831913813225,-0.41542147110538963,-11.419312447620712,7.803038243776342,0.02010948922603606,0.23318300853720694,0.027329355857693857,,,,3.7643959828665254,-0.8691095739200665,4.537330705098093
201,3145,4942.474513256949,7,1,1,120.0,0.0,550.0,65,26.993088781446804,26.993088781446804,1,61.0,20.244816586085104,20.244816586085104,1.0,0,1,0,1,0,0,0,0.0790316676705624,-3.679369186584709,-1.0914854383887231,-1.3777805263691338,0.1034387094714541,-4.359140727491443,-1.8302449452845,-0.3690121723396694,0.2018495346185344,-5.517858368983773,-3.4527124824439075,-2.1870169310221224,0.0717593998197318,-2.939203309154337,-0.3291399585316459,-0.3245410823132336,0.1044076257146331,-4.349693994153887,-1.7495890128072644,0.137210146650496,0.1711402432435293,-5.604441027933666,-3.398984938120825,-1.8462134113083333,-0.8936170532631978,-0.2635258663093776,0,0.0,0.1163922822442375,0.5554855672944384,94.0,235.0,94.0,235.0,2.436,5.856,1.464,1.956,0.08,0.06,0.02,0.04,3.084,19.26,4.62,23.112,24.0,48.0,24.0,48.0,110.0,220.0,110.0,220.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,22.588588178913746,45.17717635782749,2.5323437587719293,4.062366946087904,5.303487504109683,0.0429280377108032,0.0337495491155457,400.1858597446627,75.05610302490003,70.21851800508419,74.00695361852954,71.6440977446522,77.05386949594495,74.41720731974586,72.94139015503937,75.22989529762086,76.04118527843922,72.52167120878006,78.41314189780373,76.13277961964947,78.80423186864864,-4.837585019815833,-1.0491494063704891,-3.4120052802478256,1.997766471044926,-0.6388957051541695,-2.1147128698606537,0.17379227272083142,0.9850822535391899,-2.5344318161199624,3.3570388729037006,1.0766765947494434,3.748128843748617,0.02010948922603606,0.23318300853720694,0.027329355857693857,,,,4.558415139480431,4.502153629308248,4.633704886574275
202,3153,1278.4983244321725,1,0,1,55.0055,0.0,1000.0,65,75.47407814847911,35.981521474530304,1,,,,,0,1,1,0,0,0,1,0.0804797069026504,-3.5015133898681303,-0.7398043453354219,-0.8971816096520984,0.1160513542468746,-5.238448410837253,-2.6051639101423145,-0.8559990229316284,0.2373276529298109,-6.939185157339599,-4.708400395866119,-3.2500122067925896,,,,,,,,,,,,,-1.4475622225222329,,0,,0.0905913916725269,0.407376240359518,421.0,1052.5,421.0,1052.5,2.7840000000000003,2.22,1.668,6.672,0.06,0.02,0.04,0.08,12.744,95.58,31.86,47.784,24.0,48.0,24.0,48.0,200.0,400.0,200.0,400.0,0.01,0.01,0.01,0.01,0.5,0.5,0.5,0.5,0.01,0.01,0.01,0.01,0.0,32.1619819391635,64.323963878327,2.235097731158449,3.466004859668949,5.9043272610017095,0.0438750794702872,0.036731444540163,946.2708670639884,76.0149506812752,55.401840663608,80.69010500782625,73.67274105356938,31.630491879727447,74.14960550481443,75.35167910396734,75.17071593425872,71.48149322646701,71.53108407782359,82.15956839688421,74.11179142654818,78.52452536451864,-20.613110017667196,4.675154326551052,-2.342209627705813,-44.38445880154775,-1.8653451764607638,-0.663271577307853,-0.8442347470164719,-4.533457454808186,-4.483866603451602,6.144617715609016,-1.903159254727015,2.509574683243443,0.02010948922603606,0.23318300853720694,0.04417307208978204,,,,4.280081454234046,-0.4609042271724756,4.620156777894771
203,3160,688.7628253365825,5,0,1,0.0,85.0,200.0,68,22.423282109200255,22.423282109200255,2,,,,,0,0,1,1,0,0,0,0.0613782295932304,-2.753755588077736,-0.1360286064331151,-0.4028783073370623,0.0900630617470814,-3.518952107603664,-1.1990682307541594,0.3439559198433689,0.1712994336086225,-4.765622928452967,-2.115423270763369,-1.1903953845916762,,,,,,,,,,,,,0.4147121433339035,,0,,0.2496759833430508,0.0098013302559144,0.0,0.0,0.0,0.0,1.464,4.884,0.972,5.856,0.02,0.08,0.04,0.06,0.0,0.0,0.0,0.0,24.0,48.0,24.0,48.0,23.0,46.0,23.0,46.0,,,,,0.01,0.01,0.1,0.01,0.01,0.01,0.01,0.01,0.0,32.031151990632324,64.06230398126465,2.1646502144932884,3.37449443710276,5.753697696170352,0.0358802014094379,0.0857260427109676,509.9286737055783,2.982187016936748,2.982187016936748,2.982187016936748,2.982187016936748,2.982187016936748,3.066938389494634,3.153471418837773,3.07098444244233,3.146000057111563,3.1440212457505634,3.243035920058807,3.1290901879632624,3.2757883468140787,0.0,0.0,0.0,0.0,0.08475137255788567,0.1712844019010249,0.0887974255055819,0.1638130401748148,0.16183422881381526,0.26084890312205866,0.1469031710265143,0.29360132987733056,0.02010948922603606,0.23318300853720694,0.027329355857693857,,,,,4.025297947074203,4.601017440632049
204,3197,6357.119592832336,5,1,1,275.0,0.0,379.0,64,86.03018210971112,13.006298156354276,1,66.0,30.075592119655106,36.7404188796285,1.0,0,1,0,0,0,0,0,0.076357386236963,-2.8044718775574102,-0.1804594547690812,-0.3880817412565703,0.1103864084895086,-4.268470793623467,-1.7494413489649772,-0.2101913041510167,0.2294030716625246,-6.100726948537632,-3.806578832122498,-2.633231544600682,0.0649285918188322,-3.7341297903570383,-1.0549914753812164,-1.2644930566405703,0.0917048167871571,-4.68800028518073,-2.08229342091332,-0.3787665946209371,0.1252667366038088,-4.632455750958799,-2.723433397350547,-1.3000774102834969,-3.552115208731938,-3.0099211522446225,0,0.0,0.1106238249860068,0.2988908426639242,63.0,157.5,63.0,157.5,0.852,2.556,2.556,4.248,0.02,0.06,0.08,0.04,2.7960000000000003,11.64,1.86,13.968,24.0,48.0,24.0,48.0,56.85,113.7,56.85,113.7,0.01,0.01,0.01,0.05,0.1,0.01,0.01,0.1,0.4,0.01,0.1,0.1,0.0,32.031151990632324,64.06230398126465,2.1646502144932884,3.37449443710276,5.753697696170352,0.0358802014094379,0.0857260427109676,509.9286737055783,96.42831857026374,95.8929261835381,100.59738184140478,94.85960444719186,103.02782330371814,99.05873609268008,100.75392559209136,97.362637235582,99.06620462351604,95.7206577624576,96.42102830681073,93.4828929057268,96.61801745870216,-0.5353923867256469,4.169063271141042,-1.568714123071885,6.5995047334543955,2.6304175224163373,4.325607021827622,0.9343186653182585,2.637886053252302,-0.7076608078061355,-0.0072902634530152,-2.945425664536941,0.18969888843841431,0.02010948922603606,0.23318300853720694,0.027329355857693857,,,,4.226009106162313,4.009923257253542,2.325045680739335
205,3198,897.8346892314378,6,1,1,225.0,0.0,500.0,65,49.46515393065548,51.483750161987,1,62.0,54.41166932372103,38.61281262149024,1.0,0,0,1,0,0,0,1,0.0845161812798926,-4.439131092048184,-1.7339391745564183,-1.983673181838273,0.1097556714214128,-5.268825806871345,-2.709728758149537,-1.165321089694121,0.2366802663623671,-7.184851985475841,-5.168265646456019,-3.916993693996,0.0661544772705445,-3.0034768770253386,-0.3569590802164676,-0.5779368308604862,0.1041477144670075,-4.94988657180721,-2.348246114737903,-0.4891000705803582,0.1682164815098428,-5.92656277501201,-3.746022839856697,-2.3494922590294083,0.1640240561401063,1.1480048305213268,0,0.0,0.1926709182865554,0.7513897292906766,65.0,162.5,65.0,162.5,2.436,5.856,1.464,1.956,0.04,0.02,0.08,0.06,3.192,5.328,6.396,13.32,24.0,48.0,24.0,48.0,100.0,200.0,100.0,200.0,0.01,0.01,0.6,0.5,0.1,0.01,0.15,0.15,0.01,0.2,0.01,0.01,0.0,24.936924647364517,49.87384929472903,2.536366587941094,5.239878687317201,8.900934583201554,0.026107100346319,0.0254617632609707,506.9088536304884,111.95949276336088,110.826813839165,107.22745580790124,113.29838589215672,113.41866355525124,110.48977533933822,108.2202367233706,111.27807094950528,111.35648100321436,112.08447501036264,116.10448400873892,109.0127378390267,113.2476457640676,-1.1326789241958863,-4.732036955459648,1.3388931287958314,1.459170791890358,-1.4697174240226616,-3.7392560399902806,-0.6814218138556072,-0.6030117601465292,0.12498224700175342,4.144991245378037,-2.9467549243341864,1.2881530007067141,0.02010948922603606,0.23318300853720694,0.04417307208978204,,,,2.18077644690803,2.186848587366498,3.8217515540208407
206,3201,1278.4983244321725,1,1,1,160.0055,0.0,1400.0,67,48.53079098995308,53.7886147002729,1,67.0,67.69345993883469,30.386731377031808,1.0,0,1,0,0,0,0,0,0.0840336165382782,-3.7634683397054993,-1.0779770113630134,-1.3135620271738857,0.1136062798208463,-5.365932439349743,-2.719233415227656,-1.0496877218246736,0.2615754425668922,-8.032502323583438,-5.772719416926758,-4.540635358020243,0.0879608476060259,-3.910831216891976,-1.276792648301062,-1.4700801473046186,0.1181702480880581,-4.672817958168177,-2.0720039587846166,-0.5782171151403291,0.1705538985921715,-5.50636440658793,-3.3997141301301967,-2.048920844945424,-2.372548360816393,-1.847753598947738,0,0.0,-1.0,1.5,169.0,422.5,169.0,422.5,3.336,5.5680000000000005,1.668,2.22,0.06,0.08,0.04,0.02,5.412,33.84,8.124,40.608,24.0,48.0,24.0,48.0,280.0,560.0,280.0,560.0,0.01,0.01,0.01,0.01,0.01,0.01,0.05,0.15,0.01,0.01,0.01,0.01,0.0,32.1619819391635,64.323963878327,2.235097731158449,3.466004859668949,5.9043272610017095,0.0438750794702872,0.036731444540163,946.2708670639884,197.8947858505972,192.78739085387943,205.5910660344873,195.8620201122371,213.1301486421213,196.13197644908905,195.4602994948552,198.07044526397783,199.36150254032964,178.28718852085106,196.0311790683279,179.336654536851,196.32616275477477,-5.1073949967177725,7.69628018389011,-2.032765738360098,15.235362791524096,-1.7628094015081501,-2.4344863557419956,0.17565941338062885,1.4667166897324364,-19.60759732974614,-1.8636067822693008,-18.558131313746202,-1.5686230958224314,0.02010948922603606,0.23318300853720694,0.027329355857693857,,,,4.674509510628385,3.3183789708253,4.3109084972871
207,3202,1321.982893522959,9,1,1,220.0,60.0,550.0,66,16.253135101486713,12.095137651634516,1,69.0,42.87153494545509,42.95491670390182,1.0,0,1,1,0,1,0,0,0.0594111766005749,-2.8051977882718604,-0.1491612181058746,-0.363288319048353,0.1006972030105967,-4.7668280612479785,-2.2485106853132666,-0.6317473718272976,0.2275477132452449,-6.797008771487271,-4.556856594696112,-3.3807150881675394,0.0880341422506929,-4.289452640329936,-1.6338079703124628,-1.9755465568745043,0.1071425125741845,-5.154724294472738,-2.594867751856594,-1.1807893615488607,0.2305637793544818,-6.608431387166649,-4.631790730049259,-3.5666476567449354,-1.3767731519972333,-2.2892192943523444,0,0.0,0.0697322296515412,1.1797881965515318,94.0,235.0,94.0,235.0,1.116,3.336,2.7840000000000003,6.672,0.08,0.04,0.06,0.02,7.308,10.968,8.772,7.308,24.0,48.0,24.0,48.0,98.0,196.0,98.0,196.0,0.1,0.05,0.1,0.01,0.55,0.25,0.2,0.15,0.25,0.4,0.4,0.45,0.0,31.207843260188085,62.41568652037617,2.582986199821588,4.986204803302457,8.364567309034976,0.0256857908664062,0.0390059031342407,408.1596769784491,103.9229196970455,105.60390258650943,99.4889116576448,107.1204418184269,95.76359040178004,104.53091192206666,103.6588906208127,102.8138354616264,100.294336033446,94.4350213243531,100.3623099677108,95.64570519804944,102.13709104567737,1.6809828894639338,-4.434008039400695,3.1975221213813967,-8.159329295265465,0.6079922250211638,-0.26402907623280214,-1.109084235419104,-3.6285836635994997,-9.487898372692399,-3.5606097293347005,-8.27721449899606,-1.785828651368135,0.017451516307580097,0.23318300853720694,0.027329355857693857,,,,2.949843115466016,0.7485749293577626,0.3696473479366644
208,3214,3922.948378218528,1,1,1,100.0,0.0,475.0,69,40.14012704849184,40.14012704849184,1,66.0,14.129867307973758,14.129867307973758,1.0,0,1,0,0,1,0,0,0.0841737642455124,-3.777955482168036,-1.1659974331039349,-1.2589184111557048,0.1144831708259318,-4.896331306224531,-2.4446256160869555,-0.7846460757861426,0.2570875457612074,-7.029049733798304,-4.8606122913603205,-3.573863401396917,0.079858937842039,-2.9196951268310065,-0.2317008850984326,-0.4400605182133645,0.1149444021437065,-4.428057548782293,-1.83249889232316,-0.0991262175594234,0.1902668114407243,-5.907212325657159,-3.632017355992125,-2.258644546684439,-2.069464269944908,-1.7817807848849032,0,0.0,-1.0,0.5461880680634045,20.0,50.0,20.0,50.0,2.928,4.884,1.464,1.956,0.04,0.08,0.02,0.06,1.116,1.86,1.86,5.58,24.0,48.0,24.0,48.0,95.0,190.0,95.0,190.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.75,0.01,0.99,0.01,0.0,32.1619819391635,64.323963878327,2.235097731158449,3.466004859668949,5.9043272610017095,0.0438750794702872,0.036731444540163,946.2708670639884,72.687192566881,72.1386115553466,71.15029968853173,72.70114363295184,73.97000397104414,71.83149285350254,71.83882069719301,73.0536230426874,74.40588830104477,74.06116961751512,79.21229701920055,74.26814851059561,79.22390037346703,-0.5485810115343952,-1.5368928783492635,0.013951066070845286,1.2828114041631409,-0.8556997133784563,-0.8483718696879805,0.3664304758064105,1.7186957341637736,1.3739770506341245,6.525104452319553,1.5809559437146135,6.536707806586037,0.017451516307580097,0.23318300853720694,0.027329355857693857,,,,4.591678797584092,4.617333716214199,0.9835587230436743
209,3235,2726.959170965149,10,1,1,35.0,0.0,170.0,60,19.0,19.0,1,60.0,6.0,6.0,1.0,1,0,0,0,0,0,0,0.0889922304125953,-3.728120821073313,-1.0748638752220674,-1.5209052210287513,0.1140233806334458,-4.410526347902435,-1.8370641972458208,-0.5743700175840513,0.1956274954328238,-5.205850419254984,-3.04415010180287,-2.06264423165146,0.07944752856595,-2.9160352938064755,-0.2594023191273458,-0.5365807704960943,0.1071487743790599,-4.183650381803355,-1.6592915238697914,-0.0002820229953042,0.1814602667991428,-5.605055423275781,-3.413886763799394,-2.1824019211103387,-2.2846451372842145,-1.5670220064971758,0,0.0,-1.0,0.9175101135154112,15.0,37.5,15.0,37.5,1.104,1.476,2.208,3.684,0.02,0.06,0.08,0.04,0.648,1.08,1.08,3.228,24.0,48.0,24.0,48.0,25.5,51.0,25.5,51.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,41.39015444015444,82.78030888030888,2.3336076037480025,5.1821760625230135,9.658244768779062,0.0189251467931155,0.025284283298686,311.31759594053744,33.38230703499685,33.39555703968469,31.266588303369023,33.68179505710616,32.21330101851631,33.3922840726031,33.90476174261484,32.84805806015476,33.16151881198577,33.729869044232444,34.30608210728143,33.223555725124804,34.35780318900254,0.013250004687840544,-2.115718731627826,0.29948802210930836,-1.1690060164805374,0.009977037606248018,0.5224547076179888,-0.534248974842086,-0.22078822301107692,0.3475620092355953,0.9237750722845846,-0.158751309872045,0.9754961540056897,0.02010948922603606,0.23318300853720694,0.027329355857693857,,,,-0.014941283738032525,-0.01297695229019992,0.014266483501553004
210,3237,3922.948378218528,1,1,1,157.9637971571686,0.0,985.0,68,52.13838365192324,56.52958918495002,1,67.0,55.92663651711744,38.57236346654132,1.0,1,1,1,0,0,0,1,0.0667266360978861,-3.4042897294234584,-0.811605396131279,-0.912826301109302,0.1030961682073092,-4.681846400177233,-2.0911970950327223,-0.582599242424695,0.1963788283861952,-5.583093791312501,-3.4706821189776376,-2.311219715465913,0.0808723626093286,-3.1856878785597087,-0.5138142579415242,-0.5787937693146554,0.1218501421483012,-4.684938806346443,-2.1000613472767315,-0.3323429184068123,0.1956377608737931,-6.183233289190423,-3.916553341305274,-2.389785169429232,-1.9135531998565616,-2.1345820031512885,0,0.0,0.1861651819684921,0.042325528630016,22.0,55.0,22.0,55.0,1.464,5.856,0.972,4.884,0.02,0.08,0.06,0.04,1.98,1.98,2.364,2.964,24.0,48.0,24.0,48.0,197.0,394.0,197.0,394.0,0.01,0.01,0.01,0.01,0.5,0.01,0.2,0.01,0.01,0.01,0.01,0.01,0.0,32.1619819391635,64.323963878327,2.235097731158449,3.466004859668949,5.9043272610017095,0.0438750794702872,0.036731444540163,946.2708670639884,150.628970878059,150.9716748475921,148.6340735049363,151.32839875453948,149.55922124389858,151.45330598072235,149.26118613703707,151.95704643436835,150.1596644399355,154.8027471100247,157.95073625284593,149.34704384286215,159.12950930493486,0.3427039695331189,-1.994897373122683,0.6994278764804847,-1.0697496341604165,0.8243351026633547,-1.3677847410219215,1.3280755563093578,-0.46930643812348194,4.173776231965718,7.321765374786935,-1.2819270351968441,8.500538426875863,0.02010948922603606,0.23318300853720694,0.04417307208978204,,,,4.584951913423329,2.662515301586397,4.801785257509323
211,3242,1278.4983244321725,1,1,1,4.0,0.0,750.0,66,93.72583807862463,98.33264944309668,1,69.0,75.06812847665893,45.878374545768274,1.0,0,1,0,0,0,0,0,0.0737866760956564,-3.353857077771228,-0.6954030326271108,-0.9193859417360808,0.1055895134000811,-5.008365861705712,-2.495737341753183,-0.7592849105666697,0.2112401122127712,-6.306323972393288,-4.160236925342658,-2.8848082940691,0.0747325576074199,-3.613093934567204,-0.9379765173159186,-1.1436633229110378,0.1113413070063497,-4.50971890558445,-1.9561288870459552,-0.3637276226950414,0.1664932712550178,-5.372145127328682,-3.208201363042724,-1.8308283808474293,-2.2959095540790937,-2.356087337306339,0,0.0,0.3167440939686526,0.6115383003890843,52.8,132.0,52.8,132.0,3.336,5.5680000000000005,1.116,3.336,0.08,0.02,0.04,0.06,1.644,12.324,2.46,10.272,24.0,48.0,24.0,48.0,150.0,300.0,150.0,300.0,0.01,0.01,0.01,0.01,0.6,0.4,0.8,0.8,0.01,0.01,0.01,0.01,0.0,32.1619819391635,64.323963878327,2.235097731158449,3.466004859668949,5.9043272610017095,0.0438750794702872,0.036731444540163,946.2708670639884,196.78213757378344,194.7210328599284,198.2971444126869,195.5110456433559,196.34275460388395,195.1557814044272,194.4821956725045,197.31699298748865,196.66483264431528,189.35036863418844,201.8105741847351,194.75947679124485,196.73030951328732,-2.0611047138550305,1.515006838903446,-1.2710919304275308,-0.43938296989949777,-1.6263561693562565,-2.2999419012789417,0.534855413705202,-0.11730492946816184,-7.431768939595003,5.028436610951644,-2.022660782538594,-0.05182806049612054,0.02010948922603606,0.23318300853720694,0.027329355857693857,,,,4.583775218656532,-0.8976922601584418,4.564525858067613
212,3254,897.8346892314378,1,1,1,200.0055,0.0,1200.0,68,10.81201298309196,10.81201298309196,1,69.0,43.34026526271404,43.34026526271404,1.0,0,1,1,0,0,0,0,0.0671386377790736,-3.809970658127319,-1.17423701388681,-1.357581911725516,0.103222004669018,-4.926602339932341,-2.476128137901312,-0.8318705437414841,0.2189133157432985,-6.310458612240234,-4.304035007650736,-2.9266063819667494,0.0696692799457121,-3.559838331807142,-0.7228651544274436,-0.9238300820706172,0.1002614355144393,-5.171349277487406,-2.3812474649656483,-0.5185817299926967,0.1986186603664643,-7.415213933605159,-4.940748170395126,-3.576653793399766,-3.1988590832839545,-1.7975543380793355,0,0.0,1.2311866152836977,1.5,320.0,800.0,320.0,800.0,1.464,4.884,2.928,1.956,0.08,0.02,0.06,0.04,34.464,71.808,17.232,28.728,24.0,48.0,24.0,48.0,240.0,480.0,240.0,480.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,32.1619819391635,64.323963878327,2.235097731158449,3.466004859668949,5.9043272610017095,0.0438750794702872,0.036731444540163,946.2708670639884,221.01502790742884,224.45573550629592,235.241205074362,201.0436102163965,171.81605342391475,221.82485025320892,220.1898015963977,220.0721057657318,223.68663194709933,170.3775727507983,198.90220160295564,182.12568887336616,187.86715415957195,3.4407075988670783,14.226177166933155,-19.971417691032343,-49.19897448351409,0.8098223457800771,-0.8252263110311446,-0.9429221416970393,2.671604039670484,-50.63745515663055,-22.112826304473202,-38.88933903406269,-33.14787374785689,0.02010948922603606,0.23318300853720694,0.027329355857693857,,,,4.336192543299777,4.694996675837743,3.6058826116567433
213,3271,2726.959170965149,10,0,1,123.0,0.0,175.0,66,13.3,13.3,1,,,,,0,1,0,1,0,0,1,0.105179081812794,-4.329878219423245,-1.6668990432441573,-2.0155564360026124,0.1263880072240287,-4.920804845687893,-2.3743115943482773,-1.0571382637251998,0.2194675635321652,-6.075709833273052,-3.976386301364424,-2.878524705999272,,,,,,,,,,,,,0.0452367120180008,,0,,0.2624307263561465,0.908755414603548,24.6,61.5,24.6,61.5,2.928,4.884,1.464,1.956,0.04,0.06,0.08,0.02,2.496,2.076,1.248,5.184,24.0,48.0,24.0,48.0,35.0,70.0,35.0,70.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,41.39015444015444,82.78030888030888,2.3336076037480025,5.1821760625230135,9.658244768779062,0.0189251467931155,0.025284283298686,311.31759594053744,19.00181650910145,17.78132016729636,16.279889050222735,17.67818774735879,16.512617184196923,18.80273686835717,18.79469162533833,19.02200733443562,19.137695014733342,19.332495973877705,19.678431622118737,18.904015208206005,20.143124206550368,-1.220496341805088,-2.7219274588787137,-1.3236287617426576,-2.4891993249045257,-0.19907964074428008,-0.2071248837631181,0.020190825334172047,0.13587850563189363,0.33067946477625654,0.6766151130172879,-0.09780130089544414,1.1413076974489194,0.02010948922603606,0.23318300853720694,0.04417307208978204,,,,4.5561313115662205,4.580538030891839,4.617767394954996
214,3274,2341.501344690914,5,1,1,620.0,0.0,325.0,62,56.914281722482485,56.914281722482485,1,61.0,21.89010835480096,21.89010835480096,1.0,0,1,1,0,0,0,0,0.0812681297213208,-3.69736574598639,-1.0980223478945934,-1.4236672414797584,0.1078446268129206,-4.33615763292256,-1.81038906895586,-0.4691206303927915,0.1712064502524177,-4.89383556242955,-2.838900436852,-1.6659261478862302,0.0723085009931176,-3.013308395422293,-0.2791296121683078,-0.4400567673676041,0.1023831862710388,-4.634847261205518,-1.957563182112365,-0.3053249493505723,0.1837561151079481,-6.006583762527858,-3.6666798550067465,-2.397830439545868,-3.663741773874285,-2.8579136733490005,0,0.0,0.2496759833430508,0.0098013302559144,124.0,310.0,124.0,310.0,1.104,1.476,2.208,3.684,0.06,0.04,0.02,0.08,11.268,9.396,5.64,23.484,24.0,48.0,24.0,48.0,48.75,97.5,48.75,97.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,32.031151990632324,64.06230398126465,2.1646502144932884,3.37449443710276,5.753697696170352,0.0358802014094379,0.0857260427109676,509.9286737055783,152.4815314274807,158.59194219568425,145.84622540567642,152.1194578888021,161.92872664845123,155.0247871199432,157.91800979786166,153.8504399807969,155.5478007674046,150.77371624264651,152.99490115132866,153.09645630288088,152.53118933849345,6.110410768203565,-6.6353060218042685,-0.3620735386786009,9.447195220970542,2.543255692462509,5.436478370380968,1.3689085533162029,3.066269339923906,-1.7078151848341747,0.5133697238479726,0.6149248754001917,0.049657911012758404,0.02010948922603606,0.23318300853720694,0.027329355857693857,,,,4.638155295419638,5.318856480295618,4.591499648737309
