respid,1,2,3,4,5,6,7,8,9,10,11,12
87,-0.8175712104343078,-0.7490885961361584,-0.8001758798577986,2.366835686428266,0.3075407722805158,-0.05950591735083208,-0.2883627821362133,0.04032792720652956,-0.08795471476803776,-0.038016926834101857,0.04641081981942118,0.07956082178271844
94,-1.654772730392097,1.5895301964858919,1.7059513574625982,-1.6407088235563925,-0.0377930367872167,-0.13870541003899,0.0488678791115533,0.1276305677146532,2.0706413556998426,-0.7051212674286947,-0.6656459838576099,-0.699874104413539
109,0.027987775460515524,-0.03573734881524318,-0.015500238304708322,0.023249811659435973,0.17143943935587988,0.03068774469470447,-0.029867201878693503,-0.17225998217189084,-0.047953148032521015,0.008364885190823691,0.0031963357671954875,0.03639192707450183
127,0.005865447380828022,0.012280813328387282,-0.003835990755832963,-0.014310269953382342,1.5563520812493183,-0.7380352251733062,-0.6889827664796162,-0.12933408959639725,0.13591513653757303,-0.13460987397350316,0.12389387536968527,-0.12519913793375514
159,-0.009452459878985723,0.007174969147590795,-0.011687782244948828,0.013965272976343757,0.3219643928197128,-0.14492312446469405,0.013452514760124323,-0.19049378311514265,0.16451846729003558,0.21515028238034484,0.12354644571632448,-0.5032151953867056
171,0.003032812352741242,0.009448143994014722,-0.0038871331666398027,-0.008593823180116162,-0.0014866343672370174,0.05938807469335642,-0.04151307299791893,-0.01638836732820047,0.015891816039690188,-0.03647876753355772,0.044108387464948086,-0.023521435971080553
222,-0.010861341554232648,0.018239582365622623,-0.015013776524703405,0.00763553571331343,0.1059194009726312,-0.01100202597533427,-0.013191823829338471,-0.08172555116795846,-0.02283844779553009,-0.025663159031853365,0.018421949597221782,0.030079657230161674
272,0.07960304900544592,-0.055705843784942345,0.11185603053010827,-0.13575323575061185,-0.38094916682747937,0.5427637316403449,-0.36079618932193525,0.19898162450906928,0.05066644370836372,0.01708667961007368,-0.08350930567553927,0.01575618235710187
346,-0.015640235332732726,0.020398333595514496,-0.012038816727171043,0.007280718464389272,0.011357488825571348,0.05682440787972486,-0.03309510545939365,-0.03508679124590256,0.013552834151784328,-0.00826894295891861,0.009946405927469823,-0.01523029712033554
351,-2.4876977070967796,0.7814476323012798,0.8136925586180089,0.8925575161774909,0.7795511675600704,0.43437881344810403,0.699084293546419,-1.9130142745545924,-0.044217208418055404,0.18660965304899454,-0.33566115028498456,0.1932687056540454
366,1.614867164541336,1.6021658432423798,-1.6070990967203882,-1.609933911063329,0.11088233296381014,-0.15189725296013953,-0.005958514307464517,0.04697343430379347,-0.002366370783342059,-0.03241884124339934,0.05012211716668122,-0.015336905139939822
395,0.30235206831014205,0.30235206831014205,0.9203444054384804,-1.5250485420587645,0.5820019607120712,-0.9404114519492265,1.0190107417446064,-0.6606012505074518,0.12648628692209346,0.11024275353961624,-0.08033812399803902,-0.15639091646367065
