respid,1,2,3,4,5,6,7,8,9,10,11,12
87,-0.8416805558520998,-0.7196340297957347,-0.8237095059938949,2.3850240916417302,0.2970973893076099,-0.012804058416760938,-0.29965133601737637,0.015358005126527408,-0.012461188893959202,-0.01836781175627982,0.027093304376227978,0.003735696274011043
94,-1.6604603875791182,1.591930677120216,1.6953653348291924,-1.6268356243702895,-0.06211952579111435,-0.08074513501339542,0.04200955742714616,0.10085510337736342,2.1164443229638286,-0.7231017235445616,-0.6736610276161806,-0.7196815718030872
109,0.01853603661585829,-0.025323577874510728,-0.03460880748726385,0.04139634874591629,0.201888394699005,0.02702946189678365,-0.024694530133692258,-0.2042233264620964,-0.0031040133828467258,-0.014759793897096885,0.019040656919589737,-0.001176849639646126
127,0.0005645947358804252,0.021342970534654646,-0.013271120646203432,-0.00863644462433164,1.5393324786449467,-0.6793142860995071,-0.6865214340268839,-0.17349675851855717,0.32934124503058115,-0.3164568729344711,0.27873791044681995,-0.29162228254293
159,-0.01573073267249593,0.0139242323218713,-0.017564518120056063,0.019371018470680693,0.2790751311454638,-0.0753169983480308,0.03001223245775181,-0.23377036525518435,0.1800559418048585,0.15546434508980736,0.30644175071156265,-0.6419620376062292
171,0.0016710741656234267,0.016708588098665128,-0.008554993027727333,-0.00982466923656122,-0.04301074457189219,0.12101972374100019,-0.10140586834935074,0.023396889180242735,0.040816572488950244,-0.05862054580757538,0.06291476310738149,-0.04511078978875636
222,-0.023376072111611124,0.028026998422485266,-0.02587853356784021,0.02122760725696607,0.0272803424415013,0.028877327872265452,-0.030395602512495897,-0.025762067801270855,0.008439640914742934,-0.01625717425359266,0.014000831008290231,-0.006183297669440506
272,0.06627678117847109,-0.04029951599065259,0.10298061110607877,-0.12895787629389727,-0.3471122945912053,0.5009641127212958,-0.32339130601070415,0.1695394878806132,0.11381885737029543,-0.07294785363427018,0.03421389963693046,-0.07508490337295569
346,-0.030059297565685622,0.035768058135791064,-0.02559659751304593,0.01988783694294049,0.009573610462029942,0.07944634973327698,-0.041371238127167816,-0.04764872206813911,0.01575279308070804,-0.00436560379312816,0.006559892357204378,-0.017947081644784254
351,-2.5093825406033883,0.802683238126729,0.7944840300245781,0.912215272452081,0.7904775778050621,0.4513755491752865,0.7309971333358218,-1.9728502603161693,0.0612494269844383,0.046686609277623047,-0.1683461393173008,0.06041010305523947
366,1.6040504349274893,1.615687940132066,-1.622024440925802,-1.5977139341337547,0.08841829208459401,-0.12920732560422843,-0.008234625212337615,0.049023658731971606,0.0097263317305263,-0.028646208742759083,0.03593805409806554,-0.017018177085832753
395,0.2774658957429199,0.2774658957429199,0.9410695773082062,-1.4960013687940459,0.6542684443949836,-0.9809957704945796,1.0999535554070485,-0.7732262293074529,0.043384979395187005,-0.028621831380336808,0.02912734205619551,-0.04389049007104571
