respid,wgt,cma,married,own,wealth_total,mort_balance,home_value,age,totinc,retinc,hlth,sp_age,sp_totinc,sp_retinc,sp_hlth,pref_beq_money,pref_home,pref_live_fast,pref_risk_averse,know_ann,know_ltci,know_rmr,"gamma(2,1)","delta(1,2)","delta(2,2)","delta(3,2)","gamma(3,1)","delta(1,3)","delta(2,3)","delta(3,3)","gamma(4,1)","delta(1,4)","delta(2,4)","delta(3,4)","sp_gamma(2,1)","sp_delta(1,2)","sp_delta(2,2)","sp_delta(3,2)","sp_gamma(3,1)","sp_delta(1,3)","sp_delta(2,3)","sp_delta(3,3)","sp_gamma(4,1)","sp_delta(1,4)","sp_delta(2,4)","sp_delta(3,4)",xi,xi_sp,miss_psurv85,sp_miss_psurv85,mu,zeta,prem_scn_ann_1,prem_scn_ann_2,prem_scn_ann_3,prem_scn_ann_4,prem_scn_ltci_1,prem_scn_ltci_2,prem_scn_ltci_3,prem_scn_ltci_4,int_scn_rmr_1,int_scn_rmr_2,int_scn_rmr_3,int_scn_rmr_4,ben_scn_ann_1,ben_scn_ann_2,ben_scn_ann_3,ben_scn_ann_4,ben_scn_ltci_1,ben_scn_ltci_2,ben_scn_ltci_3,ben_scn_ltci_4,loan_scn_rmr_1,loan_scn_rmr_2,loan_scn_rmr_3,loan_scn_rmr_4,prob_scn_ann_1,prob_scn_ann_2,prob_scn_ann_3,prob_scn_ann_4,prob_scn_ltci_1,prob_scn_ltci_2,prob_scn_ltci_3,prob_scn_ltci_4,prob_scn_rmr_1,prob_scn_rmr_2,prob_scn_rmr_3,prob_scn_rmr_4,nh_0,nh_1,nh_2,hc_0,hc_1,hc_2,g,sig,base_value,cons_0,cons_1,cons_2,cons_3,cons_4,cons_5,cons_6,cons_7,cons_8,cons_9,cons_10,cons_11,cons_12,cons_13,cons_14,cons_15,cons_16,cons_17,cons_18,cons_19,cons_20,cons_21,cons_22,cons_23,cons_24,cons_25,cons_26,cons_27,cons_28,cons_29,cons_30,cons_31,cons_32,cons_33,cons_34,cons_35,cons_36,cons_37,cons_38,cons_39,cons_40,cons_41,cons_42,cons_43,cons_44,own_0,own_1,own_2,own_3,own_4,own_5,own_6,own_7,own_8,own_9,own_10,own_11,own_12,own_13,own_14,own_15,own_16,own_17,own_18,own_19,own_20,own_21,own_22,own_23,own_24,own_25,own_26,own_27,own_28,own_29,own_30,own_31,own_32,own_33,own_34,own_35,own_36,own_37,own_38,own_39,own_40,own_41,own_42,own_43,own_44,wlth_0,wlth_1,wlth_2,wlth_3,wlth_4,wlth_5,wlth_6,wlth_7,wlth_8,wlth_9,wlth_10,wlth_11,wlth_12,wlth_13,wlth_14,wlth_15,wlth_16,wlth_17,wlth_18,wlth_19,wlth_20,wlth_21,wlth_22,wlth_23,wlth_24,wlth_25,wlth_26,wlth_27,wlth_28,wlth_29,wlth_30,wlth_31,wlth_32,wlth_33,wlth_34,wlth_35,wlth_36,wlth_37,wlth_38,wlth_39,wlth_40,wlth_41,wlth_42,wlth_43,wlth_44,home_0,home_1,home_2,home_3,home_4,home_5,home_6,home_7,home_8,home_9,home_10,home_11,home_12,home_13,home_14,home_15,home_16,home_17,home_18,home_19,home_20,home_21,home_22,home_23,home_24,home_25,home_26,home_27,home_28,home_29,home_30,home_31,home_32,home_33,home_34,home_35,home_36,home_37,home_38,home_39,home_40,home_41,home_42,home_43,home_44,seed
87,1278.4983244321725,6,0,1,553.863,0.0,450.0,62,56.14318556451503,10.0,1,,,,,0,0,0,0,1,0,0,0.0651966938932999,-2.6589547711849217,-0.0441738720202438,-0.0511722985136136,0.0998965182037212,-4.382295907659727,-1.8093947855390848,-0.0033415162390352,0.2155536533471047,-5.903692192380625,-3.680936129838555,-2.335664360467703,,,,,,,,,,,,,,,1,,0.6218589280351817,1.5,110.773,276.932,110.773,276.932,0.852,4.248,1.272,5.1000000000000005,0.02,0.04,0.08,0.06,7.776,7.776,4.668,23.34,24.0,48.0,24.0,48.0,67.5,135.0,67.5,135.0,0.01,0.01,0.01,0.5,0.5,0.25,0.2,0.2,0.01,0.01,0.01,0.01,0.0,24.936924647364513,49.87384929472903,2.536366587941094,5.239878687317201,8.900934583201554,0.026107100346319,0.0254617632609707,506.90885363048835,43.08370053130987,41.76093118763693,40.88838185316318,40.03366025016925,39.19640212646083,38.37625067216242,38.218337466985446,39.038831000940796,35.48801578955553,56.422935575173035,52.29496755343567,62.82791439742609,43.12851179565453,38.80308558470779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.863,570.0582932356241,541.1454829815997,512.823412754724,485.08001268781305,457.903459522491,431.2821715705341,404.55283548593803,376.7261254765799,349.4755710320808,303.5365075826105,261.30520365985683,208.01066335683598,171.3472060607846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.0,457.69904231050157,465.529807404334,473.49454892434653,481.5955590709251,447.92619305314537,544.9272439965471,455.4035698215568,515.4095167040821,584.4902455272199,533.1966512124715,542.3191036069218,478.2989760247202,483.4095853621708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,897.8346892314378,6,0,1,210.0,0.0,320.0,70,58.4017377968338,58.4017377968338,1,,,,,0,1,0,1,0,0,0,0.0847688584572354,-4.43586214340842,-1.6909508849188988,-2.0439326520194943,0.1087664106828822,-5.357868843509506,-2.68152261743595,-1.1289218161544892,0.2673943496190545,-8.021394223472381,-5.844942870341444,-4.645266570138979,,,,,,,,,,,,,-0.3926767219106483,,0,,-1.0,1.5,42.0,105.0,42.0,105.0,1.464,5.856,2.436,1.956,0.02,0.04,0.08,0.06,2.364,9.864,4.74,3.948,24.0,48.0,24.0,48.0,64.0,128.0,64.0,128.0,0.01,0.5,0.6,0.01,0.6,0.3,0.6,0.8,0.25,0.01,0.01,0.01,0.0,24.936924647364513,49.87384929472903,2.536366587941094,5.239878687317201,8.900934583201554,0.026107100346319,0.0254617632609707,506.90885363048835,71.6129723728099,70.21162719589333,69.33414703839232,68.50997265440783,67.73586578782002,67.00878490233875,66.325873231031,65.68444755182394,81.05941149271058,76.64277190168806,72.99554291145849,69.98368762351284,67.49651933771919,65.44263377866996,69.87096663794237,65.54803130985667,62.543155176939315,60.43470466814127,60.71514394548058,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,210.0,196.20466790088588,183.6861193392813,171.9280562526782,160.8842801417186,150.51139900554168,140.76865685066608,131.61777355698413,123.0227944716881,98.81194951309432,78.81880907428064,62.308618484495256,48.6746226575139,37.41576763707887,28.118286694601434,14.254526170777833,4.617814087701904,-2.144038845974586,-6.9873502264410625,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,300.0615578126256,320.6041655722503,276.903473177906,266.9947207168255,281.8661151904984,274.80298647092684,267.9168488283973,261.2032671403748,283.932121613223,218.18111188938587,272.83985235702005,267.3489419932842,230.07609432476067,288.74915577559153,218.6898632372852,245.9730001702816,207.86712510529426,235.71331048112106,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,880.8996211331786,8,1,1,500.0,230.0,425.0,66,59.79277453683102,59.79277453683102,1,70,129.61579259628797,129.61579259628797,3,0,0,0,0,0,1,1,0.090273743273897,-2.717215304606854,-0.080661631971808,-0.3370507900629282,0.1450368963784873,-4.138695716476418,-1.6334672790158131,0.3618022595213394,0.316232734693074,-7.968403999091302,-5.504610667498668,-3.461631776005219,0.1064859024869152,-4.205441131440699,-1.6615253005416997,-2.562572296285266,0.1905109355312935,-6.02167438090828,-3.584929299164956,-2.8296312333466416,0.2771140237682483,-7.812398132104584,-5.530200525371945,-4.920566388716237,-3.5976189020268,1.2873059102201454,0,0.0,-1.0,1.5,100.0,250.0,100.0,250.0,3.336,5.5680000000000005,1.116,3.336,0.02,0.04,0.06,0.08,3.108,19.452,9.336,11.664,24.0,48.0,24.0,48.0,39.0,78.0,39.0,78.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,32.09742370955316,64.19484741910632,2.1998430747922435,3.4203056840352795,5.829138756586768,0.0281543378617289,0.0424875023147554,664.7986287229243,45.22395124547684,45.458324548336115,50.79477976086034,54.17333541791583,57.414456554761664,60.52679113734136,63.51942631827016,66.44312708465631,69.25539445684386,72.0939152802176,91.68434221421656,76.87296756249397,984.9004379756791,582.1111831131064,465.62742518521725,292.81041267612903,183.08119819982454,117.58987719671198,118.45673055250606,117.16886365199412,117.25956553999467,117.76920542922322,118.03962521254071,118.05254094717671,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,500.0,600.1605030767847,701.6902758877807,799.4270649990158,927.7085355082767,1054.5394984402471,1180.0152740075728,1304.223724837711,1427.2030554812347,1549.0354868771258,1669.6656753030657,1772.1446264956833,1858.6014380093009,1001.1924581589188,542.3811953908023,196.97644011449418,23.00363098945865,-42.64359576417875,-42.64359576417875,-42.64359576417875,-42.64359576417875,-42.64359576417875,-42.64359576417875,-42.64359576417875,,,,,,,,,,,,,,,,,,,,,,195.0,192.73527519618406,190.4244904848993,188.07278198240053,185.6850041175412,236.6863243662827,237.88784210860067,238.4627308279819,301.2016629713761,173.35684221350704,104.20370425765671,168.31495163775435,26.938070094816823,233.71558171241253,18.086367132389427,230.1687564456841,228.15847534658553,80.2465702962673,77.47907374735385,148.11535903031154,72.30376495275279,289.6888257308823,67.55205399762045,211.1705328348524,,,,,,,,,,,,,,,,,,,,,,
127,1278.4983244321725,7,0,1,0.0,0.0,1500.0,65,53.01109411364173,53.01109411364173,1,,,,,0,1,1,1,0,1,1,0.076797360791906,-3.428571993172199,-0.786663946084358,-1.0498171050641387,0.1123587737960726,-5.1333526438969805,-2.655351064559829,-0.991390481056172,0.2357143231108265,-6.923100380479457,-4.75254746018462,-3.440514460089975,,,,,,,,,,,,,,,1,,-1.0,0.5607410302174016,24.0,60.0,24.0,60.0,2.7840000000000003,2.22,1.668,6.672,0.08,0.02,0.06,0.04,0.732,2.724,1.812,5.448,24.0,48.0,24.0,48.0,300.0,600.0,300.0,600.0,0.01,0.01,0.01,0.01,0.1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,22.588588178913746,45.17717635782749,2.5323437587719293,4.062366946087904,5.303487504109683,0.0429280377108032,0.0337495491155457,400.1858597446627,51.36003136113038,51.27771686082878,51.19973148297323,51.12584754834457,51.05584935193494,50.98953253319448,50.92670347939831,50.86717876039197,52.05767706564704,51.67926171957381,51.36413042989337,51.10169992656923,50.88315682618455,50.70116164604819,50.549602317318225,50.423388919205884,50.65022530254481,50.39432686178805,50.39940189583769,50.12832218112787,49.97880258627342,49.93086517868266,43.32288620806047,261.3093548871497,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,-0.9172467664071056,-1.786253264690536,-2.609556569445569,-3.389560324261744,-4.12854175918769,-4.828658339131605,-5.491954062604503,-6.1203654291982135,-8.013506212941268,-9.590048768411338,-10.902939204532817,-11.99626922044561,-12.906756867249788,-13.664979675475662,-14.296401561244098,-14.822227998409984,-15.605607571325384,-16.154615616859363,-16.731311255887636,-17.04939960268312,-17.22484777589546,-17.357562354579894,600.1133276320169,,,,,,,,,,,,,,,,,,,,,,1500.0,1437.2278350289334,1413.9449203649788,1319.4542638250002,1264.2375966779337,1160.0487127241713,1160.6397028839822,1056.3526839311585,1122.607012314058,1136.9604735941207,978.2162323886912,937.2797319107724,956.9937923048815,801.6922126614886,766.0115599875247,789.9628504572086,814.2835060985486,781.9043818517638,638.9972983418215,720.8166739042674,583.8498704443513,611.2414986960255,689.839923917771,0.0,,,,,,,,,,,,,,,,,,,,,,
159,4230.715283026676,1,1,1,65.0,0.0,1000.0,62,48.68705267489093,42.220122303215135,1,65,0.0,0.0,1,1,1,1,1,0,0,0,0.070680658189116,-2.1498527089646817,0.4168172239491286,0.4029063471936322,0.1175104734469071,-3.5768320579545594,-1.0450961609131415,0.9099347933563032,0.2664044850817423,-6.689218475339585,-4.3308640303157055,-2.4824944827265845,0.0741434193014573,-3.9026527016202737,-1.1954795503342774,-1.3888508472292282,0.0935305281613599,-4.682247707176992,-2.08698909261752,-0.40030608987623,0.1610571425696267,-6.043112866479007,-3.948782844871948,-2.554064379152521,,,1,1.0,-0.0523569845897126,1.5,13.0,32.5,13.0,32.5,1.272,4.248,2.556,1.704,0.06,0.04,0.02,0.08,0.912,1.368,1.092,0.912,24.0,48.0,24.0,48.0,150.0,300.0,150.0,300.0,0.01,0.01,0.01,0.01,0.6,0.25,0.25,0.6,0.5,0.6,0.75,0.15,0.0,32.1619819391635,64.323963878327,2.235097731158449,3.4660048596689492,5.9043272610017095,0.0438750794702872,0.036731444540163,946.2708670639884,18.200000000000003,18.200000000000003,18.200000000000003,18.200000000000003,29.66294722033465,29.907678283889346,43.25665736890305,43.108523212774,45.70762589832783,45.54594164965399,29.73624542550635,45.390958422354025,45.169344056968384,44.95511239005933,18.200000000000003,209.568645142114,177.94010142610227,167.16539840384004,181.9555970884262,134.26400387000757,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,94.18915267184232,117.13973710264916,140.32097874166473,131.24998050096096,142.99488068855194,154.61062843378107,152.85997782943608,151.24135582316038,146.98124229346305,142.84162311338244,153.38570843081044,148.2237180893076,143.23369050917194,138.4098970490575,1232.4520594727155,1006.1243210620579,809.4955863991944,613.772318036135,400.9376851142766,,,,,,,,,,,,,,,,,,,,,,,,,,1000.0,1054.317039399462,920.5265357525157,1093.0901957977514,996.8875817894673,872.9219522762347,995.335007250976,994.5596269723222,1149.5996636906154,1158.2744133767205,1166.4374640654867,626.0643714821404,990.6917766593004,791.3105692999632,1195.252477489433,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
171,4942.474513256949,7,0,1,57.7,0.0,700.0,69,46.96239861689803,46.96239861689803,1,,,,,0,0,0,0,0,0,0,0.1059728384619138,-3.7808460424106674,-1.1228406782062426,-1.3031508269723888,0.1283680120275809,-4.410398516631456,-1.7231056319572176,-0.374057357497067,0.2771803373038319,-6.541456162470688,-4.140850825671423,-2.9533183299928774,,,,,,,,,,,,,-4.115392828888639,,0,,-0.9050082593205588,1.5,19.54,48.85,19.54,48.85,1.464,5.856,0.972,4.884,0.04,0.02,0.08,0.06,1.092,1.812,2.184,4.548,24.0,48.0,24.0,48.0,140.0,280.0,140.0,280.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,22.588588178913746,45.17717635782749,2.5323437587719293,4.062366946087904,5.303487504109683,0.0429280377108032,0.0337495491155457,400.1858597446627,18.200000000000003,18.200000000000003,18.200000000000003,18.200000000000003,18.200000000000003,18.200000000000003,18.200000000000003,18.200000000000003,18.200000000000003,18.200000000000003,18.200000000000003,18.200000000000003,18.200000000000003,18.200000000000003,18.200000000000003,102.88259451536148,96.72851339064182,90.20348952568382,119.25448421360018,18.200000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,57.7,84.77356593283362,112.11922572685646,139.73971397083614,167.63779273661402,195.81625185531527,224.2779091963338,253.02561094912198,282.06223190781145,311.3906757586955,341.0138753705995,370.93479308817086,401.15642102811546,431.6817813784119,462.5139267005335,921.9319795820452,835.2459675089156,757.1865806285931,677.1252916984531,448.74297385702386,,,,,,,,,,,,,,,,,,,,,,,,,,700.0,674.1896946839471,649.3310634543341,680.3311359837766,541.1880557282462,514.2404634651384,628.2825006272486,538.1291632655494,592.8814702093574,346.6755660207433,480.7715258056636,541.3418097460719,603.599622111595,350.46885640853577,492.75885626102433,0.0,0.0,0.0,0.0,214.35773933887862,,,,,,,,,,,,,,,,,,,,,,,,,,
222,2740.425636006952,10,0,1,275.0,0.0,285.0,68,26.944901400077942,26.944901400077942,1,,,,,1,0,0,1,0,0,0,0.0800180413965128,-2.3133583503757054,0.3121121779157831,0.0903846822752012,0.1392401119679152,-4.158679274481649,-1.684620099987877,0.197436149127431,0.3087012844726667,-7.464710140106578,-5.051983909025385,-3.385502293685404,,,,,,,,,,,,,0.0752875287138965,,0,,0.3619998505759493,0.1112248550004543,63.0,157.5,63.0,157.5,3.336,5.5680000000000005,1.116,3.336,0.04,0.02,0.08,0.06,5.196,5.196,6.24,7.8,24.0,48.0,24.0,48.0,57.0,114.0,57.0,114.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,41.39015444015444,82.78030888030888,2.3336076037480025,5.1821760625230135,9.658244768779062,0.0189251467931155,0.025284283298686,311.31759594053744,32.80669599109251,39.476063555065245,37.51583875245353,35.851301557177415,48.51755171854823,46.5859241287496,18.200000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.0,269.4860285920042,257.1802450277243,246.73071167192236,237.85742483214952,216.10141188522877,196.07778814292666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.0,286.153341672266,290.08330097149155,288.08743723076907,291.27510416722095,293.0828033882127,301.0575786189884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,1278.4983244321725,6,1,1,408.77373818632424,0.0,750.0,65,61.21302243939238,61.21302243939238,1,67,37.73405492839256,37.73405492839256,1,0,1,1,0,0,0,0,0.0782740354493999,-3.665950497814424,-0.9682528863293848,-1.0637559592738213,0.1071291258062423,-5.257648096951324,-2.640908373830172,-0.7727954947654838,0.2537259574573561,-7.886904043314789,-5.6438931533350685,-4.237591023151817,0.0771519235488062,-4.307992826897506,-1.5249893025342751,-1.6925750145471694,0.0936181487167384,-5.029385894198235,-2.360308149868417,-0.5711669026366446,0.1581836974488578,-6.163473262735447,-4.056816097634649,-2.581277128723108,-1.18658480424203,-1.4147250971181886,0,0.0,0.1431708707147384,1.3173860661475267,105.0,262.5,105.0,262.5,1.116,6.672,2.7840000000000003,3.336,0.04,0.08,0.02,0.06,4.764,19.86,3.18,23.832,24.0,48.0,24.0,48.0,150.0,300.0,150.0,300.0,0.01,0.01,0.01,0.01,0.5,0.25,0.25,0.65,0.01,0.01,0.01,0.01,0.0,24.936924647364513,49.87384929472903,2.536366587941094,5.239878687317201,8.900934583201554,0.026107100346319,0.0254617632609707,506.90885363048835,112.88923647337349,109.58974640406521,108.12486191951744,106.87758434320415,105.81558841875814,104.91135076953047,104.14143658487164,103.48589226834696,74.00869342043548,73.40301757867482,72.77710304984406,73.74021763218137,75.87266369217052,77.858115136517,79.49338525155639,81.01903717623425,82.43942962710157,83.7618247828033,83.26762060203897,44.55344114794124,85.1719492731284,84.56168876858688,79.62939009578722,76.52270036475045,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,408.77373818632424,396.23784492466626,386.908614336977,378.96523024149104,372.20182673298723,366.4431190500949,361.5398607814866,357.364975898877,353.8102653720771,379.9932790320531,407.0511993392481,435.01326134090647,462.2835526928883,487.67403753020153,511.314295419378,530.8097541496417,548.9601605160937,565.8583138668504,581.5906110342282,575.5233293731638,605.7676510961078,598.0198852348489,590.8106467567322,551.8701446899317,,,,,,,,,,,,,,,,,,,,,,750.0,702.6866907495873,756.4783317739607,803.9151099405284,763.012621924686,766.3009022773869,706.26343710802,704.1909140184911,850.0629728599663,700.947392687006,699.6720746248277,874.0805127794008,881.792112005743,793.122470871854,796.5405126752447,904.3389451942134,803.4208509585927,806.8832746764248,926.2700326523279,813.8529514180431,817.3603333318376,693.9532741784984,954.9337939820261,1096.0924289332052,,,,,,,,,,,,,,,,,,,,,,
346,580.936724934376,8,1,1,180.0,65.0,360.0,62,5.699991854154515,5.699991854154515,1,63,0.4999992854521505,0.4999992854521505,1,0,0,1,0,0,0,0,0.0782134800034487,-3.974262479751308,-1.3121878878969095,-1.630482051199008,0.1082961585868745,-4.995372479924849,-2.4266215349294384,-1.0147798263758774,0.194677747049731,-6.05764881674246,-4.039220498251627,-2.9056318796011453,0.0808925555547528,-2.3004683734991445,0.3632388940022681,0.3154298629762327,0.1264026814411649,-3.888936305325609,-1.261498267648446,0.6789471854389468,0.2668854793537745,-7.450618980646419,-5.035069301491503,-3.293736639456812,0.490444371617074,-1.0440292430611433,0,0.0,0.5745397373879373,0.5391564617020568,36.0,90.0,36.0,90.0,2.208,3.684,1.104,1.476,0.08,0.04,0.06,0.02,3.2760000000000002,2.724,1.6320000000000001,6.816,24.0,48.0,24.0,48.0,44.25,88.5,44.25,88.5,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,32.09742370955316,64.19484741910632,2.1998430747922435,3.4203056840352795,5.829138756586768,0.0281543378617289,0.0424875023147554,664.7986287229243,18.200000000000003,32.138900584385134,18.200000000000003,18.200000000000003,18.200000000000003,27.928806305841533,18.200000000000003,27.946908790040823,25.877526448073098,30.90275663170144,25.800740875234364,21.132284735331677,18.200000000000003,18.200000000000003,18.200000000000003,18.200000000000003,18.200000000000003,18.200000000000003,18.200000000000003,18.200000000000003,18.200000000000003,18.200000000000003,18.200000000000003,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,180.0,431.00921671983895,270.2935366416494,240.6595712756478,212.59460946785887,336.0093929744375,165.3118604456998,199.10763167860645,157.7515449763465,116.96716387773712,70.23910752607884,26.934900401466226,-0.16449976491375753,-0.16449976491375753,-0.16449976491375753,-0.16449976491375753,-0.16449976491375753,-0.16449976491375753,-0.16449976491375753,-0.16449976491375753,-0.16449976491375753,-0.16449976491375753,-0.16449976491375753,,,,,,,,,,,,,,,,,,,,,,,295.0,0.0,128.70396889358358,144.06784048356127,176.8097433892099,0.0,85.62678428234199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
351,4230.715283026676,1,1,1,460.0,0.0,1500.0,63,51.04627042361914,10.721994469291593,1,68,52.747812771073114,55.396971424673225,1,0,0,0,0,0,0,1,0.0833670616131995,-3.446182448144068,-0.7737836694661873,-0.9362624069248908,0.1071080996058179,-4.929286911422589,-2.27215104523427,-0.6516972451415515,0.2639523960851203,-7.955969856859698,-5.575005807228054,-4.375019870276263,0.0933843571471104,-3.897980709886975,-1.2385651630397778,-1.4869307467977475,0.1154396903089579,-4.564513855614632,-1.921638044033992,-0.4041892320327377,0.2017877731901816,-6.574071294389382,-4.264819036523851,-2.952000310593184,-1.0284370296920091,-1.1285180939799184,0,0.0,-0.1915112181381724,1.5,112.0,280.0,112.0,280.0,2.124,1.704,1.272,5.1000000000000005,0.04,0.06,0.02,0.08,3.228,12.096,9.684000000000001,20.16,24.0,48.0,24.0,48.0,225.0,450.0,225.0,450.0,0.01,0.5,0.65,0.8,0.5,0.5,0.65,0.01,0.01,0.01,0.01,0.01,0.0,32.1619819391635,64.323963878327,2.235097731158449,3.4660048596689492,5.9043272610017095,0.0438750794702872,0.036731444540163,946.2708670639884,76.22572757346929,74.64081200279378,74.17164199918388,40.29648701512717,40.18202822230875,40.06985675467216,39.95992690269732,40.412882446497335,40.929127917877835,41.43521330773451,41.93133857376634,42.41769973836124,42.89448896604579,43.36189463941071,70.7883793149792,68.27187537822122,43.1500217016791,43.5764186925971,18.200000000000003,298.660043130866,18.200000000000003,196.40483353005857,164.9036133253376,140.361662916704,132.0471883916885,129.4339148529085,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,460.0,490.2109382233631,484.27258713610036,478.74843986874333,474.8991647185901,471.1268128328356,467.4298469899572,463.80676068800835,481.345216866894,498.53850363615146,515.3934141775825,531.9166079782935,548.1146134619034,563.9938305679672,579.5605332806341,567.5815585274236,558.0239882982368,572.5014174439663,586.6936648196386,1528.3766570394962,815.4739299542998,1142.5886835103524,919.2410985768911,725.5779279225316,579.2185521749068,440.2827874819566,,,,,,,,,,,,,,,,,,,,1500.0,1489.7083865649765,1479.4873846680168,1328.7962652077204,1459.2552809278723,1270.0153207060312,1634.4355638211744,1429.4247076275049,1642.198096049248,1644.5187751440142,908.5552765983753,1646.8462611352634,1115.0458009908336,1921.9458768079926,1645.9980320050208,1352.8240451593563,1343.5422170804327,720.1771428903428,1011.1207635345058,0.0,451.59727638794345,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
